zip_code,etl_timestamp,POS,NEG
19131,2021-01-01 18:20:02,2651,38121
19135,2021-01-01 18:20:02,2082,15365
19133,2021-01-01 18:20:02,1771,12344
19128,2021-01-01 18:20:02,1769,27799
19127,2021-01-01 18:20:02,276,5496
19157,2021-01-01 18:20:02,NA,6
19178,2021-01-01 18:20:02,NA,9
19123,2021-01-01 18:20:02,984,16039
19122,2021-01-01 18:20:02,1621,15945
19121,2021-01-01 18:20:02,2071,22740
19140,2021-01-01 18:20:02,3460,27902
19124,2021-01-01 18:20:02,4622,32252
19130,2021-01-01 18:20:02,1307,27739
19103,2021-01-01 18:20:02,822,24683
19106,2021-01-01 18:20:02,582,11309
19193,2021-01-01 18:20:02,NA,10
19126,2021-01-01 18:20:02,1262,11892
19145,2021-01-01 18:20:02,3186,30102
19153,2021-01-01 18:20:02,714,6320
19154,2021-01-01 18:20:02,2454,20429
19152,2021-01-01 18:20:02,2686,26456
19125,2021-01-01 18:20:02,1252,20526
19139,2021-01-01 18:20:02,2561,32246
19102,2021-01-01 18:20:02,238,5896
19119,2021-01-01 18:20:02,1351,20958
19129,2021-01-01 18:20:02,559,8939
19162,2021-01-01 18:20:02,NA,6
19116,2021-01-01 18:20:02,2705,18587
19149,2021-01-01 18:20:02,3358,22077
19138,2021-01-01 18:20:02,1903,18105
19109,2021-01-01 18:20:02,NA,30
19142,2021-01-01 18:20:02,1777,14094
19114,2021-01-01 18:20:02,2078,15356
19170,2021-01-01 18:20:02,NA,10
19143,2021-01-01 18:20:02,3368,46365
19104,2021-01-01 18:20:02,1997,42471
19172,2021-01-01 18:20:02,NA,7
19160,2021-01-01 18:20:02,7,48
19108,2021-01-01 18:20:02,NA,51
19151,2021-01-01 18:20:02,1916,18458
19111,2021-01-01 18:20:02,4526,35683
19188,2021-01-01 18:20:02,NA,7
19144,2021-01-01 18:20:02,2390,29216
19120,2021-01-01 18:20:02,4570,32733
19101,2021-01-01 18:20:02,66,288
19190,2021-01-01 18:20:02,NA,13
19136,2021-01-01 18:20:02,3133,31492
19194,2021-01-01 18:20:02,NA,17
19115,2021-01-01 18:20:02,2793,21377
19105,2021-01-01 18:20:02,13,141
19147,2021-01-01 18:20:02,1593,30255
19192,2021-01-01 18:20:02,NA,12
19141,2021-01-01 18:20:02,1853,17117
19132,2021-01-01 18:20:02,1880,19030
19196,2021-01-01 18:20:02,NA,7
19134,2021-01-01 18:20:02,3401,31665
19118,2021-01-01 18:20:02,376,7413
19107,2021-01-01 18:20:02,714,12875
19182,2021-01-01 18:20:02,NA,10
19148,2021-01-01 18:20:02,3342,30037
19146,2021-01-01 18:20:02,1863,35304
19183,2021-01-01 18:20:02,NA,13
19150,2021-01-01 18:20:02,1460,15650
19110,2021-01-01 18:20:02,NA,53
19161,2021-01-01 18:20:02,NA,21
19137,2021-01-01 18:20:02,493,3988
19155,2021-01-01 18:20:02,NA,54
19191,2021-01-01 18:20:02,NA,26
19171,2021-01-01 18:20:02,NA,9
19176,2021-01-01 18:20:02,NA,16
19181,2021-01-01 18:20:02,NA,11
19197,2021-01-01 18:20:02,NA,9
19113,2021-01-01 18:20:02,NA,65
