zip_code,etl_timestamp,NEG,POS
19140,2021-03-11 18:20:02,37939,4299
19127,2021-03-11 18:20:02,7737,400
19195,2021-03-11 18:20:02,7,NA
19133,2021-03-11 18:20:02,17025,2257
19158,2021-03-11 18:20:02,6,NA
19146,2021-03-11 18:20:02,50245,2379
19138,2021-03-11 18:20:02,24744,2289
19152,2021-03-11 18:20:02,36764,3652
19188,2021-03-11 18:20:02,9,NA
19115,2021-03-11 18:20:02,31565,3711
19144,2021-03-11 18:20:02,40422,2968
19141,2021-03-11 18:20:02,23324,2279
19145,2021-03-11 18:20:02,41217,4213
19150,2021-03-11 18:20:02,21608,1818
19125,2021-03-11 18:20:02,28081,1630
19124,2021-03-11 18:20:02,44779,5827
19190,2021-03-11 18:20:02,18,NA
19142,2021-03-11 18:20:02,19967,2212
19131,2021-03-11 18:20:02,53547,3212
19176,2021-03-11 18:20:02,26,NA
19122,2021-03-11 18:20:02,21013,2028
19130,2021-03-11 18:20:02,37841,1700
19147,2021-03-11 18:20:02,41470,2167
19148,2021-03-11 18:20:02,43329,4600
19123,2021-03-11 18:20:02,22166,1275
19136,2021-03-11 18:20:02,48466,4183
19139,2021-03-11 18:20:02,44054,3150
19105,2021-03-11 18:20:02,220,15
19118,2021-03-11 18:20:02,10098,492
19155,2021-03-11 18:20:02,72,NA
19137,2021-03-11 18:20:02,5510,657
19153,2021-03-11 18:20:02,8978,940
19161,2021-03-11 18:20:02,29,NA
19107,2021-03-11 18:20:02,18030,962
19102,2021-03-11 18:20:02,8592,319
19151,2021-03-11 18:20:02,25357,2316
19149,2021-03-11 18:20:02,31129,4392
19129,2021-03-11 18:20:02,12588,701
19128,2021-03-11 18:20:02,38542,2344
19182,2021-03-11 18:20:02,17,NA
19132,2021-03-11 18:20:02,25884,2234
19154,2021-03-11 18:20:02,32155,3296
19121,2021-03-11 18:20:02,30594,2517
19134,2021-03-11 18:20:02,42451,4460
19172,2021-03-11 18:20:02,14,NA
19119,2021-03-11 18:20:02,29573,1687
19135,2021-03-11 18:20:02,21627,2758
19116,2021-03-11 18:20:02,28778,3719
19126,2021-03-11 18:20:02,16134,1517
19160,2021-03-11 18:20:02,64,9
19113,2021-03-11 18:20:02,73,NA
19100,2021-03-11 18:20:02,6,NA
19104,2021-03-11 18:20:02,132129,3329
19101,2021-03-11 18:20:02,408,84
19114,2021-03-11 18:20:02,22240,2827
19103,2021-03-11 18:20:02,40968,1212
19194,2021-03-11 18:20:02,23,NA
19179,2021-03-11 18:20:02,7,NA
19191,2021-03-11 18:20:02,30,NA
19183,2021-03-11 18:20:02,14,NA
19111,2021-03-11 18:20:02,50619,5868
19156,2021-03-11 18:20:02,7,NA
19170,2021-03-11 18:20:02,10,NA
19171,2021-03-11 18:20:02,23,NA
19106,2021-03-11 18:20:02,15657,794
19178,2021-03-11 18:20:02,10,NA
19109,2021-03-11 18:20:02,40,NA
19193,2021-03-11 18:20:02,15,NA
19197,2021-03-11 18:20:02,11,NA
19192,2021-03-11 18:20:02,14,NA
19162,2021-03-11 18:20:02,8,NA
19184,2021-03-11 18:20:02,9,NA
19108,2021-03-11 18:20:02,69,NA
19120,2021-03-11 18:20:02,46083,5711
19143,2021-03-11 18:20:02,65387,4137
19196,2021-03-11 18:20:02,11,NA
19110,2021-03-11 18:20:02,63,NA
19181,2021-03-11 18:20:02,15,NA
19157,2021-03-11 18:20:02,6,NA
