zip_code,etl_timestamp,POS,NEG
19106,2020-08-21 17:20:03,112,2701
19125,2020-08-21 17:20:03,334,5189
19111,2020-08-21 17:20:03,1428,8111
19141,2020-08-21 17:20:03,721,4719
19144,2020-08-21 17:20:03,1002,7746
19109,2020-08-21 17:20:03,NA,10
19138,2020-08-21 17:20:03,730,4869
19146,2020-08-21 17:20:03,704,9739
19127,2020-08-21 17:20:03,48,1046
19114,2020-08-21 17:20:03,600,3156
19197,2020-08-21 17:20:03,NA,16
19130,2020-08-21 17:20:03,401,7063
19103,2020-08-21 17:20:03,273,5270
19108,2020-08-21 17:20:03,NA,13
19120,2020-08-21 17:20:03,1645,8435
19116,2020-08-21 17:20:03,784,3463
19134,2020-08-21 17:20:03,1079,7905
19143,2020-08-21 17:20:03,1469,13092
19101,2020-08-21 17:20:03,33,98
19104,2020-08-21 17:20:03,781,8333
19115,2020-08-21 17:20:03,945,4208
19110,2020-08-21 17:20:03,NA,14
19126,2020-08-21 17:20:03,602,2984
19129,2020-08-21 17:20:03,149,2371
19119,2020-08-21 17:20:03,587,5704
19121,2020-08-21 17:20:03,634,5810
19140,2020-08-21 17:20:03,1346,8760
19133,2020-08-21 17:20:03,653,3946
19152,2020-08-21 17:20:03,848,4157
19145,2020-08-21 17:20:03,912,9301
19150,2020-08-21 17:20:03,549,3982
19124,2020-08-21 17:20:03,1488,7950
19142,2020-08-21 17:20:03,793,4051
19131,2020-08-21 17:20:03,1157,8198
19122,2020-08-21 17:20:03,401,4062
19147,2020-08-21 17:20:03,475,8311
19148,2020-08-21 17:20:03,1061,9513
19123,2020-08-21 17:20:03,407,4048
19136,2020-08-21 17:20:03,1150,10060
19139,2020-08-21 17:20:03,1090,8869
19118,2020-08-21 17:20:03,188,2041
19155,2020-08-21 17:20:03,NA,6
19137,2020-08-21 17:20:03,99,1058
19153,2020-08-21 17:20:03,272,1760
19161,2020-08-21 17:20:03,NA,6
19107,2020-08-21 17:20:03,283,3540
19102,2020-08-21 17:20:03,69,1308
19151,2020-08-21 17:20:03,792,4591
19149,2020-08-21 17:20:03,1123,5297
19128,2020-08-21 17:20:03,461,5665
19132,2020-08-21 17:20:03,807,5833
19154,2020-08-21 17:20:03,658,4433
19135,2020-08-21 17:20:03,632,3820
19160,2020-08-21 17:20:03,NA,7
19113,2020-08-21 17:20:03,NA,25
19105,2020-08-21 17:20:03,NA,41
