zip_code,etl_timestamp,NEG,POS
19146,2020-12-31 18:20:02,35304,1863
19181,2020-12-31 18:20:02,11,NA
19131,2020-12-31 18:20:02,38121,2651
19135,2020-12-31 18:20:02,15365,2082
19133,2020-12-31 18:20:02,12344,1771
19128,2020-12-31 18:20:02,27799,1769
19127,2020-12-31 18:20:02,5496,276
19157,2020-12-31 18:20:02,6,NA
19178,2020-12-31 18:20:02,9,NA
19123,2020-12-31 18:20:02,16039,984
19122,2020-12-31 18:20:02,15945,1621
19121,2020-12-31 18:20:02,22740,2071
19140,2020-12-31 18:20:02,27902,3460
19124,2020-12-31 18:20:02,32252,4622
19130,2020-12-31 18:20:02,27739,1307
19103,2020-12-31 18:20:02,24683,822
19106,2020-12-31 18:20:02,11309,582
19193,2020-12-31 18:20:02,10,NA
19126,2020-12-31 18:20:02,11892,1262
19145,2020-12-31 18:20:02,30102,3186
19153,2020-12-31 18:20:02,6320,714
19154,2020-12-31 18:20:02,20429,2454
19152,2020-12-31 18:20:02,26456,2686
19125,2020-12-31 18:20:02,20526,1252
19139,2020-12-31 18:20:02,32246,2561
19102,2020-12-31 18:20:02,5896,238
19119,2020-12-31 18:20:02,20958,1351
19129,2020-12-31 18:20:02,8939,559
19162,2020-12-31 18:20:02,6,NA
19116,2020-12-31 18:20:02,18587,2705
19149,2020-12-31 18:20:02,22077,3358
19138,2020-12-31 18:20:02,18105,1903
19109,2020-12-31 18:20:02,30,NA
19142,2020-12-31 18:20:02,14094,1777
19114,2020-12-31 18:20:02,15356,2078
19170,2020-12-31 18:20:02,10,NA
19143,2020-12-31 18:20:02,46365,3368
19104,2020-12-31 18:20:02,42471,1997
19172,2020-12-31 18:20:02,7,NA
19160,2020-12-31 18:20:02,48,7
19108,2020-12-31 18:20:02,51,NA
19151,2020-12-31 18:20:02,18458,1916
19111,2020-12-31 18:20:02,35683,4526
19188,2020-12-31 18:20:02,7,NA
19144,2020-12-31 18:20:02,29216,2390
19197,2020-12-31 18:20:02,9,NA
19148,2020-12-31 18:20:02,30037,3342
19113,2020-12-31 18:20:02,65,NA
19120,2020-12-31 18:20:02,32733,4570
19101,2020-12-31 18:20:02,288,66
19190,2020-12-31 18:20:02,13,NA
19136,2020-12-31 18:20:02,31492,3133
19194,2020-12-31 18:20:02,17,NA
19115,2020-12-31 18:20:02,21377,2793
19105,2020-12-31 18:20:02,141,13
19147,2020-12-31 18:20:02,30255,1593
19192,2020-12-31 18:20:02,12,NA
19141,2020-12-31 18:20:02,17117,1853
19132,2020-12-31 18:20:02,19030,1880
19196,2020-12-31 18:20:02,7,NA
19134,2020-12-31 18:20:02,31665,3401
19118,2020-12-31 18:20:02,7413,376
19107,2020-12-31 18:20:02,12875,714
19182,2020-12-31 18:20:02,10,NA
19183,2020-12-31 18:20:02,13,NA
19150,2020-12-31 18:20:02,15650,1460
19110,2020-12-31 18:20:02,53,NA
19161,2020-12-31 18:20:02,21,NA
19137,2020-12-31 18:20:02,3988,493
19155,2020-12-31 18:20:02,54,NA
19191,2020-12-31 18:20:02,26,NA
19171,2020-12-31 18:20:02,9,NA
19176,2020-12-31 18:20:02,16,NA
