zip_code,etl_timestamp,POS,NEG
19106,2020-08-22 17:20:01,113,2850
19125,2020-08-22 17:20:01,336,5241
19111,2020-08-22 17:20:01,1433,8213
19141,2020-08-22 17:20:01,722,4792
19144,2020-08-22 17:20:01,1003,7864
19109,2020-08-22 17:20:01,NA,10
19138,2020-08-22 17:20:01,734,4941
19146,2020-08-22 17:20:01,705,9854
19127,2020-08-22 17:20:01,48,1060
19114,2020-08-22 17:20:01,603,3191
19197,2020-08-22 17:20:01,NA,16
19130,2020-08-22 17:20:01,404,7134
19103,2020-08-22 17:20:01,277,5358
19108,2020-08-22 17:20:01,NA,13
19120,2020-08-22 17:20:01,1652,8569
19116,2020-08-22 17:20:01,790,3528
19134,2020-08-22 17:20:01,1095,8026
19143,2020-08-22 17:20:01,1474,13209
19101,2020-08-22 17:20:01,33,100
19104,2020-08-22 17:20:01,783,8501
19115,2020-08-22 17:20:01,950,4254
19110,2020-08-22 17:20:01,NA,14
19126,2020-08-22 17:20:01,602,3015
19129,2020-08-22 17:20:01,149,2401
19119,2020-08-22 17:20:01,587,5781
19121,2020-08-22 17:20:01,636,5902
19140,2020-08-22 17:20:01,1354,8972
19133,2020-08-22 17:20:01,657,3997
19152,2020-08-22 17:20:01,859,4198
19145,2020-08-22 17:20:01,914,9414
19150,2020-08-22 17:20:01,550,4020
19124,2020-08-22 17:20:01,1494,8045
19142,2020-08-22 17:20:01,794,4084
19131,2020-08-22 17:20:01,1162,8316
19122,2020-08-22 17:20:01,402,4152
19147,2020-08-22 17:20:01,476,8471
19148,2020-08-22 17:20:01,1062,9614
19123,2020-08-22 17:20:01,407,4123
19136,2020-08-22 17:20:01,1153,10127
19139,2020-08-22 17:20:01,1095,8978
19118,2020-08-22 17:20:01,188,2067
19155,2020-08-22 17:20:01,NA,6
19137,2020-08-22 17:20:01,99,1070
19153,2020-08-22 17:20:01,273,1773
19161,2020-08-22 17:20:01,NA,6
19107,2020-08-22 17:20:01,283,3606
19102,2020-08-22 17:20:01,69,1339
19151,2020-08-22 17:20:01,794,4657
19149,2020-08-22 17:20:01,1134,5374
19128,2020-08-22 17:20:01,464,5741
19132,2020-08-22 17:20:01,808,5901
19154,2020-08-22 17:20:01,663,4469
19135,2020-08-22 17:20:01,637,3877
19160,2020-08-22 17:20:01,NA,7
19113,2020-08-22 17:20:01,NA,26
19105,2020-08-22 17:20:01,NA,42
