zip_code,etl_timestamp,NEG,POS
19129,2021-03-01 18:20:02,11988,686
19128,2021-03-01 18:20:02,36541,2287
19140,2021-03-01 18:20:02,36173,4208
19182,2021-03-01 18:20:02,17,NA
19132,2021-03-01 18:20:02,24738,2199
19154,2021-03-01 18:20:02,30162,3196
19121,2021-03-01 18:20:02,29338,2476
19102,2021-03-01 18:20:02,8149,310
19134,2021-03-01 18:20:02,40587,4360
19172,2021-03-01 18:20:02,13,NA
19119,2021-03-01 18:20:02,28332,1649
19135,2021-03-01 18:20:02,20321,2677
19107,2021-03-01 18:20:02,17144,944
19116,2021-03-01 18:20:02,26863,3612
19126,2021-03-01 18:20:02,15496,1487
19160,2021-03-01 18:20:02,62,9
19113,2021-03-01 18:20:02,73,NA
19100,2021-03-01 18:20:02,6,NA
19104,2021-03-01 18:20:02,116919,3188
19101,2021-03-01 18:20:02,398,82
19114,2021-03-01 18:20:02,20866,2734
19118,2021-03-01 18:20:02,9548,473
19149,2021-03-01 18:20:02,29288,4271
19103,2021-03-01 18:20:02,37950,1176
19194,2021-03-01 18:20:02,21,NA
19179,2021-03-01 18:20:02,7,NA
19191,2021-03-01 18:20:02,29,NA
19151,2021-03-01 18:20:02,24112,2267
19105,2021-03-01 18:20:02,205,15
19183,2021-03-01 18:20:02,14,NA
19111,2021-03-01 18:20:02,47625,5733
19156,2021-03-01 18:20:02,7,NA
19122,2021-03-01 18:20:02,20159,1991
19153,2021-03-01 18:20:02,8464,918
19170,2021-03-01 18:20:02,10,NA
19137,2021-03-01 18:20:02,5216,632
19171,2021-03-01 18:20:02,20,NA
19106,2021-03-01 18:20:02,14937,779
19125,2021-03-01 18:20:02,26843,1602
19178,2021-03-01 18:20:02,10,NA
19141,2021-03-01 18:20:02,22264,2237
19144,2021-03-01 18:20:02,38689,2906
19109,2021-03-01 18:20:02,39,NA
19138,2021-03-01 18:20:02,23617,2246
19146,2021-03-01 18:20:02,47769,2333
19127,2021-03-01 18:20:02,7334,381
19193,2021-03-01 18:20:02,14,NA
19197,2021-03-01 18:20:02,11,NA
19192,2021-03-01 18:20:02,14,NA
19162,2021-03-01 18:20:02,8,NA
19184,2021-03-01 18:20:02,9,NA
19130,2021-03-01 18:20:02,36173,1662
19108,2021-03-01 18:20:02,64,NA
19120,2021-03-01 18:20:02,43556,5609
19143,2021-03-01 18:20:02,62140,4043
19196,2021-03-01 18:20:02,10,NA
19115,2021-03-01 18:20:02,29405,3577
19110,2021-03-01 18:20:02,61,NA
19181,2021-03-01 18:20:02,13,NA
19157,2021-03-01 18:20:02,6,NA
19195,2021-03-01 18:20:02,7,NA
19133,2021-03-01 18:20:02,16209,2206
19158,2021-03-01 18:20:02,6,NA
19152,2021-03-01 18:20:02,35287,3577
19188,2021-03-01 18:20:02,8,NA
19145,2021-03-01 18:20:02,39431,4091
19150,2021-03-01 18:20:02,20381,1789
19124,2021-03-01 18:20:02,42287,5698
19190,2021-03-01 18:20:02,16,NA
19142,2021-03-01 18:20:02,18801,2184
19131,2021-03-01 18:20:02,51155,3159
19176,2021-03-01 18:20:02,23,NA
19147,2021-03-01 18:20:02,39626,2103
19148,2021-03-01 18:20:02,41217,4433
19123,2021-03-01 18:20:02,21285,1242
19136,2021-03-01 18:20:02,44901,4036
19139,2021-03-01 18:20:02,41987,3086
19155,2021-03-01 18:20:02,70,NA
19161,2021-03-01 18:20:02,28,NA
