zip_code,etl_timestamp,POS,NEG
19140,2021-02-22 18:20:03,4159,35384
19182,2021-02-22 18:20:03,NA,15
19132,2021-02-22 18:20:03,2175,24230
19154,2021-02-22 18:20:03,3140,29255
19121,2021-02-22 18:20:03,2444,28642
19102,2021-02-22 18:20:03,304,7902
19134,2021-02-22 18:20:03,4291,39816
19172,2021-02-22 18:20:03,NA,13
19119,2021-02-22 18:20:03,1631,27900
19135,2021-02-22 18:20:03,2623,19917
19107,2021-02-22 18:20:03,922,16803
19116,2021-02-22 18:20:03,3557,26165
19126,2021-02-22 18:20:03,1476,15158
19160,2021-02-22 18:20:03,9,60
19113,2021-02-22 18:20:03,NA,73
19104,2021-02-22 18:20:03,3110,106383
19101,2021-02-22 18:20:03,79,386
19128,2021-02-22 18:20:03,2228,35914
19114,2021-02-22 18:20:03,2685,20494
19118,2021-02-22 18:20:03,469,9390
19149,2021-02-22 18:20:03,4197,28692
19103,2021-02-22 18:20:03,1142,36264
19194,2021-02-22 18:20:03,NA,21
19179,2021-02-22 18:20:03,NA,7
19191,2021-02-22 18:20:03,NA,29
19151,2021-02-22 18:20:03,2230,23631
19105,2021-02-22 18:20:03,15,197
19183,2021-02-22 18:20:03,NA,14
19111,2021-02-22 18:20:03,5647,46610
19156,2021-02-22 18:20:03,NA,7
19122,2021-02-22 18:20:03,1973,19771
19153,2021-02-22 18:20:03,903,8280
19170,2021-02-22 18:20:03,NA,10
19137,2021-02-22 18:20:03,621,5120
19171,2021-02-22 18:20:03,NA,20
19106,2021-02-22 18:20:03,766,14535
19125,2021-02-22 18:20:03,1590,26315
19178,2021-02-22 18:20:03,NA,10
19141,2021-02-22 18:20:03,2213,21831
19144,2021-02-22 18:20:03,2867,37975
19109,2021-02-22 18:20:03,NA,39
19138,2021-02-22 18:20:03,2228,23215
19146,2021-02-22 18:20:03,2292,46428
19127,2021-02-22 18:20:03,377,7187
19193,2021-02-22 18:20:03,NA,12
19197,2021-02-22 18:20:03,NA,11
19192,2021-02-22 18:20:03,NA,14
19162,2021-02-22 18:20:03,NA,8
19184,2021-02-22 18:20:03,NA,9
19130,2021-02-22 18:20:03,1638,35359
19108,2021-02-22 18:20:03,NA,62
19120,2021-02-22 18:20:03,5530,42624
19143,2021-02-22 18:20:03,3996,60678
19196,2021-02-22 18:20:03,NA,10
19115,2021-02-22 18:20:03,3505,28943
19110,2021-02-22 18:20:03,NA,59
19129,2021-02-22 18:20:03,672,11766
19181,2021-02-22 18:20:03,NA,13
19157,2021-02-22 18:20:03,NA,6
19195,2021-02-22 18:20:03,NA,6
19133,2021-02-22 18:20:03,2166,15856
19158,2021-02-22 18:20:03,NA,6
19152,2021-02-22 18:20:03,3521,34786
19188,2021-02-22 18:20:03,NA,8
19145,2021-02-22 18:20:03,4024,38502
19150,2021-02-22 18:20:03,1762,20080
19124,2021-02-22 18:20:03,5615,41481
19190,2021-02-22 18:20:03,NA,16
19142,2021-02-22 18:20:03,2151,18322
19131,2021-02-22 18:20:03,3117,50154
19176,2021-02-22 18:20:03,NA,23
19147,2021-02-22 18:20:03,2056,38639
19148,2021-02-22 18:20:03,4351,39867
19123,2021-02-22 18:20:03,1227,20849
19136,2021-02-22 18:20:03,3954,43652
19139,2021-02-22 18:20:03,3043,41030
19155,2021-02-22 18:20:03,NA,69
19161,2021-02-22 18:20:03,NA,28
