zip_code,etl_timestamp,POS,NEG
19131,2020-12-21 18:20:01,2505,34943
19135,2020-12-21 18:20:01,1929,14397
19133,2020-12-21 18:20:01,1664,11647
19128,2020-12-21 18:20:01,1562,25810
19127,2020-12-21 18:20:01,247,5077
19157,2020-12-21 18:20:01,NA,6
19178,2020-12-21 18:20:01,NA,9
19123,2020-12-21 18:20:01,917,14787
19122,2020-12-21 18:20:01,1551,14987
19121,2020-12-21 18:20:01,1970,21496
19140,2020-12-21 18:20:01,3277,26386
19124,2020-12-21 18:20:01,4335,30141
19130,2020-12-21 18:20:01,1222,25529
19103,2020-12-21 18:20:01,756,22505
19106,2020-12-21 18:20:01,546,10457
19193,2020-12-21 18:20:01,NA,9
19126,2020-12-21 18:20:01,1185,11344
19145,2020-12-21 18:20:01,2879,28383
19153,2020-12-21 18:20:01,649,5907
19154,2020-12-21 18:20:01,2231,18373
19152,2020-12-21 18:20:01,2471,24285
19125,2020-12-21 18:20:01,1159,18875
19139,2020-12-21 18:20:01,2443,30394
19102,2020-12-21 18:20:01,220,5423
19119,2020-12-21 18:20:01,1255,19754
19129,2020-12-21 18:20:01,501,8215
19116,2020-12-21 18:20:01,2416,16751
19149,2020-12-21 18:20:01,3125,20643
19138,2020-12-21 18:20:01,1800,17016
19109,2020-12-21 18:20:01,NA,30
19142,2020-12-21 18:20:01,1679,13312
19114,2020-12-21 18:20:01,1884,14261
19170,2020-12-21 18:20:01,NA,10
19143,2020-12-21 18:20:01,3190,43733
19104,2020-12-21 18:20:01,1858,39103
19172,2020-12-21 18:20:01,NA,6
19160,2020-12-21 18:20:01,6,44
19108,2020-12-21 18:20:01,NA,48
19151,2020-12-21 18:20:01,1821,17434
19111,2020-12-21 18:20:01,4245,33050
19188,2020-12-21 18:20:01,NA,7
19144,2020-12-21 18:20:01,2242,27282
19197,2020-12-21 18:20:01,NA,9
19120,2020-12-21 18:20:01,4314,30683
19101,2020-12-21 18:20:01,62,276
19190,2020-12-21 18:20:01,NA,13
19136,2020-12-21 18:20:01,2952,29048
19194,2020-12-21 18:20:01,NA,14
19115,2020-12-21 18:20:01,2575,19665
19105,2020-12-21 18:20:01,13,131
19147,2020-12-21 18:20:01,1442,28130
19192,2020-12-21 18:20:01,NA,11
19141,2020-12-21 18:20:01,1759,16151
19132,2020-12-21 18:20:01,1772,17923
19196,2020-12-21 18:20:01,NA,6
19134,2020-12-21 18:20:01,3171,30100
19118,2020-12-21 18:20:01,346,6977
19107,2020-12-21 18:20:01,667,11980
19182,2020-12-21 18:20:01,NA,7
19148,2020-12-21 18:20:01,3007,28126
19146,2020-12-21 18:20:01,1743,32812
19183,2020-12-21 18:20:01,NA,12
19150,2020-12-21 18:20:01,1361,14507
19110,2020-12-21 18:20:01,NA,50
19161,2020-12-21 18:20:01,NA,20
19137,2020-12-21 18:20:01,448,3757
19155,2020-12-21 18:20:01,NA,51
19191,2020-12-21 18:20:01,NA,25
19171,2020-12-21 18:20:01,NA,9
19176,2020-12-21 18:20:01,NA,12
19181,2020-12-21 18:20:01,NA,11
19113,2020-12-21 18:20:01,NA,65
