zip_code,etl_timestamp,POS,NEG
19106,2020-08-26 17:20:02,113,2957
19125,2020-08-26 17:20:02,339,5449
19111,2020-08-26 17:20:02,1457,8543
19141,2020-08-26 17:20:02,729,4979
19144,2020-08-26 17:20:02,1007,8108
19109,2020-08-26 17:20:02,NA,10
19138,2020-08-26 17:20:02,736,5116
19146,2020-08-26 17:20:02,711,10234
19127,2020-08-26 17:20:02,48,1114
19114,2020-08-26 17:20:02,611,3277
19197,2020-08-26 17:20:02,NA,16
19192,2020-08-26 17:20:02,NA,6
19130,2020-08-26 17:20:02,409,7433
19103,2020-08-26 17:20:02,280,5599
19108,2020-08-26 17:20:02,NA,13
19120,2020-08-26 17:20:02,1676,8903
19116,2020-08-26 17:20:02,802,3659
19134,2020-08-26 17:20:02,1110,8323
19143,2020-08-26 17:20:02,1489,13656
19101,2020-08-26 17:20:02,37,106
19104,2020-08-26 17:20:02,786,8807
19115,2020-08-26 17:20:02,959,4362
19110,2020-08-26 17:20:02,NA,14
19126,2020-08-26 17:20:02,604,3114
19129,2020-08-26 17:20:02,151,2465
19119,2020-08-26 17:20:02,592,5991
19140,2020-08-26 17:20:02,1370,9294
19133,2020-08-26 17:20:02,673,4230
19152,2020-08-26 17:20:02,866,4318
19145,2020-08-26 17:20:02,930,9740
19150,2020-08-26 17:20:02,552,4119
19124,2020-08-26 17:20:02,1511,8328
19142,2020-08-26 17:20:02,800,4221
19131,2020-08-26 17:20:02,1168,8573
19122,2020-08-26 17:20:02,404,4353
19147,2020-08-26 17:20:02,480,8788
19148,2020-08-26 17:20:02,1068,9941
19123,2020-08-26 17:20:02,408,4272
19136,2020-08-26 17:20:02,1157,10360
19139,2020-08-26 17:20:02,1098,9253
19118,2020-08-26 17:20:02,190,2132
19155,2020-08-26 17:20:02,NA,6
19137,2020-08-26 17:20:02,100,1107
19153,2020-08-26 17:20:02,275,1825
19161,2020-08-26 17:20:02,NA,6
19107,2020-08-26 17:20:02,283,3725
19102,2020-08-26 17:20:02,71,1399
19151,2020-08-26 17:20:02,801,4789
19149,2020-08-26 17:20:02,1148,5551
19128,2020-08-26 17:20:02,470,5953
19132,2020-08-26 17:20:02,813,6123
19154,2020-08-26 17:20:02,664,4573
19121,2020-08-26 17:20:02,641,6148
19135,2020-08-26 17:20:02,652,4018
19160,2020-08-26 17:20:02,NA,7
19113,2020-08-26 17:20:02,NA,27
19105,2020-08-26 17:20:02,NA,43
