zip_code,etl_timestamp,NEG,POS
19105,2020-10-27 17:20:01,76,6
19111,2020-10-27 17:20:01,14917,2013
19122,2020-10-27 17:20:01,8982,812
19153,2020-10-27 17:20:01,3030,336
19137,2020-10-27 17:20:01,1895,139
19106,2020-10-27 17:20:01,5882,155
19125,2020-10-27 17:20:01,10227,491
19141,2020-10-27 17:20:01,8000,871
19144,2020-10-27 17:20:01,13351,1219
19109,2020-10-27 17:20:01,14,NA
19138,2020-10-27 17:20:01,8240,914
19146,2020-10-27 17:20:01,18587,905
19127,2020-10-27 17:20:01,2651,95
19114,2020-10-27 17:20:01,6054,772
19193,2020-10-27 17:20:01,6,NA
19197,2020-10-27 17:20:01,8,NA
19192,2020-10-27 17:20:01,8,NA
19130,2020-10-27 17:20:01,13606,599
19103,2020-10-27 17:20:01,11186,371
19108,2020-10-27 17:20:01,23,NA
19120,2020-10-27 17:20:01,15054,2114
19116,2020-10-27 17:20:01,6952,1040
19134,2020-10-27 17:20:01,15726,1518
19143,2020-10-27 17:20:01,23239,1724
19101,2020-10-27 17:20:01,170,39
19104,2020-10-27 17:20:01,17180,1026
19115,2020-10-27 17:20:01,7984,1207
19110,2020-10-27 17:20:01,26,NA
19126,2020-10-27 17:20:01,5565,693
19129,2020-10-27 17:20:01,4396,245
19140,2020-10-27 17:20:01,15006,1785
19133,2020-10-27 17:20:01,6844,935
19152,2020-10-27 17:20:01,8115,1212
19145,2020-10-27 17:20:01,16863,1344
19150,2020-10-27 17:20:01,6440,675
19124,2020-10-27 17:20:01,14590,2042
19142,2020-10-27 17:20:01,6945,946
19131,2020-10-27 17:20:01,15851,1426
19147,2020-10-27 17:20:01,16297,660
19148,2020-10-27 17:20:01,17148,1462
19123,2020-10-27 17:20:01,8110,491
19136,2020-10-27 17:20:01,15564,1406
19139,2020-10-27 17:20:01,16127,1355
19118,2020-10-27 17:20:01,3825,227
19155,2020-10-27 17:20:01,12,NA
19119,2020-10-27 17:20:01,10486,667
19121,2020-10-27 17:20:01,12299,1137
19161,2020-10-27 17:20:01,7,NA
19107,2020-10-27 17:20:01,6508,370
19102,2020-10-27 17:20:01,2822,94
19151,2020-10-27 17:20:01,8412,951
19149,2020-10-27 17:20:01,9785,1551
19128,2020-10-27 17:20:01,11803,641
19132,2020-10-27 17:20:01,9867,937
19154,2020-10-27 17:20:01,7824,855
19135,2020-10-27 17:20:01,7062,880
19160,2020-10-27 17:20:01,9,NA
19113,2020-10-27 17:20:01,42,NA
19194,2020-10-27 17:20:01,6,NA
