zip_code,etl_timestamp,POS,NEG
19128,2020-12-16 18:20:02,1478,25053
19127,2020-12-16 18:20:02,237,4918
19178,2020-12-16 18:20:02,NA,9
19123,2020-12-16 18:20:02,888,14200
19122,2020-12-16 18:20:02,1509,14534
19121,2020-12-16 18:20:02,1909,20834
19140,2020-12-16 18:20:02,3154,25612
19124,2020-12-16 18:20:02,4174,29222
19130,2020-12-16 18:20:02,1179,24503
19103,2020-12-16 18:20:02,718,21404
19106,2020-12-16 18:20:02,526,10127
19193,2020-12-16 18:20:02,NA,9
19126,2020-12-16 18:20:02,1160,11123
19145,2020-12-16 18:20:02,2745,27603
19153,2020-12-16 18:20:02,629,5761
19154,2020-12-16 18:20:02,2143,17779
19152,2020-12-16 18:20:02,2367,23633
19125,2020-12-16 18:20:02,1114,18242
19133,2020-12-16 18:20:02,1616,11325
19139,2020-12-16 18:20:02,2386,29562
19102,2020-12-16 18:20:02,213,5218
19119,2020-12-16 18:20:02,1195,19140
19135,2020-12-16 18:20:02,1871,13986
19129,2020-12-16 18:20:02,466,7979
19116,2020-12-16 18:20:02,2285,16165
19149,2020-12-16 18:20:02,3006,20052
19138,2020-12-16 18:20:02,1741,16541
19109,2020-12-16 18:20:02,NA,30
19142,2020-12-16 18:20:02,1628,12874
19114,2020-12-16 18:20:02,1798,13792
19170,2020-12-16 18:20:02,NA,10
19143,2020-12-16 18:20:02,3071,42392
19104,2020-12-16 18:20:02,1788,37023
19172,2020-12-16 18:20:02,NA,6
19160,2020-12-16 18:20:02,6,44
19108,2020-12-16 18:20:02,NA,48
19151,2020-12-16 18:20:02,1748,16876
19111,2020-12-16 18:20:02,4092,31985
19188,2020-12-16 18:20:02,NA,7
19144,2020-12-16 18:20:02,2174,26424
19197,2020-12-16 18:20:02,NA,9
19131,2020-12-16 18:20:02,2433,33981
19148,2020-12-16 18:20:02,2875,27345
19113,2020-12-16 18:20:02,NA,64
19120,2020-12-16 18:20:02,4171,29701
19101,2020-12-16 18:20:02,60,271
19190,2020-12-16 18:20:02,NA,13
19136,2020-12-16 18:20:02,2809,27820
19194,2020-12-16 18:20:02,NA,13
19115,2020-12-16 18:20:02,2454,19139
19105,2020-12-16 18:20:02,12,126
19147,2020-12-16 18:20:02,1355,27250
19192,2020-12-16 18:20:02,NA,11
19141,2020-12-16 18:20:02,1692,15710
19132,2020-12-16 18:20:02,1712,17302
19196,2020-12-16 18:20:02,NA,6
19134,2020-12-16 18:20:02,3062,29359
19118,2020-12-16 18:20:02,341,6804
19107,2020-12-16 18:20:02,642,11565
19182,2020-12-16 18:20:02,NA,7
19146,2020-12-16 18:20:02,1672,31573
19183,2020-12-16 18:20:02,NA,12
19150,2020-12-16 18:20:02,1318,14003
19110,2020-12-16 18:20:02,NA,50
19161,2020-12-16 18:20:02,NA,19
19137,2020-12-16 18:20:02,418,3650
19155,2020-12-16 18:20:02,NA,49
19191,2020-12-16 18:20:02,NA,25
19171,2020-12-16 18:20:02,NA,7
19176,2020-12-16 18:20:02,NA,11
19181,2020-12-16 18:20:02,NA,10
