zip_code,etl_timestamp,NEG,POS
19137,2020-09-21 17:20:03,1341,115
19106,2020-09-21 17:20:03,3967,125
19125,2020-09-21 17:20:03,7130,381
19111,2020-09-21 17:20:03,10509,1588
19141,2020-09-21 17:20:03,6057,766
19144,2020-09-21 17:20:03,9958,1050
19109,2020-09-21 17:20:03,10,NA
19138,2020-09-21 17:20:03,6222,792
19146,2020-09-21 17:20:03,13301,744
19127,2020-09-21 17:20:03,1626,63
19114,2020-09-21 17:20:03,4058,659
19197,2020-09-21 17:20:03,16,NA
19192,2020-09-21 17:20:03,6,NA
19130,2020-09-21 17:20:03,9577,491
19103,2020-09-21 17:20:03,7544,299
19108,2020-09-21 17:20:03,17,NA
19120,2020-09-21 17:20:03,11148,1769
19116,2020-09-21 17:20:03,4684,881
19134,2020-09-21 17:20:03,10914,1198
19143,2020-09-21 17:20:03,17154,1542
19101,2020-09-21 17:20:03,128,38
19104,2020-09-21 17:20:03,11903,841
19115,2020-09-21 17:20:03,5331,1026
19110,2020-09-21 17:20:03,20,NA
19126,2020-09-21 17:20:03,3905,625
19129,2020-09-21 17:20:03,3114,163
19119,2020-09-21 17:20:03,7598,614
19121,2020-09-21 17:20:03,8346,868
19140,2020-09-21 17:20:03,11422,1512
19133,2020-09-21 17:20:03,5189,738
19152,2020-09-21 17:20:03,5317,968
19145,2020-09-21 17:20:03,12108,992
19150,2020-09-21 17:20:03,4876,579
19124,2020-09-21 17:20:03,10485,1628
19142,2020-09-21 17:20:03,5182,838
19131,2020-09-21 17:20:03,11108,1232
19122,2020-09-21 17:20:03,6216,526
19147,2020-09-21 17:20:03,11257,507
19148,2020-09-21 17:20:03,12301,1121
19123,2020-09-21 17:20:03,5737,425
19136,2020-09-21 17:20:03,12399,1227
19139,2020-09-21 17:20:03,12110,1131
19118,2020-09-21 17:20:03,2724,208
19155,2020-09-21 17:20:03,9,NA
19153,2020-09-21 17:20:03,2257,278
19161,2020-09-21 17:20:03,7,NA
19107,2020-09-21 17:20:03,4761,295
19102,2020-09-21 17:20:03,1933,77
19151,2020-09-21 17:20:03,6080,846
19149,2020-09-21 17:20:03,6930,1251
19128,2020-09-21 17:20:03,7868,514
19132,2020-09-21 17:20:03,7471,841
19154,2020-09-21 17:20:03,5565,726
19135,2020-09-21 17:20:03,5071,713
19160,2020-09-21 17:20:03,7,NA
19113,2020-09-21 17:20:03,32,NA
19105,2020-09-21 17:20:03,55,NA
