zip_code,etl_timestamp,NEG,POS
19137,2020-09-29 17:20:02,1433,119
19106,2020-09-29 17:20:02,4417,129
19125,2020-09-29 17:20:02,7712,403
19111,2020-09-29 17:20:02,11217,1667
19141,2020-09-29 17:20:02,6372,785
19144,2020-09-29 17:20:02,10644,1069
19109,2020-09-29 17:20:02,10,NA
19138,2020-09-29 17:20:02,6579,820
19146,2020-09-29 17:20:02,14362,763
19127,2020-09-29 17:20:02,1869,69
19114,2020-09-29 17:20:02,4402,684
19197,2020-09-29 17:20:02,16,NA
19192,2020-09-29 17:20:02,7,NA
19130,2020-09-29 17:20:02,10445,515
19103,2020-09-29 17:20:02,8275,316
19108,2020-09-29 17:20:02,19,NA
19120,2020-09-29 17:20:02,11897,1815
19116,2020-09-29 17:20:02,5136,922
19134,2020-09-29 17:20:02,11881,1250
19143,2020-09-29 17:20:02,18414,1576
19101,2020-09-29 17:20:02,142,39
19104,2020-09-29 17:20:02,12974,876
19115,2020-09-29 17:20:02,5775,1059
19110,2020-09-29 17:20:02,22,NA
19126,2020-09-29 17:20:02,4116,641
19129,2020-09-29 17:20:02,3355,173
19119,2020-09-29 17:20:02,8071,624
19121,2020-09-29 17:20:02,9056,913
19140,2020-09-29 17:20:02,12182,1550
19133,2020-09-29 17:20:02,5487,777
19152,2020-09-29 17:20:02,5667,1018
19145,2020-09-29 17:20:02,12973,1024
19150,2020-09-29 17:20:02,5119,590
19124,2020-09-29 17:20:02,11296,1692
19142,2020-09-29 17:20:02,5550,858
19131,2020-09-29 17:20:02,12192,1256
19122,2020-09-29 17:20:02,6758,573
19147,2020-09-29 17:20:02,12237,529
19148,2020-09-29 17:20:02,13171,1150
19123,2020-09-29 17:20:02,6224,437
19136,2020-09-29 17:20:02,12937,1265
19139,2020-09-29 17:20:02,12815,1153
19118,2020-09-29 17:20:02,2952,211
19155,2020-09-29 17:20:02,9,NA
19153,2020-09-29 17:20:02,2412,292
19161,2020-09-29 17:20:02,7,NA
19107,2020-09-29 17:20:02,5110,306
19102,2020-09-29 17:20:02,2118,80
19151,2020-09-29 17:20:02,6517,856
19149,2020-09-29 17:20:02,7426,1303
19128,2020-09-29 17:20:02,8640,543
19132,2020-09-29 17:20:02,7931,851
19154,2020-09-29 17:20:02,5981,763
19135,2020-09-29 17:20:02,5409,748
19160,2020-09-29 17:20:02,7,NA
19113,2020-09-29 17:20:02,36,NA
19105,2020-09-29 17:20:02,55,NA
