zip_code,etl_timestamp,POS,NEG
19132,2020-11-13 18:20:02,1132,12908
19104,2020-11-13 18:20:02,1229,25559
19101,2020-11-13 18:20:02,42,223
19128,2020-11-13 18:20:02,807,18285
19114,2020-11-13 18:20:02,948,9583
19118,2020-11-13 18:20:02,256,5137
19149,2020-11-13 18:20:02,1863,14541
19103,2020-11-13 18:20:02,459,14988
19194,2020-11-13 18:20:02,NA,9
19191,2020-11-13 18:20:02,NA,17
19151,2020-11-13 18:20:02,1154,12130
19105,2020-11-13 18:20:02,6,100
19183,2020-11-13 18:20:02,NA,10
19111,2020-11-13 18:20:02,2435,22470
19122,2020-11-13 18:20:02,990,10981
19153,2020-11-13 18:20:02,421,4223
19170,2020-11-13 18:20:02,NA,10
19137,2020-11-13 18:20:02,199,2676
19106,2020-11-13 18:20:02,298,7569
19125,2020-11-13 18:20:02,637,12940
19178,2020-11-13 18:20:02,NA,7
19141,2020-11-13 18:20:02,1064,11664
19144,2020-11-13 18:20:02,1452,18879
19109,2020-11-13 18:20:02,NA,24
19138,2020-11-13 18:20:02,1103,12124
19146,2020-11-13 18:20:02,1090,23565
19127,2020-11-13 18:20:02,118,3514
19193,2020-11-13 18:20:02,NA,7
19197,2020-11-13 18:20:02,NA,8
19192,2020-11-13 18:20:02,NA,10
19130,2020-11-13 18:20:02,728,17642
19108,2020-11-13 18:20:02,NA,36
19120,2020-11-13 18:20:02,2573,21347
19116,2020-11-13 18:20:02,1208,10949
19134,2020-11-13 18:20:02,1919,21557
19143,2020-11-13 18:20:02,2035,31296
19140,2020-11-13 18:20:02,2106,19469
19133,2020-11-13 18:20:02,1136,8540
19152,2020-11-13 18:20:02,1451,16674
19188,2020-11-13 18:20:02,NA,6
19115,2020-11-13 18:20:02,1451,13291
19145,2020-11-13 18:20:02,1744,20964
19150,2020-11-13 18:20:02,826,9986
19124,2020-11-13 18:20:02,2540,20963
19190,2020-11-13 18:20:02,NA,11
19142,2020-11-13 18:20:02,1113,9682
19131,2020-11-13 18:20:02,1675,24205
19176,2020-11-13 18:20:02,NA,7
19147,2020-11-13 18:20:02,837,20216
19148,2020-11-13 18:20:02,1843,21063
19123,2020-11-13 18:20:02,608,9988
19136,2020-11-13 18:20:02,1638,21042
19139,2020-11-13 18:20:02,1617,21597
19155,2020-11-13 18:20:02,NA,39
19161,2020-11-13 18:20:02,NA,11
19107,2020-11-13 18:20:02,448,8517
19102,2020-11-13 18:20:02,125,3747
19110,2020-11-13 18:20:02,NA,38
19126,2020-11-13 18:20:02,796,7791
19129,2020-11-13 18:20:02,292,5697
19181,2020-11-13 18:20:02,NA,9
19119,2020-11-13 18:20:02,766,14015
19121,2020-11-13 18:20:02,1364,15554
19154,2020-11-13 18:20:02,1085,11693
19135,2020-11-13 18:20:02,1080,10187
19160,2020-11-13 18:20:02,NA,29
19113,2020-11-13 18:20:02,NA,46
