zip_code,etl_timestamp,NEG,POS
19140,2020-08-10 17:20:02,7483,1260
19127,2020-08-10 17:20:02,870,46
19133,2020-08-10 17:20:02,3346,614
19146,2020-08-10 17:20:02,8357,680
19138,2020-08-10 17:20:02,4296,706
19152,2020-08-10 17:20:02,3677,792
19115,2020-08-10 17:20:02,3603,900
19144,2020-08-10 17:20:02,6692,971
19141,2020-08-10 17:20:02,4148,692
19145,2020-08-10 17:20:02,8103,867
19150,2020-08-10 17:20:02,3558,540
19125,2020-08-10 17:20:02,4342,318
19124,2020-08-10 17:20:02,6672,1388
19142,2020-08-10 17:20:02,3467,770
19131,2020-08-10 17:20:02,7130,1121
19122,2020-08-10 17:20:02,3407,387
19130,2020-08-10 17:20:02,6004,382
19147,2020-08-10 17:20:02,7005,458
19148,2020-08-10 17:20:02,8224,1022
19123,2020-08-10 17:20:02,3493,395
19136,2020-08-10 17:20:02,8851,1112
19139,2020-08-10 17:20:02,7808,1065
19118,2020-08-10 17:20:02,1773,185
19155,2020-08-10 17:20:02,6,NA
19137,2020-08-10 17:20:02,913,94
19153,2020-08-10 17:20:02,1556,262
19161,2020-08-10 17:20:02,6,NA
19107,2020-08-10 17:20:02,3107,274
19102,2020-08-10 17:20:02,1084,67
19151,2020-08-10 17:20:02,4031,762
19149,2020-08-10 17:20:02,4521,1037
19129,2020-08-10 17:20:02,1967,141
19128,2020-08-10 17:20:02,4835,423
19132,2020-08-10 17:20:02,5073,782
19154,2020-08-10 17:20:02,3731,632
19121,2020-08-10 17:20:02,4971,609
19134,2020-08-10 17:20:02,6681,1010
19119,2020-08-10 17:20:02,4908,573
19135,2020-08-10 17:20:02,3249,588
19116,2020-08-10 17:20:02,2919,748
19126,2020-08-10 17:20:02,2609,590
19160,2020-08-10 17:20:02,6,NA
19113,2020-08-10 17:20:02,21,NA
19104,2020-08-10 17:20:02,7059,754
19101,2020-08-10 17:20:02,84,33
19114,2020-08-10 17:20:02,2751,571
19103,2020-08-10 17:20:02,4422,265
19105,2020-08-10 17:20:02,40,NA
19111,2020-08-10 17:20:02,6962,1357
19106,2020-08-10 17:20:02,2299,108
19109,2020-08-10 17:20:02,8,NA
19197,2020-08-10 17:20:02,17,NA
19108,2020-08-10 17:20:02,11,NA
19120,2020-08-10 17:20:02,7356,1560
19143,2020-08-10 17:20:02,11368,1403
19110,2020-08-10 17:20:02,12,NA
