zip_code,etl_timestamp,NEG,POS
19140,2020-09-22 17:20:03,11485,1515
19127,2020-09-22 17:20:03,1658,63
19133,2020-09-22 17:20:03,5223,738
19146,2020-09-22 17:20:03,13467,747
19138,2020-09-22 17:20:03,6253,792
19152,2020-09-22 17:20:03,5349,969
19115,2020-09-22 17:20:03,5384,1028
19144,2020-09-22 17:20:03,10039,1053
19141,2020-09-22 17:20:03,6102,766
19145,2020-09-22 17:20:03,12222,994
19150,2020-09-22 17:20:03,4907,580
19125,2020-09-22 17:20:03,7198,382
19124,2020-09-22 17:20:03,10571,1635
19142,2020-09-22 17:20:03,5224,839
19131,2020-09-22 17:20:03,11174,1231
19122,2020-09-22 17:20:03,6264,528
19130,2020-09-22 17:20:03,9723,492
19147,2020-09-22 17:20:03,11371,508
19148,2020-09-22 17:20:03,12408,1122
19123,2020-09-22 17:20:03,5784,425
19136,2020-09-22 17:20:03,12473,1231
19139,2020-09-22 17:20:03,12181,1134
19118,2020-09-22 17:20:03,2757,208
19155,2020-09-22 17:20:03,9,NA
19137,2020-09-22 17:20:03,1357,116
19153,2020-09-22 17:20:03,2277,278
19161,2020-09-22 17:20:03,7,NA
19107,2020-09-22 17:20:03,4795,296
19102,2020-09-22 17:20:03,1968,77
19151,2020-09-22 17:20:03,6120,847
19149,2020-09-22 17:20:03,7006,1253
19129,2020-09-22 17:20:03,3148,163
19128,2020-09-22 17:20:03,7990,518
19132,2020-09-22 17:20:03,7520,841
19154,2020-09-22 17:20:03,5637,730
19121,2020-09-22 17:20:03,8419,868
19134,2020-09-22 17:20:03,11073,1200
19119,2020-09-22 17:20:03,7660,616
19135,2020-09-22 17:20:03,5106,718
19116,2020-09-22 17:20:03,4739,884
19126,2020-09-22 17:20:03,3930,625
19160,2020-09-22 17:20:03,7,NA
19113,2020-09-22 17:20:03,33,NA
19104,2020-09-22 17:20:03,12013,845
19101,2020-09-22 17:20:03,129,38
19114,2020-09-22 17:20:03,4085,660
19103,2020-09-22 17:20:03,7656,299
19105,2020-09-22 17:20:03,55,NA
19111,2020-09-22 17:20:03,10595,1593
19106,2020-09-22 17:20:03,4060,125
19109,2020-09-22 17:20:03,10,NA
19197,2020-09-22 17:20:03,16,NA
19192,2020-09-22 17:20:03,6,NA
19108,2020-09-22 17:20:03,17,NA
19120,2020-09-22 17:20:03,11237,1772
19143,2020-09-22 17:20:03,17274,1544
19110,2020-09-22 17:20:03,21,NA
