zip_code,etl_timestamp,POS,NEG
19128,2020-12-22 18:20:02,1581,26466
19127,2020-12-22 18:20:02,257,5195
19157,2020-12-22 18:20:02,NA,6
19178,2020-12-22 18:20:02,NA,9
19123,2020-12-22 18:20:02,921,15008
19122,2020-12-22 18:20:02,1562,15228
19121,2020-12-22 18:20:02,1988,21781
19140,2020-12-22 18:20:02,3300,26753
19124,2020-12-22 18:20:02,4395,30704
19130,2020-12-22 18:20:02,1231,25919
19103,2020-12-22 18:20:02,763,22880
19106,2020-12-22 18:20:02,553,10595
19193,2020-12-22 18:20:02,NA,10
19126,2020-12-22 18:20:02,1194,11469
19145,2020-12-22 18:20:02,2905,28704
19153,2020-12-22 18:20:02,659,6009
19154,2020-12-22 18:20:02,2267,18958
19152,2020-12-22 18:20:02,2496,25098
19125,2020-12-22 18:20:02,1176,19253
19133,2020-12-22 18:20:02,1689,11832
19139,2020-12-22 18:20:02,2463,30952
19102,2020-12-22 18:20:02,226,5519
19119,2020-12-22 18:20:02,1273,20005
19135,2020-12-22 18:20:02,1960,14682
19129,2020-12-22 18:20:02,511,8409
19162,2020-12-22 18:20:02,NA,6
19116,2020-12-22 18:20:02,2460,17438
19149,2020-12-22 18:20:02,3163,21057
19138,2020-12-22 18:20:02,1816,17289
19109,2020-12-22 18:20:02,NA,30
19142,2020-12-22 18:20:02,1688,13518
19114,2020-12-22 18:20:02,1932,14585
19170,2020-12-22 18:20:02,NA,10
19143,2020-12-22 18:20:02,3220,44366
19104,2020-12-22 18:20:02,1880,39817
19172,2020-12-22 18:20:02,NA,6
19160,2020-12-22 18:20:02,6,46
19108,2020-12-22 18:20:02,NA,49
19151,2020-12-22 18:20:02,1829,17692
19111,2020-12-22 18:20:02,4305,33927
19188,2020-12-22 18:20:02,NA,7
19144,2020-12-22 18:20:02,2264,27725
19120,2020-12-22 18:20:02,4356,31243
19101,2020-12-22 18:20:02,65,281
19190,2020-12-22 18:20:02,NA,13
19136,2020-12-22 18:20:02,2983,29732
19194,2020-12-22 18:20:02,NA,15
19115,2020-12-22 18:20:02,2624,20161
19105,2020-12-22 18:20:02,13,133
19147,2020-12-22 18:20:02,1467,28530
19192,2020-12-22 18:20:02,NA,11
19141,2020-12-22 18:20:02,1771,16389
19132,2020-12-22 18:20:02,1786,18194
19196,2020-12-22 18:20:02,NA,6
19134,2020-12-22 18:20:02,3207,30475
19118,2020-12-22 18:20:02,353,7118
19107,2020-12-22 18:20:02,675,12157
19182,2020-12-22 18:20:02,NA,8
19148,2020-12-22 18:20:02,3038,28451
19146,2020-12-22 18:20:02,1758,33256
19183,2020-12-22 18:20:02,NA,12
19150,2020-12-22 18:20:02,1377,14791
19110,2020-12-22 18:20:02,NA,52
19161,2020-12-22 18:20:02,NA,20
19137,2020-12-22 18:20:02,459,3815
19155,2020-12-22 18:20:02,NA,52
19191,2020-12-22 18:20:02,NA,25
19171,2020-12-22 18:20:02,NA,9
19176,2020-12-22 18:20:02,NA,13
19181,2020-12-22 18:20:02,NA,11
19131,2020-12-22 18:20:02,2532,35697
19197,2020-12-22 18:20:02,NA,9
19113,2020-12-22 18:20:02,NA,65
