zip_code,etl_timestamp,NEG,POS
19140,2021-04-05 17:20:02,41262,4639
19127,2021-04-05 17:20:02,8278,449
19195,2021-04-05 17:20:02,9,NA
19133,2021-04-05 17:20:02,18689,2435
19158,2021-04-05 17:20:02,6,NA
19146,2021-04-05 17:20:02,55249,2577
19138,2021-04-05 17:20:02,26665,2483
19152,2021-04-05 17:20:02,38610,3991
19188,2021-04-05 17:20:02,9,NA
19115,2021-04-05 17:20:02,33672,4032
19144,2021-04-05 17:20:02,43483,3225
19141,2021-04-05 17:20:02,25301,2442
19145,2021-04-05 17:20:02,44872,4661
19150,2021-04-05 17:20:02,23042,1948
19125,2021-04-05 17:20:02,30339,1795
19124,2021-04-05 17:20:02,48699,6385
19190,2021-04-05 17:20:02,19,NA
19142,2021-04-05 17:20:02,21707,2376
19131,2021-04-05 17:20:02,56816,3450
19176,2021-04-05 17:20:02,32,NA
19122,2021-04-05 17:20:02,22647,2229
19130,2021-04-05 17:20:02,41534,1832
19147,2021-04-05 17:20:02,44796,2402
19148,2021-04-05 17:20:02,48019,5139
19123,2021-04-05 17:20:02,23758,1398
19136,2021-04-05 17:20:02,53316,4581
19139,2021-04-05 17:20:02,47655,3408
19105,2021-04-05 17:20:02,246,16
19118,2021-04-05 17:20:02,10730,530
19155,2021-04-05 17:20:02,75,NA
19137,2021-04-05 17:20:02,5986,746
19153,2021-04-05 17:20:02,9756,1004
19161,2021-04-05 17:20:02,30,NA
19107,2021-04-05 17:20:02,19341,1017
19102,2021-04-05 17:20:02,9514,354
19151,2021-04-05 17:20:02,27348,2453
19149,2021-04-05 17:20:02,33663,4750
19129,2021-04-05 17:20:02,13605,770
19128,2021-04-05 17:20:02,41031,2542
19182,2021-04-05 17:20:02,17,NA
19132,2021-04-05 17:20:02,28202,2413
19154,2021-04-05 17:20:02,36254,3678
19121,2021-04-05 17:20:02,33128,2757
19134,2021-04-05 17:20:02,46151,4925
19172,2021-04-05 17:20:02,14,NA
19119,2021-04-05 17:20:02,31823,1815
19135,2021-04-05 17:20:02,23494,3049
19116,2021-04-05 17:20:02,31448,3997
19126,2021-04-05 17:20:02,17153,1601
19160,2021-04-05 17:20:02,67,10
19113,2021-04-05 17:20:02,80,NA
19100,2021-04-05 17:20:02,7,NA
19104,2021-04-05 17:20:02,166638,3705
19101,2021-04-05 17:20:02,439,88
19114,2021-04-05 17:20:02,24369,3139
19103,2021-04-05 17:20:02,46680,1355
19194,2021-04-05 17:20:02,25,NA
19179,2021-04-05 17:20:02,8,NA
19191,2021-04-05 17:20:02,31,NA
19183,2021-04-05 17:20:02,14,NA
19111,2021-04-05 17:20:02,54447,6461
19156,2021-04-05 17:20:02,9,NA
19170,2021-04-05 17:20:02,12,NA
19171,2021-04-05 17:20:02,23,NA
19106,2021-04-05 17:20:02,17005,849
19178,2021-04-05 17:20:02,10,NA
19109,2021-04-05 17:20:02,40,NA
19193,2021-04-05 17:20:02,15,NA
19197,2021-04-05 17:20:02,12,NA
19192,2021-04-05 17:20:02,14,NA
19162,2021-04-05 17:20:02,8,NA
19184,2021-04-05 17:20:02,9,NA
19108,2021-04-05 17:20:02,77,NA
19120,2021-04-05 17:20:02,49798,6137
19143,2021-04-05 17:20:02,71091,4510
19196,2021-04-05 17:20:02,12,NA
19110,2021-04-05 17:20:02,65,NA
19181,2021-04-05 17:20:02,16,NA
19157,2021-04-05 17:20:02,7,NA
