zip_code,etl_timestamp,NEG,POS
19122,2020-07-02 17:33:32,1801,287
19101,2020-07-02 17:33:32,56,29
19146,2020-07-02 17:33:32,4591,552
19153,2020-07-02 17:33:32,961,215
19136,2020-07-02 17:33:32,6616,982
19143,2020-07-02 17:33:32,6811,1172
19152,2020-07-02 17:33:32,2372,680
19125,2020-07-02 17:33:32,2174,238
19106,2020-07-02 17:33:32,1150,81
19132,2020-07-02 17:33:32,3014,666
19103,2020-07-02 17:33:32,2188,226
19144,2020-07-02 17:33:32,3885,839
19150,2020-07-02 17:33:32,2051,439
19148,2020-07-02 17:33:32,4713,843
19128,2020-07-02 17:33:32,2626,346
19129,2020-07-02 17:33:32,1066,120
19141,2020-07-02 17:33:32,2451,574
19133,2020-07-02 17:33:32,1889,538
19120,2020-07-02 17:33:32,4410,1345
19135,2020-07-02 17:33:32,1986,473
19118,2020-07-02 17:33:32,974,168
19134,2020-07-02 17:33:32,3831,825
19127,2020-07-02 17:33:32,402,36
19105,2020-07-02 17:33:32,28,NA
19115,2020-07-02 17:33:32,2359,826
19119,2020-07-02 17:33:32,3044,500
19102,2020-07-02 17:33:32,583,60
19104,2020-07-02 17:33:32,4056,647
19123,2020-07-02 17:33:32,2003,332
19107,2020-07-02 17:33:32,1863,230
19124,2020-07-02 17:33:32,3900,1161
19110,2020-07-02 17:33:32,8,NA
19140,2020-07-02 17:33:32,4269,1041
19145,2020-07-02 17:33:32,4632,664
19108,2020-07-02 17:33:32,8,NA
19139,2020-07-02 17:33:32,4956,927
19147,2020-07-02 17:33:32,3678,370
19126,2020-07-02 17:33:32,1808,526
19131,2020-07-02 17:33:32,3993,971
19121,2020-07-02 17:33:32,2867,466
19116,2020-07-02 17:33:32,1862,666
19142,2020-07-02 17:33:32,2206,677
19197,2020-07-02 17:33:32,8,NA
19114,2020-07-02 17:33:32,1767,492
19111,2020-07-02 17:33:32,4276,1150
19151,2020-07-02 17:33:32,2437,639
19154,2020-07-02 17:33:32,2203,534
19130,2020-07-02 17:33:32,3107,317
19149,2020-07-02 17:33:32,2704,880
19137,2020-07-02 17:33:32,532,61
19138,2020-07-02 17:33:32,2575,572
19113,2020-07-02 17:33:32,12,NA
