zip_code,etl_timestamp,NEG,POS
19149,2021-02-01 18:20:02,26165,4009
19129,2021-02-01 18:20:02,10707,645
19128,2021-02-01 18:20:02,32624,2098
19140,2021-02-01 18:20:02,32504,3971
19182,2021-02-01 18:20:02,13,NA
19132,2021-02-01 18:20:02,22320,2101
19154,2021-02-01 18:20:02,26075,2960
19121,2021-02-01 18:20:02,26446,2352
19102,2021-02-01 18:20:02,7075,290
19134,2021-02-01 18:20:02,36850,4033
19172,2021-02-01 18:20:02,11,NA
19119,2021-02-01 18:20:02,25504,1567
19135,2021-02-01 18:20:02,18049,2468
19107,2021-02-01 18:20:02,15248,851
19116,2021-02-01 18:20:02,23223,3342
19126,2021-02-01 18:20:02,13770,1415
19160,2021-02-01 18:20:02,54,8
19113,2021-02-01 18:20:02,69,NA
19104,2021-02-01 18:20:02,72662,2573
19101,2021-02-01 18:20:02,353,77
19114,2021-02-01 18:20:02,18404,2515
19118,2021-02-01 18:20:02,8530,440
19103,2021-02-01 18:20:02,30937,1041
19194,2021-02-01 18:20:02,18,NA
19179,2021-02-01 18:20:02,6,NA
19191,2021-02-01 18:20:02,27,NA
19151,2021-02-01 18:20:02,21661,2148
19105,2021-02-01 18:20:02,166,15
19183,2021-02-01 18:20:02,14,NA
19111,2021-02-01 18:20:02,42432,5326
19156,2021-02-01 18:20:02,6,NA
19122,2021-02-01 18:20:02,18372,1828
19153,2021-02-01 18:20:02,7478,850
19170,2021-02-01 18:20:02,10,NA
19137,2021-02-01 18:20:02,4701,601
19171,2021-02-01 18:20:02,12,NA
19106,2021-02-01 18:20:02,13316,720
19125,2021-02-01 18:20:02,24266,1518
19178,2021-02-01 18:20:02,10,NA
19141,2021-02-01 18:20:02,20028,2116
19144,2021-02-01 18:20:02,34515,2722
19109,2021-02-01 18:20:02,37,NA
19138,2021-02-01 18:20:02,21244,2126
19146,2021-02-01 18:20:02,42014,2154
19127,2021-02-01 18:20:02,6538,340
19193,2021-02-01 18:20:02,11,NA
19197,2021-02-01 18:20:02,11,NA
19192,2021-02-01 18:20:02,12,NA
19162,2021-02-01 18:20:02,7,NA
19130,2021-02-01 18:20:02,32647,1535
19108,2021-02-01 18:20:02,56,NA
19120,2021-02-01 18:20:02,38845,5282
19143,2021-02-01 18:20:02,55120,3810
19196,2021-02-01 18:20:02,9,NA
19115,2021-02-01 18:20:02,25763,3318
19110,2021-02-01 18:20:02,56,NA
19181,2021-02-01 18:20:02,11,NA
19195,2021-02-01 18:20:02,6,NA
19133,2021-02-01 18:20:02,14451,2044
19152,2021-02-01 18:20:02,31609,3321
19188,2021-02-01 18:20:02,7,NA
19145,2021-02-01 18:20:02,35420,3808
19150,2021-02-01 18:20:02,18321,1665
19124,2021-02-01 18:20:02,37907,5340
19190,2021-02-01 18:20:02,15,NA
19142,2021-02-01 18:20:02,16580,2051
19131,2021-02-01 18:20:02,45324,2991
19176,2021-02-01 18:20:02,20,NA
19147,2021-02-01 18:20:02,35477,1928
19148,2021-02-01 18:20:02,36146,4127
19123,2021-02-01 18:20:02,19163,1152
19136,2021-02-01 18:20:02,39093,3732
19139,2021-02-01 18:20:02,37550,2914
19155,2021-02-01 18:20:02,65,NA
19161,2021-02-01 18:20:02,23,NA
19157,2021-02-01 18:20:02,6,NA
