zip_code,etl_timestamp,POS,NEG
19131,2021-01-04 18:20:02,2693,38416
19135,2021-01-04 18:20:02,2124,15537
19133,2021-01-04 18:20:02,1810,12507
19128,2021-01-04 18:20:02,1802,28124
19127,2021-01-04 18:20:02,279,5582
19157,2021-01-04 18:20:02,NA,6
19178,2021-01-04 18:20:02,NA,9
19123,2021-01-04 18:20:02,998,16306
19122,2021-01-04 18:20:02,1638,16135
19121,2021-01-04 18:20:02,2097,23035
19140,2021-01-04 18:20:02,3510,28214
19124,2021-01-04 18:20:02,4696,32651
19130,2021-01-04 18:20:02,1326,28174
19103,2021-01-04 18:20:02,837,25022
19106,2021-01-04 18:20:02,593,11478
19193,2021-01-04 18:20:02,NA,10
19126,2021-01-04 18:20:02,1285,12005
19145,2021-01-04 18:20:02,3262,30600
19153,2021-01-04 18:20:02,739,6417
19154,2021-01-04 18:20:02,2505,21044
19152,2021-01-04 18:20:02,2740,26644
19125,2021-01-04 18:20:02,1272,20836
19139,2021-01-04 18:20:02,2588,32561
19102,2021-01-04 18:20:02,245,5980
19119,2021-01-04 18:20:02,1370,21298
19129,2021-01-04 18:20:02,561,9061
19162,2021-01-04 18:20:02,NA,6
19116,2021-01-04 18:20:02,2749,18845
19149,2021-01-04 18:20:02,3436,22330
19138,2021-01-04 18:20:02,1932,18413
19109,2021-01-04 18:20:02,NA,30
19142,2021-01-04 18:20:02,1818,14252
19114,2021-01-04 18:20:02,2113,15593
19170,2021-01-04 18:20:02,NA,10
19143,2021-01-04 18:20:02,3416,46868
19104,2021-01-04 18:20:02,2021,42815
19172,2021-01-04 18:20:02,NA,7
19160,2021-01-04 18:20:02,7,49
19108,2021-01-04 18:20:02,NA,51
19151,2021-01-04 18:20:02,1945,18674
19111,2021-01-04 18:20:02,4613,36099
19188,2021-01-04 18:20:02,NA,7
19144,2021-01-04 18:20:02,2412,29657
19197,2021-01-04 18:20:02,NA,10
19148,2021-01-04 18:20:02,3446,30594
19113,2021-01-04 18:20:02,NA,65
19120,2021-01-04 18:20:02,4630,33146
19101,2021-01-04 18:20:02,67,293
19190,2021-01-04 18:20:02,NA,13
19136,2021-01-04 18:20:02,3181,31804
19194,2021-01-04 18:20:02,NA,17
19115,2021-01-04 18:20:02,2840,21588
19105,2021-01-04 18:20:02,13,141
19147,2021-01-04 18:20:02,1637,30720
19192,2021-01-04 18:20:02,NA,12
19141,2021-01-04 18:20:02,1880,17334
19132,2021-01-04 18:20:02,1894,19275
19196,2021-01-04 18:20:02,NA,7
19134,2021-01-04 18:20:02,3475,32120
19118,2021-01-04 18:20:02,378,7492
19107,2021-01-04 18:20:02,725,13054
19182,2021-01-04 18:20:02,NA,10
19146,2021-01-04 18:20:02,1891,35796
19183,2021-01-04 18:20:02,NA,14
19150,2021-01-04 18:20:02,1482,15840
19110,2021-01-04 18:20:02,NA,53
19161,2021-01-04 18:20:02,NA,21
19137,2021-01-04 18:20:02,502,4041
19155,2021-01-04 18:20:02,NA,54
19191,2021-01-04 18:20:02,NA,26
19171,2021-01-04 18:20:02,NA,9
19176,2021-01-04 18:20:02,NA,16
19181,2021-01-04 18:20:02,NA,11
