zip_code,etl_timestamp,POS,NEG
19127,2020-12-12 18:20:02,222,4692
19178,2020-12-12 18:20:02,NA,9
19123,2020-12-12 18:20:02,855,13593
19122,2020-12-12 18:20:02,1476,14013
19121,2020-12-12 18:20:02,1853,20044
19140,2020-12-12 18:20:02,3026,24547
19124,2020-12-12 18:20:02,3964,27865
19130,2020-12-12 18:20:02,1127,23528
19103,2020-12-12 18:20:02,680,20306
19106,2020-12-12 18:20:02,502,9828
19193,2020-12-12 18:20:02,NA,9
19126,2020-12-12 18:20:02,1120,10753
19145,2020-12-12 18:20:02,2620,26613
19153,2020-12-12 18:20:02,603,5447
19154,2020-12-12 18:20:02,1996,16767
19152,2020-12-12 18:20:02,2227,22484
19125,2020-12-12 18:20:02,1062,17432
19133,2020-12-12 18:20:02,1552,10912
19139,2020-12-12 18:20:02,2280,28321
19102,2020-12-12 18:20:02,203,5023
19119,2020-12-12 18:20:02,1141,18309
19135,2020-12-12 18:20:02,1733,13307
19129,2020-12-12 18:20:02,437,7601
19116,2020-12-12 18:20:02,2107,14966
19149,2020-12-12 18:20:02,2834,19064
19138,2020-12-12 18:20:02,1679,15822
19109,2020-12-12 18:20:02,NA,29
19142,2020-12-12 18:20:02,1563,12290
19114,2020-12-12 18:20:02,1654,13083
19170,2020-12-12 18:20:02,NA,10
19143,2020-12-12 18:20:02,2913,40556
19104,2020-12-12 18:20:02,1713,35199
19160,2020-12-12 18:20:02,NA,43
19108,2020-12-12 18:20:02,NA,46
19151,2020-12-12 18:20:02,1656,16096
19128,2020-12-12 18:20:02,1363,23975
19111,2020-12-12 18:20:02,3831,30410
19188,2020-12-12 18:20:02,NA,7
19144,2020-12-12 18:20:02,2087,25129
19197,2020-12-12 18:20:02,NA,9
19131,2020-12-12 18:20:02,2340,32311
19148,2020-12-12 18:20:02,2701,26405
19120,2020-12-12 18:20:02,3961,28253
19101,2020-12-12 18:20:02,59,265
19190,2020-12-12 18:20:02,NA,12
19136,2020-12-12 18:20:02,2565,26584
19194,2020-12-12 18:20:02,NA,13
19115,2020-12-12 18:20:02,2284,18062
19105,2020-12-12 18:20:02,12,124
19147,2020-12-12 18:20:02,1268,26366
19192,2020-12-12 18:20:02,NA,11
19141,2020-12-12 18:20:02,1605,15060
19132,2020-12-12 18:20:02,1644,16505
19134,2020-12-12 18:20:02,2933,28321
19118,2020-12-12 18:20:02,330,6560
19107,2020-12-12 18:20:02,613,11155
19182,2020-12-12 18:20:02,NA,7
19146,2020-12-12 18:20:02,1597,30413
19183,2020-12-12 18:20:02,NA,11
19150,2020-12-12 18:20:02,1249,13345
19110,2020-12-12 18:20:02,NA,47
19161,2020-12-12 18:20:02,NA,17
19137,2020-12-12 18:20:02,381,3499
19155,2020-12-12 18:20:02,NA,47
19191,2020-12-12 18:20:02,NA,25
19171,2020-12-12 18:20:02,NA,7
19176,2020-12-12 18:20:02,NA,10
19181,2020-12-12 18:20:02,NA,10
19113,2020-12-12 18:20:02,NA,61
