zip_code,etl_timestamp,POS,NEG
19123,2020-12-05 18:20:02,792,12851
19122,2020-12-05 18:20:02,1355,13445
19178,2020-12-05 18:20:02,NA,8
19121,2020-12-05 18:20:02,1738,19139
19140,2020-12-05 18:20:02,2784,23383
19124,2020-12-05 18:20:02,3605,26275
19130,2020-12-05 18:20:02,1027,22215
19103,2020-12-05 18:20:02,627,19214
19106,2020-12-05 18:20:02,454,9420
19193,2020-12-05 18:20:02,NA,9
19126,2020-12-05 18:20:02,1031,10124
19145,2020-12-05 18:20:02,2379,25311
19153,2020-12-05 18:20:02,547,5162
19154,2020-12-05 18:20:02,1776,15548
19152,2020-12-05 18:20:02,2020,21551
19125,2020-12-05 18:20:02,946,16603
19133,2020-12-05 18:20:02,1453,10335
19139,2020-12-05 18:20:02,2137,26857
19102,2020-12-05 18:20:02,186,4798
19119,2020-12-05 18:20:02,1039,17430
19135,2020-12-05 18:20:02,1552,12606
19129,2020-12-05 18:20:02,389,7179
19116,2020-12-05 18:20:02,1836,14105
19149,2020-12-05 18:20:02,2573,18059
19138,2020-12-05 18:20:02,1541,14960
19109,2020-12-05 18:20:02,NA,28
19142,2020-12-05 18:20:02,1429,11637
19114,2020-12-05 18:20:02,1441,12314
19170,2020-12-05 18:20:02,NA,10
19143,2020-12-05 18:20:02,2633,38465
19104,2020-12-05 18:20:02,1607,33261
19127,2020-12-05 18:20:02,196,4462
19160,2020-12-05 18:20:02,NA,40
19108,2020-12-05 18:20:02,NA,46
19151,2020-12-05 18:20:02,1514,15213
19128,2020-12-05 18:20:02,1185,22657
19111,2020-12-05 18:20:02,3415,28753
19188,2020-12-05 18:20:02,NA,7
19144,2020-12-05 18:20:02,1918,23868
19197,2020-12-05 18:20:02,NA,8
19131,2020-12-05 18:20:02,2151,30559
19148,2020-12-05 18:20:02,2435,25176
19113,2020-12-05 18:20:02,NA,57
19120,2020-12-05 18:20:02,3600,26745
19101,2020-12-05 18:20:02,58,255
19190,2020-12-05 18:20:02,NA,11
19136,2020-12-05 18:20:02,2282,25337
19194,2020-12-05 18:20:02,NA,13
19115,2020-12-05 18:20:02,2035,17171
19105,2020-12-05 18:20:02,11,119
19147,2020-12-05 18:20:02,1167,25088
19192,2020-12-05 18:20:02,NA,11
19141,2020-12-05 18:20:02,1467,14216
19132,2020-12-05 18:20:02,1518,15662
19134,2020-12-05 18:20:02,2654,27030
19118,2020-12-05 18:20:02,308,6278
19107,2020-12-05 18:20:02,571,10633
19182,2020-12-05 18:20:02,NA,7
19146,2020-12-05 18:20:02,1461,29063
19183,2020-12-05 18:20:02,NA,10
19150,2020-12-05 18:20:02,1131,12615
19110,2020-12-05 18:20:02,NA,46
19161,2020-12-05 18:20:02,NA,16
19137,2020-12-05 18:20:02,317,3327
19155,2020-12-05 18:20:02,NA,46
19191,2020-12-05 18:20:02,NA,24
19171,2020-12-05 18:20:02,NA,6
19176,2020-12-05 18:20:02,NA,9
19181,2020-12-05 18:20:02,NA,10
