zip_code,etl_timestamp,POS,NEG
19125,2020-08-14 17:20:02,329,4702
19111,2020-08-14 17:20:02,1394,7415
19141,2020-08-14 17:20:02,706,4364
19144,2020-08-14 17:20:02,987,7156
19106,2020-08-14 17:20:02,111,2462
19109,2020-08-14 17:20:02,NA,9
19138,2020-08-14 17:20:02,717,4509
19146,2020-08-14 17:20:02,693,8970
19127,2020-08-14 17:20:02,47,951
19114,2020-08-14 17:20:02,590,2882
19197,2020-08-14 17:20:02,NA,17
19130,2020-08-14 17:20:02,397,6506
19103,2020-08-14 17:20:02,272,4767
19108,2020-08-14 17:20:02,NA,11
19120,2020-08-14 17:20:02,1604,7776
19116,2020-08-14 17:20:02,759,3131
19134,2020-08-14 17:20:02,1047,7181
19143,2020-08-14 17:20:02,1443,12138
19101,2020-08-14 17:20:02,33,93
19104,2020-08-14 17:20:02,771,7557
19115,2020-08-14 17:20:02,923,3875
19110,2020-08-14 17:20:02,NA,13
19126,2020-08-14 17:20:02,598,2757
19129,2020-08-14 17:20:02,145,2114
19119,2020-08-14 17:20:02,577,5264
19121,2020-08-14 17:20:02,624,5358
19140,2020-08-14 17:20:02,1308,7977
19133,2020-08-14 17:20:02,630,3584
19152,2020-08-14 17:20:02,815,3865
19145,2020-08-14 17:20:02,886,8638
19150,2020-08-14 17:20:02,546,3728
19124,2020-08-14 17:20:02,1430,7156
19142,2020-08-14 17:20:02,774,3696
19131,2020-08-14 17:20:02,1136,7519
19122,2020-08-14 17:20:02,395,3687
19147,2020-08-14 17:20:02,469,7594
19148,2020-08-14 17:20:02,1042,8779
19123,2020-08-14 17:20:02,404,3736
19136,2020-08-14 17:20:02,1124,9243
19139,2020-08-14 17:20:02,1083,8222
19118,2020-08-14 17:20:02,186,1886
19155,2020-08-14 17:20:02,NA,6
19137,2020-08-14 17:20:02,96,969
19153,2020-08-14 17:20:02,264,1642
19161,2020-08-14 17:20:02,NA,6
19107,2020-08-14 17:20:02,274,3254
19102,2020-08-14 17:20:02,69,1180
19151,2020-08-14 17:20:02,771,4260
19149,2020-08-14 17:20:02,1086,4843
19128,2020-08-14 17:20:02,436,5211
19132,2020-08-14 17:20:02,793,5390
19154,2020-08-14 17:20:02,646,4097
19135,2020-08-14 17:20:02,610,3460
19160,2020-08-14 17:20:02,NA,6
19113,2020-08-14 17:20:02,NA,22
19105,2020-08-14 17:20:02,NA,41
