zip_code,etl_timestamp,NEG,POS
19140,2020-10-14 17:20:02,13515,1644
19127,2020-10-14 17:20:02,2260,82
19133,2020-10-14 17:20:02,6149,830
19146,2020-10-14 17:20:02,16434,818
19138,2020-10-14 17:20:02,7365,858
19152,2020-10-14 17:20:02,6737,1101
19115,2020-10-14 17:20:02,6721,1130
19144,2020-10-14 17:20:02,12000,1143
19141,2020-10-14 17:20:02,7125,814
19145,2020-10-14 17:20:02,14877,1161
19150,2020-10-14 17:20:02,5680,623
19125,2020-10-14 17:20:02,8948,447
19124,2020-10-14 17:20:02,12612,1829
19142,2020-10-14 17:20:02,6233,893
19131,2020-10-14 17:20:02,13768,1319
19122,2020-10-14 17:20:02,7932,690
19130,2020-10-14 17:20:02,12013,547
19147,2020-10-14 17:20:02,14335,583
19148,2020-10-14 17:20:02,15144,1284
19123,2020-10-14 17:20:02,7103,458
19136,2020-10-14 17:20:02,14173,1325
19139,2020-10-14 17:20:02,14275,1194
19118,2020-10-14 17:20:02,3365,221
19155,2020-10-14 17:20:02,9,NA
19137,2020-10-14 17:20:02,1602,129
19153,2020-10-14 17:20:02,2708,303
19161,2020-10-14 17:20:02,7,NA
19107,2020-10-14 17:20:02,5860,336
19102,2020-10-14 17:20:02,2462,87
19151,2020-10-14 17:20:02,7384,888
19149,2020-10-14 17:20:02,8474,1413
19129,2020-10-14 17:20:02,3895,224
19128,2020-10-14 17:20:02,10131,586
19132,2020-10-14 17:20:02,8838,874
19154,2020-10-14 17:20:02,6750,812
19121,2020-10-14 17:20:02,10705,1027
19134,2020-10-14 17:20:02,13309,1367
19119,2020-10-14 17:20:02,9368,636
19135,2020-10-14 17:20:02,6063,794
19116,2020-10-14 17:20:02,5955,977
19126,2020-10-14 17:20:02,4519,660
19160,2020-10-14 17:20:02,9,NA
19113,2020-10-14 17:20:02,37,NA
19104,2020-10-14 17:20:02,15043,948
19101,2020-10-14 17:20:02,155,40
19114,2020-10-14 17:20:02,5063,725
19103,2020-10-14 17:20:02,9699,343
19105,2020-10-14 17:20:02,63,NA
19111,2020-10-14 17:20:02,12787,1813
19106,2020-10-14 17:20:02,5153,141
19109,2020-10-14 17:20:02,12,NA
19197,2020-10-14 17:20:02,8,NA
19192,2020-10-14 17:20:02,8,NA
19108,2020-10-14 17:20:02,21,NA
19120,2020-10-14 17:20:02,13384,1936
19143,2020-10-14 17:20:02,20661,1623
19110,2020-10-14 17:20:02,24,NA
