zip_code,etl_timestamp,NEG,POS
19160,2020-11-26 18:20:02,38,NA
19113,2020-11-26 18:20:02,54,NA
19154,2020-11-26 18:20:02,14168,1465
19132,2020-11-26 18:20:02,14651,1377
19104,2020-11-26 18:20:02,30718,1444
19101,2020-11-26 18:20:02,247,52
19128,2020-11-26 18:20:02,21132,1020
19114,2020-11-26 18:20:02,11277,1200
19118,2020-11-26 18:20:02,5851,285
19149,2020-11-26 18:20:02,16911,2261
19103,2020-11-26 18:20:02,17662,573
19194,2020-11-26 18:20:02,13,NA
19191,2020-11-26 18:20:02,23,NA
19151,2020-11-26 18:20:02,14187,1358
19105,2020-11-26 18:20:02,112,8
19183,2020-11-26 18:20:02,10,NA
19111,2020-11-26 18:20:02,26420,2995
19122,2020-11-26 18:20:02,12592,1196
19153,2020-11-26 18:20:02,4793,490
19170,2020-11-26 18:20:02,10,NA
19137,2020-11-26 18:20:02,3112,273
19171,2020-11-26 18:20:02,6,NA
19106,2020-11-26 18:20:02,8747,399
19125,2020-11-26 18:20:02,15191,804
19178,2020-11-26 18:20:02,7,NA
19141,2020-11-26 18:20:02,13299,1301
19144,2020-11-26 18:20:02,22252,1740
19109,2020-11-26 18:20:02,25,NA
19138,2020-11-26 18:20:02,14015,1364
19146,2020-11-26 18:20:02,27055,1312
19127,2020-11-26 18:20:02,4123,166
19193,2020-11-26 18:20:02,8,NA
19197,2020-11-26 18:20:02,8,NA
19192,2020-11-26 18:20:02,11,NA
19130,2020-11-26 18:20:02,20475,878
19108,2020-11-26 18:20:02,41,NA
19120,2020-11-26 18:20:02,24830,3181
19116,2020-11-26 18:20:02,12905,1534
19134,2020-11-26 18:20:02,25481,2367
19143,2020-11-26 18:20:02,35967,2372
19115,2020-11-26 18:20:02,15761,1738
19110,2020-11-26 18:20:02,43,NA
19126,2020-11-26 18:20:02,9281,940
19129,2020-11-26 18:20:02,6637,352
19181,2020-11-26 18:20:02,10,NA
19119,2020-11-26 18:20:02,16277,914
19121,2020-11-26 18:20:02,17970,1605
19140,2020-11-26 18:20:02,22072,2493
19133,2020-11-26 18:20:02,9662,1341
19152,2020-11-26 18:20:02,20121,1729
19188,2020-11-26 18:20:02,6,NA
19145,2020-11-26 18:20:02,23730,2111
19150,2020-11-26 18:20:02,11723,1018
19124,2020-11-26 18:20:02,24458,3171
19190,2020-11-26 18:20:02,11,NA
19142,2020-11-26 18:20:02,10941,1275
19131,2020-11-26 18:20:02,28256,1958
19176,2020-11-26 18:20:02,8,NA
19147,2020-11-26 18:20:02,23228,1021
19148,2020-11-26 18:20:02,23672,2138
19123,2020-11-26 18:20:02,11781,707
19136,2020-11-26 18:20:02,23642,1981
19139,2020-11-26 18:20:02,24929,1926
19155,2020-11-26 18:20:02,42,NA
19161,2020-11-26 18:20:02,15,NA
19107,2020-11-26 18:20:02,9914,519
19102,2020-11-26 18:20:02,4390,147
19135,2020-11-26 18:20:02,11753,1346
