zip_code,etl_timestamp,POS,NEG
19121,2021-01-22 18:20:03,2297,25484
19102,2021-01-22 18:20:03,276,6725
19134,2021-01-22 18:20:03,3861,35293
19172,2021-01-22 18:20:03,NA,10
19119,2021-01-22 18:20:03,1505,24344
19135,2021-01-22 18:20:03,2387,17370
19107,2021-01-22 18:20:03,804,14659
19116,2021-01-22 18:20:03,3171,22062
19126,2021-01-22 18:20:03,1374,13220
19160,2021-01-22 18:20:03,8,53
19113,2021-01-22 18:20:03,NA,69
19154,2021-01-22 18:20:03,2854,24730
19132,2021-01-22 18:20:03,2046,21368
19104,2021-01-22 18:20:03,2341,56952
19101,2021-01-22 18:20:03,71,328
19128,2021-01-22 18:20:03,2029,31485
19114,2021-01-22 18:20:03,2401,17625
19118,2021-01-22 18:20:03,417,8262
19149,2021-01-22 18:20:03,3849,25178
19103,2021-01-22 18:20:03,987,28819
19194,2021-01-22 18:20:03,NA,18
19179,2021-01-22 18:20:03,NA,6
19191,2021-01-22 18:20:03,NA,27
19151,2021-01-22 18:20:03,2103,20784
19105,2021-01-22 18:20:03,15,158
19183,2021-01-22 18:20:03,NA,14
19111,2021-01-22 18:20:03,5144,40727
19156,2021-01-22 18:20:03,NA,6
19122,2021-01-22 18:20:03,1766,17728
19153,2021-01-22 18:20:03,825,7169
19170,2021-01-22 18:20:03,NA,10
19137,2021-01-22 18:20:03,569,4512
19171,2021-01-22 18:20:03,NA,11
19106,2021-01-22 18:20:03,658,12824
19125,2021-01-22 18:20:03,1448,23274
19178,2021-01-22 18:20:03,NA,10
19141,2021-01-22 18:20:03,2043,19266
19144,2021-01-22 18:20:03,2634,33202
19109,2021-01-22 18:20:03,NA,35
19138,2021-01-22 18:20:03,2052,20440
19146,2021-01-22 18:20:03,2082,40011
19127,2021-01-22 18:20:03,330,6278
19193,2021-01-22 18:20:03,NA,11
19197,2021-01-22 18:20:03,NA,11
19192,2021-01-22 18:20:03,NA,12
19162,2021-01-22 18:20:03,NA,6
19130,2021-01-22 18:20:03,1485,31514
19108,2021-01-22 18:20:03,NA,52
19120,2021-01-22 18:20:03,5077,37241
19143,2021-01-22 18:20:03,3703,52600
19196,2021-01-22 18:20:03,NA,9
19115,2021-01-22 18:20:03,3205,24523
19110,2021-01-22 18:20:03,NA,54
19129,2021-01-22 18:20:03,627,10163
19181,2021-01-22 18:20:03,NA,11
19140,2021-01-22 18:20:03,3841,31203
19195,2021-01-22 18:20:03,NA,6
19133,2021-01-22 18:20:03,1944,13894
19152,2021-01-22 18:20:03,3175,30512
19188,2021-01-22 18:20:03,NA,7
19145,2021-01-22 18:20:03,3670,33928
19150,2021-01-22 18:20:03,1611,17674
19124,2021-01-22 18:20:03,5169,36466
19190,2021-01-22 18:20:03,NA,15
19142,2021-01-22 18:20:03,1979,15904
19131,2021-01-22 18:20:03,2908,43458
19176,2021-01-22 18:20:03,NA,18
19147,2021-01-22 18:20:03,1844,34039
19148,2021-01-22 18:20:03,3983,34422
19123,2021-01-22 18:20:03,1116,18285
19136,2021-01-22 18:20:03,3581,37633
19139,2021-01-22 18:20:03,2832,36015
19155,2021-01-22 18:20:03,NA,64
19161,2021-01-22 18:20:03,NA,23
19182,2021-01-22 18:20:03,NA,12
19157,2021-01-22 18:20:03,NA,6
