zip_code,etl_timestamp,NEG,POS
19137,2020-09-11 17:20:02,1234,112
19106,2020-09-11 17:20:02,3564,122
19125,2020-09-11 17:20:02,6434,369
19111,2020-09-11 17:20:02,9687,1549
19141,2020-09-11 17:20:02,5613,746
19144,2020-09-11 17:20:02,9209,1029
19109,2020-09-11 17:20:02,10,NA
19138,2020-09-11 17:20:02,5774,771
19146,2020-09-11 17:20:02,12080,733
19127,2020-09-11 17:20:02,1384,56
19114,2020-09-11 17:20:02,3722,637
19197,2020-09-11 17:20:02,16,NA
19192,2020-09-11 17:20:02,6,NA
19130,2020-09-11 17:20:02,8679,487
19103,2020-09-11 17:20:02,6770,285
19108,2020-09-11 17:20:02,16,NA
19120,2020-09-11 17:20:02,10240,1741
19116,2020-09-11 17:20:02,4257,850
19134,2020-09-11 17:20:02,10024,1167
19143,2020-09-11 17:20:02,15751,1517
19101,2020-09-11 17:20:02,117,38
19104,2020-09-11 17:20:02,10617,807
19115,2020-09-11 17:20:02,4879,999
19110,2020-09-11 17:20:02,17,NA
19126,2020-09-11 17:20:02,3495,621
19129,2020-09-11 17:20:02,2847,160
19119,2020-09-11 17:20:02,6999,607
19121,2020-09-11 17:20:02,7519,823
19140,2020-09-11 17:20:02,10609,1476
19133,2020-09-11 17:20:02,4805,715
19152,2020-09-11 17:20:02,4893,917
19145,2020-09-11 17:20:02,11144,975
19150,2020-09-11 17:20:02,4569,573
19124,2020-09-11 17:20:02,9667,1599
19142,2020-09-11 17:20:02,4800,828
19131,2020-09-11 17:20:02,9913,1211
19122,2020-09-11 17:20:02,5521,494
19147,2020-09-11 17:20:02,10274,496
19148,2020-09-11 17:20:02,11385,1104
19123,2020-09-11 17:20:02,5083,418
19136,2020-09-11 17:20:02,11612,1207
19139,2020-09-11 17:20:02,10839,1118
19118,2020-09-11 17:20:02,2462,201
19155,2020-09-11 17:20:02,8,NA
19153,2020-09-11 17:20:02,2083,276
19161,2020-09-11 17:20:02,6,NA
19107,2020-09-11 17:20:02,4373,294
19102,2020-09-11 17:20:02,1715,73
19151,2020-09-11 17:20:02,5494,827
19149,2020-09-11 17:20:02,6398,1215
19128,2020-09-11 17:20:02,7035,505
19132,2020-09-11 17:20:02,6959,829
19154,2020-09-11 17:20:02,5069,705
19135,2020-09-11 17:20:02,4670,690
19160,2020-09-11 17:20:02,7,NA
19113,2020-09-11 17:20:02,32,NA
19105,2020-09-11 17:20:02,52,NA
