zip_code,etl_timestamp,NEG,POS
19140,2020-09-15 17:20:02,10939,1488
19127,2020-09-15 17:20:02,1468,59
19133,2020-09-15 17:20:02,4945,724
19146,2020-09-15 17:20:02,12576,737
19138,2020-09-15 17:20:02,5949,780
19152,2020-09-15 17:20:02,5065,943
19115,2020-09-15 17:20:02,5084,1005
19144,2020-09-15 17:20:02,9492,1040
19141,2020-09-15 17:20:02,5783,760
19145,2020-09-15 17:20:02,11549,981
19150,2020-09-15 17:20:02,4684,578
19125,2020-09-15 17:20:02,6690,374
19124,2020-09-15 17:20:02,9945,1610
19142,2020-09-15 17:20:02,4934,832
19131,2020-09-15 17:20:02,10257,1219
19122,2020-09-15 17:20:02,5805,512
19130,2020-09-15 17:20:02,9027,492
19147,2020-09-15 17:20:02,10669,501
19148,2020-09-15 17:20:02,11748,1112
19123,2020-09-15 17:20:02,5362,421
19136,2020-09-15 17:20:02,11874,1216
19139,2020-09-15 17:20:02,11284,1124
19118,2020-09-15 17:20:02,2566,204
19155,2020-09-15 17:20:02,8,NA
19137,2020-09-15 17:20:02,1275,112
19153,2020-09-15 17:20:02,2155,278
19161,2020-09-15 17:20:02,6,NA
19107,2020-09-15 17:20:02,4511,295
19102,2020-09-15 17:20:02,1793,76
19151,2020-09-15 17:20:02,5718,834
19149,2020-09-15 17:20:02,6614,1227
19129,2020-09-15 17:20:02,2954,160
19128,2020-09-15 17:20:02,7369,508
19132,2020-09-15 17:20:02,7139,832
19154,2020-09-15 17:20:02,5253,711
19121,2020-09-15 17:20:02,7827,850
19134,2020-09-15 17:20:02,10349,1180
19119,2020-09-15 17:20:02,7241,612
19135,2020-09-15 17:20:02,4831,695
19116,2020-09-15 17:20:02,4434,863
19126,2020-09-15 17:20:02,3611,622
19160,2020-09-15 17:20:02,7,NA
19113,2020-09-15 17:20:02,32,NA
19104,2020-09-15 17:20:02,11091,818
19101,2020-09-15 17:20:02,123,39
19106,2020-09-15 17:20:02,3740,124
19111,2020-09-15 17:20:02,10024,1566
19109,2020-09-15 17:20:02,10,NA
19114,2020-09-15 17:20:02,3876,645
19197,2020-09-15 17:20:02,16,NA
19192,2020-09-15 17:20:02,6,NA
19103,2020-09-15 17:20:02,7059,292
19108,2020-09-15 17:20:02,17,NA
19120,2020-09-15 17:20:02,10592,1751
19143,2020-09-15 17:20:02,16308,1528
19110,2020-09-15 17:20:02,20,NA
19105,2020-09-15 17:20:02,53,NA
