zip_code,etl_timestamp,NEG,POS
19149,2021-04-26 17:20:02,37686,5273
19129,2021-04-26 17:20:02,15033,858
19128,2021-04-26 17:20:02,44374,2749
19140,2021-04-26 17:20:02,45896,5054
19182,2021-04-26 17:20:02,21,NA
19132,2021-04-26 17:20:02,31149,2695
19154,2021-04-26 17:20:02,40851,3989
19121,2021-04-26 17:20:02,36424,3076
19102,2021-04-26 17:20:02,10339,376
19134,2021-04-26 17:20:02,50989,5471
19172,2021-04-26 17:20:02,15,NA
19119,2021-04-26 17:20:02,34422,1987
19135,2021-04-26 17:20:02,26306,3370
19107,2021-04-26 17:20:02,21108,1083
19116,2021-04-26 17:20:02,34691,4301
19126,2021-04-26 17:20:02,18624,1738
19160,2021-04-26 17:20:02,79,10
19113,2021-04-26 17:20:02,86,NA
19100,2021-04-26 17:20:02,8,NA
19104,2021-04-26 17:20:02,199218,4195
19101,2021-04-26 17:20:02,471,92
19114,2021-04-26 17:20:02,26918,3372
19118,2021-04-26 17:20:02,11445,562
19103,2021-04-26 17:20:02,52175,1436
19194,2021-04-26 17:20:02,28,NA
19179,2021-04-26 17:20:02,9,NA
19191,2021-04-26 17:20:02,31,NA
19151,2021-04-26 17:20:02,30462,2725
19105,2021-04-26 17:20:02,271,18
19183,2021-04-26 17:20:02,14,NA
19111,2021-04-26 17:20:02,60468,7024
19156,2021-04-26 17:20:02,9,NA
19122,2021-04-26 17:20:02,24443,2381
19153,2021-04-26 17:20:02,10832,1107
19170,2021-04-26 17:20:02,13,NA
19137,2021-04-26 17:20:02,6591,816
19171,2021-04-26 17:20:02,25,NA
19106,2021-04-26 17:20:02,18255,881
19125,2021-04-26 17:20:02,32866,1956
19178,2021-04-26 17:20:02,11,NA
19141,2021-04-26 17:20:02,28080,2775
19144,2021-04-26 17:20:02,48031,3627
19109,2021-04-26 17:20:02,41,NA
19138,2021-04-26 17:20:02,29673,2789
19146,2021-04-26 17:20:02,60318,2818
19127,2021-04-26 17:20:02,8884,493
19193,2021-04-26 17:20:02,16,NA
19197,2021-04-26 17:20:02,13,NA
19192,2021-04-26 17:20:02,14,NA
19162,2021-04-26 17:20:02,9,NA
19184,2021-04-26 17:20:02,9,NA
19130,2021-04-26 17:20:02,45163,1938
19108,2021-04-26 17:20:02,90,NA
19120,2021-04-26 17:20:02,55318,6723
19143,2021-04-26 17:20:02,77962,5049
19196,2021-04-26 17:20:02,12,NA
19115,2021-04-26 17:20:02,37246,4311
19110,2021-04-26 17:20:02,71,NA
19181,2021-04-26 17:20:02,17,NA
19157,2021-04-26 17:20:02,6,NA
19195,2021-04-26 17:20:02,9,NA
19133,2021-04-26 17:20:02,20814,2723
19158,2021-04-26 17:20:02,6,NA
19152,2021-04-26 17:20:02,41407,4315
19188,2021-04-26 17:20:02,9,NA
19145,2021-04-26 17:20:02,48801,5020
19150,2021-04-26 17:20:02,25285,2173
19124,2021-04-26 17:20:02,53942,7018
19190,2021-04-26 17:20:02,20,NA
19142,2021-04-26 17:20:02,24074,2639
19131,2021-04-26 17:20:02,61393,3850
19176,2021-04-26 17:20:02,34,NA
19147,2021-04-26 17:20:02,48301,2541
19148,2021-04-26 17:20:02,52665,5505
19123,2021-04-26 17:20:02,25358,1439
19136,2021-04-26 17:20:02,59256,5012
19139,2021-04-26 17:20:02,52246,3796
19155,2021-04-26 17:20:02,78,NA
19161,2021-04-26 17:20:02,32,NA
