zip_code,etl_timestamp,NEG,POS
19140,2020-11-10 18:20:02,19185,2030
19127,2020-11-10 18:20:02,3464,114
19133,2020-11-10 18:20:02,8393,1086
19146,2020-11-10 18:20:02,23110,1024
19138,2020-11-10 18:20:02,11888,1059
19152,2020-11-10 18:20:02,16544,1391
19188,2020-11-10 18:20:02,6,NA
19115,2020-11-10 18:20:02,13158,1377
19144,2020-11-10 18:20:02,18536,1396
19141,2020-11-10 18:20:02,11473,1015
19145,2020-11-10 18:20:02,20506,1655
19150,2020-11-10 18:20:02,9874,792
19125,2020-11-10 18:20:02,12635,591
19124,2020-11-10 18:20:02,20626,2404
19190,2020-11-10 18:20:02,12,NA
19142,2020-11-10 18:20:02,9575,1071
19131,2020-11-10 18:20:02,23858,1595
19176,2020-11-10 18:20:02,6,NA
19122,2020-11-10 18:20:02,10811,953
19130,2020-11-10 18:20:02,17170,692
19147,2020-11-10 18:20:02,19811,791
19148,2020-11-10 18:20:02,20679,1771
19123,2020-11-10 18:20:02,9834,589
19136,2020-11-10 18:20:02,20764,1580
19139,2020-11-10 18:20:02,21267,1561
19105,2020-11-10 18:20:02,98,6
19118,2020-11-10 18:20:02,5046,250
19155,2020-11-10 18:20:02,38,NA
19137,2020-11-10 18:20:02,2621,182
19153,2020-11-10 18:20:02,4174,399
19161,2020-11-10 18:20:02,11,NA
19107,2020-11-10 18:20:02,8374,436
19102,2020-11-10 18:20:02,3675,118
19151,2020-11-10 18:20:02,11992,1108
19149,2020-11-10 18:20:02,14335,1792
19129,2020-11-10 18:20:02,5624,282
19128,2020-11-10 18:20:02,18092,759
19132,2020-11-10 18:20:02,12658,1078
19154,2020-11-10 18:20:02,11543,1029
19121,2020-11-10 18:20:02,15321,1304
19134,2020-11-10 18:20:02,21064,1821
19119,2020-11-10 18:20:02,13789,726
19135,2020-11-10 18:20:02,10048,1014
19116,2020-11-10 18:20:02,10798,1156
19126,2020-11-10 18:20:02,7642,768
19160,2020-11-10 18:20:02,29,NA
19113,2020-11-10 18:20:02,46,NA
19104,2020-11-10 18:20:02,25178,1178
19101,2020-11-10 18:20:02,221,40
19114,2020-11-10 18:20:02,9469,901
19103,2020-11-10 18:20:02,14695,429
19194,2020-11-10 18:20:02,9,NA
19191,2020-11-10 18:20:02,17,NA
19183,2020-11-10 18:20:02,10,NA
19111,2020-11-10 18:20:02,22091,2332
19170,2020-11-10 18:20:02,10,NA
19106,2020-11-10 18:20:02,7377,264
19178,2020-11-10 18:20:02,6,NA
19109,2020-11-10 18:20:02,24,NA
19193,2020-11-10 18:20:02,7,NA
19197,2020-11-10 18:20:02,8,NA
19192,2020-11-10 18:20:02,10,NA
19108,2020-11-10 18:20:02,35,NA
19120,2020-11-10 18:20:02,21046,2470
19143,2020-11-10 18:20:02,30805,1959
19110,2020-11-10 18:20:02,38,NA
19181,2020-11-10 18:20:02,10,NA
