zip_code,etl_timestamp,POS,NEG
19145,2021-08-11 15:00:02,5438,62168
19151,2021-08-11 15:00:02,3047,39777
19149,2021-08-11 15:00:02,5797,49624
19129,2021-08-11 15:00:02,933,18552
19128,2021-08-11 15:00:02,2944,53870
19140,2021-08-11 15:00:02,5597,61137
19182,2021-08-11 15:00:02,NA,22
19132,2021-08-11 15:00:02,3073,42076
19154,2021-08-11 15:00:02,4255,51445
19121,2021-08-11 15:00:02,3436,46660
19102,2021-08-11 15:00:02,421,13143
19134,2021-08-11 15:00:02,6023,65961
19172,2021-08-11 15:00:02,NA,15
19119,2021-08-11 15:00:02,2157,43497
19135,2021-08-11 15:00:02,3754,34708
19107,2021-08-11 15:00:02,1205,25017
19116,2021-08-11 15:00:02,4629,45568
19126,2021-08-11 15:00:02,1931,23582
19160,2021-08-11 15:00:02,10,112
19113,2021-08-11 15:00:02,NA,101
19100,2021-08-11 15:00:02,NA,15
19104,2021-08-11 15:00:02,4537,244573
19101,2021-08-11 15:00:02,97,596
19114,2021-08-11 15:00:02,3567,34647
19118,2021-08-11 15:00:02,624,13717
19103,2021-08-11 15:00:02,1532,62185
19194,2021-08-11 15:00:02,NA,39
19179,2021-08-11 15:00:02,NA,9
19191,2021-08-11 15:00:02,NA,33
19105,2021-08-11 15:00:02,19,325
19183,2021-08-11 15:00:02,NA,16
19111,2021-08-11 15:00:02,7598,78342
19156,2021-08-11 15:00:02,NA,11
19122,2021-08-11 15:00:02,2565,30117
19153,2021-08-11 15:00:02,1229,14445
19170,2021-08-11 15:00:02,NA,16
19137,2021-08-11 15:00:02,879,8514
19171,2021-08-11 15:00:02,NA,25
19106,2021-08-11 15:00:02,967,22474
19125,2021-08-11 15:00:02,2134,40341
19178,2021-08-11 15:00:02,NA,13
19141,2021-08-11 15:00:02,3078,37474
19144,2021-08-11 15:00:02,4067,62153
19109,2021-08-11 15:00:02,NA,45
19138,2021-08-11 15:00:02,3119,39452
19146,2021-08-11 15:00:02,3147,75951
19127,2021-08-11 15:00:02,524,10361
19193,2021-08-11 15:00:02,NA,21
19197,2021-08-11 15:00:02,NA,13
19192,2021-08-11 15:00:02,NA,18
19162,2021-08-11 15:00:02,NA,10
19184,2021-08-11 15:00:02,NA,10
19130,2021-08-11 15:00:02,2099,56411
19108,2021-08-11 15:00:02,6,121
19120,2021-08-11 15:00:02,7425,73088
19143,2021-08-11 15:00:02,5683,100040
19196,2021-08-11 15:00:02,NA,14
19115,2021-08-11 15:00:02,4619,46907
19110,2021-08-11 15:00:02,NA,82
19181,2021-08-11 15:00:02,NA,19
19157,2021-08-11 15:00:02,NA,6
19195,2021-08-11 15:00:02,NA,11
19133,2021-08-11 15:00:02,2954,27713
19158,2021-08-11 15:00:02,NA,9
19152,2021-08-11 15:00:02,4669,49732
19188,2021-08-11 15:00:02,NA,10
19150,2021-08-11 15:00:02,2351,32845
19124,2021-08-11 15:00:02,7740,71402
19190,2021-08-11 15:00:02,NA,26
19142,2021-08-11 15:00:02,2910,31974
19131,2021-08-11 15:00:02,4275,76788
19176,2021-08-11 15:00:02,NA,51
19147,2021-08-11 15:00:02,2764,60263
19148,2021-08-11 15:00:02,5856,68486
19123,2021-08-11 15:00:02,1580,30389
19136,2021-08-11 15:00:02,5508,77877
19139,2021-08-11 15:00:02,4269,67060
19155,2021-08-11 15:00:02,NA,84
19161,2021-08-11 15:00:02,NA,35
