zip_code,etl_timestamp,POS,NEG
19101,2020-08-30 17:20:02,38,107
19102,2020-08-30 17:20:02,71,1445
19103,2020-08-30 17:20:02,282,5792
19104,2020-08-30 17:20:02,792,9211
19105,2020-08-30 17:20:02,NA,46
19106,2020-08-30 17:20:02,115,3090
19107,2020-08-30 17:20:02,283,3841
19108,2020-08-30 17:20:02,NA,13
19109,2020-08-30 17:20:02,NA,10
19110,2020-08-30 17:20:02,NA,15
19111,2020-08-30 17:20:02,1480,8792
19113,2020-08-30 17:20:02,NA,28
19114,2020-08-30 17:20:02,614,3354
19115,2020-08-30 17:20:02,967,4458
19116,2020-08-30 17:20:02,815,3764
19118,2020-08-30 17:20:02,190,2208
19119,2020-08-30 17:20:02,594,6182
19120,2020-08-30 17:20:02,1695,9214
19121,2020-08-30 17:20:02,653,6388
19122,2020-08-30 17:20:02,416,4593
19123,2020-08-30 17:20:02,411,4405
19124,2020-08-30 17:20:02,1534,8603
19125,2020-08-30 17:20:02,344,5647
19126,2020-08-30 17:20:02,608,3187
19127,2020-08-30 17:20:02,51,1150
19128,2020-08-30 17:20:02,482,6173
19129,2020-08-30 17:20:02,151,2558
19130,2020-08-30 17:20:02,417,7669
19131,2020-08-30 17:20:02,1173,8860
19132,2020-08-30 17:20:02,814,6324
19133,2020-08-30 17:20:02,686,4361
19134,2020-08-30 17:20:02,1119,8610
19135,2020-08-30 17:20:02,660,4153
19136,2020-08-30 17:20:02,1167,10569
19137,2020-08-30 17:20:02,103,1129
19138,2020-08-30 17:20:02,744,5284
19139,2020-08-30 17:20:02,1103,9528
19140,2020-08-30 17:20:02,1405,9634
19141,2020-08-30 17:20:02,733,5118
19142,2020-08-30 17:20:02,803,4340
19143,2020-08-30 17:20:02,1498,14081
19144,2020-08-30 17:20:02,1012,8377
19145,2020-08-30 17:20:02,940,10014
19146,2020-08-30 17:20:02,716,10558
19147,2020-08-30 17:20:02,482,9047
19148,2020-08-30 17:20:02,1076,10223
19149,2020-08-30 17:20:02,1165,5704
19150,2020-08-30 17:20:02,556,4223
19151,2020-08-30 17:20:02,808,4946
19152,2020-08-30 17:20:02,876,4421
19153,2020-08-30 17:20:02,275,1870
19154,2020-08-30 17:20:02,677,4674
19155,2020-08-30 17:20:02,NA,7
19160,2020-08-30 17:20:02,NA,7
19161,2020-08-30 17:20:02,NA,6
19192,2020-08-30 17:20:02,NA,6
19197,2020-08-30 17:20:02,NA,16
