zip_code,etl_timestamp,NEG,POS
19137,2021-01-19 18:20:02,4395,558
19179,2021-01-19 18:20:02,6,NA
19176,2021-01-19 18:20:02,18,NA
19146,2021-01-19 18:20:02,39167,2043
19181,2021-01-19 18:20:02,11,NA
19131,2021-01-19 18:20:02,42298,2884
19135,2021-01-19 18:20:02,16973,2337
19133,2021-01-19 18:20:02,13627,1921
19128,2021-01-19 18:20:02,30745,1997
19127,2021-01-19 18:20:02,6128,325
19157,2021-01-19 18:20:02,6,NA
19178,2021-01-19 18:20:02,10,NA
19123,2021-01-19 18:20:02,17888,1096
19122,2021-01-19 18:20:02,17408,1748
19121,2021-01-19 18:20:02,24985,2262
19140,2021-01-19 18:20:02,30603,3797
19124,2021-01-19 18:20:02,35649,5112
19130,2021-01-19 18:20:02,30768,1468
19103,2021-01-19 18:20:02,27939,968
19106,2021-01-19 18:20:02,12550,650
19193,2021-01-19 18:20:02,11,NA
19126,2021-01-19 18:20:02,12961,1366
19145,2021-01-19 18:20:02,33341,3615
19153,2021-01-19 18:20:02,6997,815
19154,2021-01-19 18:20:02,24127,2822
19152,2021-01-19 18:20:02,29691,3118
19125,2021-01-19 18:20:02,22793,1426
19139,2021-01-19 18:20:02,35351,2792
19102,2021-01-19 18:20:02,6576,269
19119,2021-01-19 18:20:02,23730,1486
19129,2021-01-19 18:20:02,9946,620
19162,2021-01-19 18:20:02,6,NA
19116,2021-01-19 18:20:02,21342,3122
19149,2021-01-19 18:20:02,24515,3791
19138,2021-01-19 18:20:02,20009,2033
19109,2021-01-19 18:20:02,34,NA
19142,2021-01-19 18:20:02,15562,1946
19114,2021-01-19 18:20:02,17134,2361
19170,2021-01-19 18:20:02,10,NA
19143,2021-01-19 18:20:02,51420,3672
19104,2021-01-19 18:20:02,52436,2270
19172,2021-01-19 18:20:02,10,NA
19160,2021-01-19 18:20:02,52,8
19108,2021-01-19 18:20:02,52,NA
19151,2021-01-19 18:20:02,20330,2086
19111,2021-01-19 18:20:02,39793,5050
19188,2021-01-19 18:20:02,7,NA
19144,2021-01-19 18:20:02,32527,2601
19197,2021-01-19 18:20:02,11,NA
19148,2021-01-19 18:20:02,33555,3900
19113,2021-01-19 18:20:02,67,NA
19120,2021-01-19 18:20:02,36366,5017
19101,2021-01-19 18:20:02,320,70
19190,2021-01-19 18:20:02,14,NA
19136,2021-01-19 18:20:02,36908,3548
19194,2021-01-19 18:20:02,18,NA
19115,2021-01-19 18:20:02,23765,3154
19105,2021-01-19 18:20:02,154,14
19147,2021-01-19 18:20:02,33356,1815
19192,2021-01-19 18:20:02,12,NA
19141,2021-01-19 18:20:02,18880,2021
19132,2021-01-19 18:20:02,20912,2020
19156,2021-01-19 18:20:02,6,NA
19196,2021-01-19 18:20:02,8,NA
19134,2021-01-19 18:20:02,34829,3815
19118,2021-01-19 18:20:02,8060,413
19107,2021-01-19 18:20:02,14331,796
19182,2021-01-19 18:20:02,12,NA
19183,2021-01-19 18:20:02,14,NA
19150,2021-01-19 18:20:02,17292,1594
19110,2021-01-19 18:20:02,54,NA
19161,2021-01-19 18:20:02,23,NA
19155,2021-01-19 18:20:02,59,NA
19191,2021-01-19 18:20:02,26,NA
19171,2021-01-19 18:20:02,11,NA
