zip_code,etl_timestamp,NEG,POS
19120,2020-12-28 18:20:02,31894,4478
19101,2020-12-28 18:20:02,286,67
19190,2020-12-28 18:20:02,13,NA
19136,2020-12-28 18:20:02,30748,3072
19111,2020-12-28 18:20:02,34646,4438
19194,2020-12-28 18:20:02,15,NA
19115,2020-12-28 18:20:02,20659,2701
19105,2020-12-28 18:20:02,140,14
19147,2020-12-28 18:20:02,29538,1541
19192,2020-12-28 18:20:02,11,NA
19141,2020-12-28 18:20:02,16752,1821
19132,2020-12-28 18:20:02,18628,1837
19130,2020-12-28 18:20:02,26941,1273
19143,2020-12-28 18:20:02,45388,3309
19196,2020-12-28 18:20:02,7,NA
19140,2020-12-28 18:20:02,27336,3394
19134,2020-12-28 18:20:02,31068,3306
19118,2020-12-28 18:20:02,7263,365
19104,2020-12-28 18:20:02,41396,1940
19107,2020-12-28 18:20:02,12523,695
19182,2020-12-28 18:20:02,9,NA
19154,2020-12-28 18:20:02,19916,2361
19148,2020-12-28 18:20:02,29348,3212
19146,2020-12-28 18:20:02,34503,1816
19183,2020-12-28 18:20:02,13,NA
19153,2020-12-28 18:20:02,6191,689
19150,2020-12-28 18:20:02,15089,1422
19144,2020-12-28 18:20:02,28487,2330
19110,2020-12-28 18:20:02,53,NA
19161,2020-12-28 18:20:02,20,NA
19125,2020-12-28 18:20:02,19856,1216
19151,2020-12-28 18:20:02,18087,1870
19137,2020-12-28 18:20:02,3887,482
19114,2020-12-28 18:20:02,14945,2019
19138,2020-12-28 18:20:02,17660,1863
19103,2020-12-28 18:20:02,23981,798
19155,2020-12-28 18:20:02,53,NA
19191,2020-12-28 18:20:02,26,NA
19122,2020-12-28 18:20:02,15599,1597
19171,2020-12-28 18:20:02,9,NA
19176,2020-12-28 18:20:02,13,NA
19181,2020-12-28 18:20:02,11,NA
19131,2020-12-28 18:20:02,36712,2599
19135,2020-12-28 18:20:02,15029,2030
19133,2020-12-28 18:20:02,12124,1740
19128,2020-12-28 18:20:02,27087,1681
19127,2020-12-28 18:20:02,5362,265
19157,2020-12-28 18:20:02,6,NA
19178,2020-12-28 18:20:02,9,NA
19123,2020-12-28 18:20:02,15616,956
19121,2020-12-28 18:20:02,22267,2042
19124,2020-12-28 18:20:02,31492,4518
19106,2020-12-28 18:20:02,11005,565
19193,2020-12-28 18:20:02,10,NA
19126,2020-12-28 18:20:02,11673,1239
19145,2020-12-28 18:20:02,29517,3054
19152,2020-12-28 18:20:02,25586,2588
19139,2020-12-28 18:20:02,31542,2518
19102,2020-12-28 18:20:02,5753,230
19119,2020-12-28 18:20:02,20520,1310
19129,2020-12-28 18:20:02,8634,538
19162,2020-12-28 18:20:02,6,NA
19116,2020-12-28 18:20:02,17909,2580
19149,2020-12-28 18:20:02,21495,3283
19109,2020-12-28 18:20:02,30,NA
19142,2020-12-28 18:20:02,13780,1731
19170,2020-12-28 18:20:02,10,NA
19172,2020-12-28 18:20:02,6,NA
19160,2020-12-28 18:20:02,47,6
19108,2020-12-28 18:20:02,50,NA
19188,2020-12-28 18:20:02,7,NA
19197,2020-12-28 18:20:02,9,NA
19113,2020-12-28 18:20:02,65,NA
