zip_code,etl_timestamp,NEG,POS
19149,2021-03-30 17:20:02,33059,4657
19129,2021-03-30 17:20:02,13344,744
19128,2021-03-30 17:20:02,40524,2505
19140,2021-03-30 17:20:02,40515,4529
19182,2021-03-30 17:20:02,17,NA
19132,2021-03-30 17:20:02,27723,2351
19154,2021-03-30 17:20:02,35164,3577
19121,2021-03-30 17:20:02,32626,2698
19102,2021-03-30 17:20:02,9318,346
19134,2021-03-30 17:20:02,45369,4802
19172,2021-03-30 17:20:02,14,NA
19119,2021-03-30 17:20:02,31402,1776
19135,2021-03-30 17:20:02,23063,2966
19107,2021-03-30 17:20:02,18955,999
19116,2021-03-30 17:20:02,30856,3928
19126,2021-03-30 17:20:02,16940,1576
19160,2021-03-30 17:20:02,67,10
19113,2021-03-30 17:20:02,78,NA
19100,2021-03-30 17:20:02,7,NA
19104,2021-03-30 17:20:02,157853,3606
19101,2021-03-30 17:20:02,433,88
19114,2021-03-30 17:20:02,23960,3063
19118,2021-03-30 17:20:02,10592,525
19103,2021-03-30 17:20:02,45177,1323
19194,2021-03-30 17:20:02,24,NA
19179,2021-03-30 17:20:02,8,NA
19191,2021-03-30 17:20:02,31,NA
19151,2021-03-30 17:20:02,26931,2413
19105,2021-03-30 17:20:02,239,15
19183,2021-03-30 17:20:02,14,NA
19111,2021-03-30 17:20:02,53589,6323
19156,2021-03-30 17:20:02,7,NA
19122,2021-03-30 17:20:02,22293,2189
19153,2021-03-30 17:20:02,9598,989
19170,2021-03-30 17:20:02,12,NA
19137,2021-03-30 17:20:02,5884,731
19171,2021-03-30 17:20:02,23,NA
19106,2021-03-30 17:20:02,16672,836
19125,2021-03-30 17:20:02,29875,1765
19178,2021-03-30 17:20:02,10,NA
19141,2021-03-30 17:20:02,24862,2394
19144,2021-03-30 17:20:02,42737,3160
19109,2021-03-30 17:20:02,40,NA
19138,2021-03-30 17:20:02,26261,2419
19146,2021-03-30 17:20:02,54138,2535
19127,2021-03-30 17:20:02,8162,439
19193,2021-03-30 17:20:02,15,NA
19197,2021-03-30 17:20:02,12,NA
19192,2021-03-30 17:20:02,14,NA
19162,2021-03-30 17:20:02,8,NA
19184,2021-03-30 17:20:02,9,NA
19130,2021-03-30 17:20:02,40554,1805
19108,2021-03-30 17:20:02,76,NA
19120,2021-03-30 17:20:02,49011,6022
19143,2021-03-30 17:20:02,69798,4402
19196,2021-03-30 17:20:02,12,NA
19115,2021-03-30 17:20:02,33238,3952
19110,2021-03-30 17:20:02,64,NA
19181,2021-03-30 17:20:02,16,NA
19157,2021-03-30 17:20:02,6,NA
19195,2021-03-30 17:20:02,8,NA
19133,2021-03-30 17:20:02,18312,2379
19158,2021-03-30 17:20:02,6,NA
19152,2021-03-30 17:20:02,38198,3886
19188,2021-03-30 17:20:02,9,NA
19145,2021-03-30 17:20:02,44161,4580
19150,2021-03-30 17:20:02,22716,1917
19124,2021-03-30 17:20:02,47748,6239
19190,2021-03-30 17:20:02,18,NA
19142,2021-03-30 17:20:02,21339,2336
19131,2021-03-30 17:20:02,56059,3388
19176,2021-03-30 17:20:02,32,NA
19147,2021-03-30 17:20:02,44166,2359
19148,2021-03-30 17:20:02,47048,5038
19123,2021-03-30 17:20:02,23444,1367
19136,2021-03-30 17:20:02,52153,4481
19139,2021-03-30 17:20:02,46837,3335
19155,2021-03-30 17:20:02,75,NA
19161,2021-03-30 17:20:02,29,NA
