zip_code,etl_timestamp,NEG,POS
19140,2021-08-02 17:20:02,60297,5533
19127,2021-08-02 17:20:02,10278,520
19195,2021-08-02 17:20:02,11,NA
19133,2021-08-02 17:20:02,27324,2924
19158,2021-08-02 17:20:02,9,NA
19146,2021-08-02 17:20:02,74643,3072
19138,2021-08-02 17:20:02,38847,3067
19152,2021-08-02 17:20:02,49258,4645
19188,2021-08-02 17:20:02,10,NA
19115,2021-08-02 17:20:02,46209,4585
19144,2021-08-02 17:20:02,61296,4015
19141,2021-08-02 17:20:02,36921,3048
19145,2021-08-02 17:20:02,61166,5380
19150,2021-08-02 17:20:02,32391,2324
19125,2021-08-02 17:20:02,39729,2105
19124,2021-08-02 17:20:02,70384,7649
19190,2021-08-02 17:20:02,26,NA
19108,2021-08-02 17:20:02,119,6
19142,2021-08-02 17:20:02,31546,2884
19131,2021-08-02 17:20:02,76088,4209
19176,2021-08-02 17:20:02,50,NA
19122,2021-08-02 17:20:02,29715,2542
19130,2021-08-02 17:20:02,55167,2056
19147,2021-08-02 17:20:02,59254,2715
19148,2021-08-02 17:20:02,67519,5792
19123,2021-08-02 17:20:02,29966,1550
19136,2021-08-02 17:20:02,77264,5458
19139,2021-08-02 17:20:02,66234,4210
19105,2021-08-02 17:20:02,321,18
19118,2021-08-02 17:20:02,13574,615
19155,2021-08-02 17:20:02,84,NA
19137,2021-08-02 17:20:02,8389,874
19153,2021-08-02 17:20:02,14262,1206
19161,2021-08-02 17:20:02,35,NA
19107,2021-08-02 17:20:02,24690,1182
19102,2021-08-02 17:20:02,12941,408
19151,2021-08-02 17:20:02,39280,3005
19149,2021-08-02 17:20:02,48979,5738
19129,2021-08-02 17:20:02,18368,923
19128,2021-08-02 17:20:02,53292,2904
19182,2021-08-02 17:20:02,22,NA
19132,2021-08-02 17:20:02,41502,3033
19154,2021-08-02 17:20:02,50928,4230
19121,2021-08-02 17:20:02,46085,3374
19134,2021-08-02 17:20:02,65063,5961
19172,2021-08-02 17:20:02,15,NA
19119,2021-08-02 17:20:02,42876,2133
19135,2021-08-02 17:20:02,34281,3718
19116,2021-08-02 17:20:02,44913,4594
19126,2021-08-02 17:20:02,23289,1915
19160,2021-08-02 17:20:02,111,10
19113,2021-08-02 17:20:02,99,NA
19100,2021-08-02 17:20:02,14,NA
19104,2021-08-02 17:20:02,243340,4507
19101,2021-08-02 17:20:02,589,98
19114,2021-08-02 17:20:02,34186,3548
19103,2021-08-02 17:20:02,61381,1508
19194,2021-08-02 17:20:02,38,NA
19179,2021-08-02 17:20:02,9,NA
19191,2021-08-02 17:20:02,32,NA
19183,2021-08-02 17:20:02,16,NA
19111,2021-08-02 17:20:02,77380,7539
19156,2021-08-02 17:20:02,11,NA
19170,2021-08-02 17:20:02,16,NA
19171,2021-08-02 17:20:02,25,NA
19106,2021-08-02 17:20:02,22152,957
19178,2021-08-02 17:20:02,13,NA
19109,2021-08-02 17:20:02,44,NA
19193,2021-08-02 17:20:02,20,NA
19197,2021-08-02 17:20:02,13,NA
19192,2021-08-02 17:20:02,18,NA
19162,2021-08-02 17:20:02,10,NA
19184,2021-08-02 17:20:02,10,NA
19120,2021-08-02 17:20:02,72073,7356
19143,2021-08-02 17:20:02,98618,5603
19196,2021-08-02 17:20:02,14,NA
19110,2021-08-02 17:20:02,80,NA
19181,2021-08-02 17:20:02,19,NA
19157,2021-08-02 17:20:02,6,NA
