zip_code,etl_timestamp,NEG,POS
19140,2020-11-18 18:20:02,20535,2244
19127,2020-11-18 18:20:02,3744,140
19133,2020-11-18 18:20:02,9011,1205
19146,2020-11-18 18:20:02,24927,1191
19138,2020-11-18 18:20:02,12946,1184
19152,2020-11-18 18:20:02,18425,1564
19188,2020-11-18 18:20:02,6,NA
19115,2020-11-18 18:20:02,14561,1553
19144,2020-11-18 18:20:02,20368,1571
19141,2020-11-18 18:20:02,12450,1166
19145,2020-11-18 18:20:02,22162,1890
19150,2020-11-18 18:20:02,10793,902
19125,2020-11-18 18:20:02,13793,688
19124,2020-11-18 18:20:02,22641,2831
19190,2020-11-18 18:20:02,11,NA
19142,2020-11-18 18:20:02,10280,1172
19131,2020-11-18 18:20:02,26229,1798
19176,2020-11-18 18:20:02,7,NA
19122,2020-11-18 18:20:02,11691,1052
19130,2020-11-18 18:20:02,18644,781
19147,2020-11-18 18:20:02,21378,901
19148,2020-11-18 18:20:02,22172,1987
19123,2020-11-18 18:20:02,10717,648
19136,2020-11-18 18:20:02,21985,1789
19139,2020-11-18 18:20:02,23137,1748
19105,2020-11-18 18:20:02,106,7
19118,2020-11-18 18:20:02,5440,273
19155,2020-11-18 18:20:02,42,NA
19137,2020-11-18 18:20:02,2892,233
19153,2020-11-18 18:20:02,4506,451
19161,2020-11-18 18:20:02,12,NA
19107,2020-11-18 18:20:02,9049,470
19102,2020-11-18 18:20:02,3987,132
19151,2020-11-18 18:20:02,13099,1244
19149,2020-11-18 18:20:02,15626,2029
19129,2020-11-18 18:20:02,6049,317
19128,2020-11-18 18:20:02,19550,895
19132,2020-11-18 18:20:02,13688,1239
19154,2020-11-18 18:20:02,12638,1235
19121,2020-11-18 18:20:02,16676,1455
19134,2020-11-18 18:20:02,23878,2127
19119,2020-11-18 18:20:02,14994,826
19135,2020-11-18 18:20:02,10909,1188
19116,2020-11-18 18:20:02,11784,1334
19126,2020-11-18 18:20:02,8355,839
19160,2020-11-18 18:20:02,34,NA
19113,2020-11-18 18:20:02,51,NA
19104,2020-11-18 18:20:02,28480,1305
19101,2020-11-18 18:20:02,233,42
19114,2020-11-18 18:20:02,10318,1043
19103,2020-11-18 18:20:02,15916,492
19194,2020-11-18 18:20:02,12,NA
19191,2020-11-18 18:20:02,22,NA
19183,2020-11-18 18:20:02,10,NA
19111,2020-11-18 18:20:02,24354,2658
19170,2020-11-18 18:20:02,10,NA
19106,2020-11-18 18:20:02,8037,349
19178,2020-11-18 18:20:02,7,NA
19109,2020-11-18 18:20:02,24,NA
19193,2020-11-18 18:20:02,7,NA
19197,2020-11-18 18:20:02,8,NA
19192,2020-11-18 18:20:02,10,NA
19108,2020-11-18 18:20:02,40,NA
19120,2020-11-18 18:20:02,22986,2810
19143,2020-11-18 18:20:02,33461,2186
19110,2020-11-18 18:20:02,40,NA
19181,2020-11-18 18:20:02,9,NA
