zip_code,etl_timestamp,POS,NEG
19106,2020-08-24 17:20:02,113,2898
19125,2020-08-24 17:20:02,338,5345
19111,2020-08-24 17:20:02,1439,8409
19141,2020-08-24 17:20:02,725,4884
19144,2020-08-24 17:20:02,1005,7992
19109,2020-08-24 17:20:02,NA,10
19138,2020-08-24 17:20:02,735,5023
19146,2020-08-24 17:20:02,708,10032
19127,2020-08-24 17:20:02,48,1088
19114,2020-08-24 17:20:02,607,3232
19197,2020-08-24 17:20:02,NA,16
19192,2020-08-24 17:20:02,NA,6
19130,2020-08-24 17:20:02,406,7250
19103,2020-08-24 17:20:02,278,5484
19108,2020-08-24 17:20:02,NA,13
19120,2020-08-24 17:20:02,1660,8728
19116,2020-08-24 17:20:02,796,3617
19134,2020-08-24 17:20:02,1100,8167
19143,2020-08-24 17:20:02,1478,13448
19101,2020-08-24 17:20:02,33,104
19104,2020-08-24 17:20:02,784,8664
19115,2020-08-24 17:20:02,955,4304
19110,2020-08-24 17:20:02,NA,14
19126,2020-08-24 17:20:02,602,3071
19129,2020-08-24 17:20:02,150,2437
19119,2020-08-24 17:20:02,589,5869
19140,2020-08-24 17:20:02,1361,9129
19133,2020-08-24 17:20:02,661,4162
19152,2020-08-24 17:20:02,860,4270
19145,2020-08-24 17:20:02,919,9560
19150,2020-08-24 17:20:02,551,4068
19124,2020-08-24 17:20:02,1499,8194
19142,2020-08-24 17:20:02,799,4162
19131,2020-08-24 17:20:02,1164,8439
19122,2020-08-24 17:20:02,402,4244
19147,2020-08-24 17:20:02,479,8632
19148,2020-08-24 17:20:02,1065,9778
19121,2020-08-24 17:20:02,638,6025
19123,2020-08-24 17:20:02,408,4207
19136,2020-08-24 17:20:02,1155,10235
19139,2020-08-24 17:20:02,1095,9110
19118,2020-08-24 17:20:02,188,2109
19155,2020-08-24 17:20:02,NA,6
19137,2020-08-24 17:20:02,99,1085
19153,2020-08-24 17:20:02,275,1801
19161,2020-08-24 17:20:02,NA,6
19107,2020-08-24 17:20:02,283,3670
19102,2020-08-24 17:20:02,70,1372
19151,2020-08-24 17:20:02,797,4729
19149,2020-08-24 17:20:02,1137,5475
19128,2020-08-24 17:20:02,466,5843
19132,2020-08-24 17:20:02,810,6004
19154,2020-08-24 17:20:02,664,4513
19135,2020-08-24 17:20:02,644,3948
19160,2020-08-24 17:20:02,NA,7
19113,2020-08-24 17:20:02,NA,27
19105,2020-08-24 17:20:02,NA,43
