zip_code,etl_timestamp,POS,NEG
19101,2020-08-31 17:20:02,38,108
19102,2020-08-31 17:20:02,71,1472
19103,2020-08-31 17:20:02,284,5902
19104,2020-08-31 17:20:02,794,9417
19105,2020-08-31 17:20:02,NA,46
19106,2020-08-31 17:20:02,116,3157
19107,2020-08-31 17:20:02,285,3896
19108,2020-08-31 17:20:02,NA,14
19109,2020-08-31 17:20:02,NA,10
19110,2020-08-31 17:20:02,NA,15
19111,2020-08-31 17:20:02,1491,8960
19113,2020-08-31 17:20:02,NA,28
19114,2020-08-31 17:20:02,616,3407
19115,2020-08-31 17:20:02,974,4534
19116,2020-08-31 17:20:02,818,3834
19118,2020-08-31 17:20:02,192,2247
19119,2020-08-31 17:20:02,594,6288
19120,2020-08-31 17:20:02,1705,9365
19121,2020-08-31 17:20:02,668,6507
19122,2020-08-31 17:20:02,420,4701
19123,2020-08-31 17:20:02,411,4474
19124,2020-08-31 17:20:02,1543,8742
19125,2020-08-31 17:20:02,346,5742
19126,2020-08-31 17:20:02,611,3253
19127,2020-08-31 17:20:02,51,1179
19128,2020-08-31 17:20:02,485,6277
19129,2020-08-31 17:20:02,152,2596
19130,2020-08-31 17:20:02,418,7772
19131,2020-08-31 17:20:02,1178,9041
19132,2020-08-31 17:20:02,816,6419
19133,2020-08-31 17:20:02,692,4437
19134,2020-08-31 17:20:02,1120,8755
19135,2020-08-31 17:20:02,664,4235
19136,2020-08-31 17:20:02,1176,10830
19137,2020-08-31 17:20:02,103,1152
19138,2020-08-31 17:20:02,748,5356
19139,2020-08-31 17:20:02,1105,9687
19140,2020-08-31 17:20:02,1421,9812
19141,2020-08-31 17:20:02,734,5193
19142,2020-08-31 17:20:02,806,4429
19143,2020-08-31 17:20:02,1498,14349
19144,2020-08-31 17:20:02,1012,8523
19145,2020-08-31 17:20:02,948,10185
19146,2020-08-31 17:20:02,716,10774
19147,2020-08-31 17:20:02,485,9195
19148,2020-08-31 17:20:02,1079,10352
19149,2020-08-31 17:20:02,1176,5806
19150,2020-08-31 17:20:02,558,4273
19151,2020-08-31 17:20:02,812,5022
19152,2020-08-31 17:20:02,880,4506
19153,2020-08-31 17:20:02,275,1898
19154,2020-08-31 17:20:02,680,4728
19155,2020-08-31 17:20:02,NA,7
19160,2020-08-31 17:20:02,NA,7
19161,2020-08-31 17:20:02,NA,6
19192,2020-08-31 17:20:02,NA,6
19197,2020-08-31 17:20:02,NA,16
