zip_code,etl_timestamp,NEG,POS
19122,2020-06-01 17:20:02,1018,245
19101,2020-06-01 17:20:02,36,27
19146,2020-06-01 17:20:02,2515,438
19153,2020-06-01 17:20:02,610,197
19136,2020-06-01 17:20:02,4456,894
19143,2020-06-01 17:20:02,3805,1019
19152,2020-06-01 17:20:02,1473,601
19125,2020-06-01 17:20:02,1117,204
19106,2020-06-01 17:20:02,589,55
19132,2020-06-01 17:20:02,1720,573
19103,2020-06-01 17:20:02,1115,208
19144,2020-06-01 17:20:02,2219,731
19150,2020-06-01 17:20:02,1316,404
19148,2020-06-01 17:20:02,2627,705
19128,2020-06-01 17:20:02,1469,317
19129,2020-06-01 17:20:02,626,105
19141,2020-06-01 17:20:02,1499,519
19133,2020-06-01 17:20:02,1087,439
19120,2020-06-01 17:20:02,2695,1158
19135,2020-06-01 17:20:02,1229,404
19118,2020-06-01 17:20:02,435,155
19134,2020-06-01 17:20:02,2223,691
19127,2020-06-01 17:20:02,217,29
19105,2020-06-01 17:20:02,17,7
19115,2020-06-01 17:20:02,1336,730
19119,2020-06-01 17:20:02,1457,445
19102,2020-06-01 17:20:02,323,53
19104,2020-06-01 17:20:02,2223,585
19123,2020-06-01 17:20:02,1068,301
19107,2020-06-01 17:20:02,1117,210
19124,2020-06-01 17:20:02,2281,933
19140,2020-06-01 17:20:02,2424,894
19145,2020-06-01 17:20:02,2636,556
19108,2020-06-01 17:20:02,7,NA
19139,2020-06-01 17:20:02,3107,817
19147,2020-06-01 17:20:02,1905,315
19126,2020-06-01 17:20:02,902,481
19131,2020-06-01 17:20:02,2408,867
19121,2020-06-01 17:20:02,1576,408
19116,2020-06-01 17:20:02,1140,576
19142,2020-06-01 17:20:02,1391,606
19197,2020-06-01 17:20:02,8,NA
19114,2020-06-01 17:20:02,1108,415
19111,2020-06-01 17:20:02,2516,1000
19151,2020-06-01 17:20:02,1551,560
19154,2020-06-01 17:20:02,1305,419
19130,2020-06-01 17:20:02,1582,277
19149,2020-06-01 17:20:02,1673,743
19137,2020-06-01 17:20:02,320,43
19138,2020-06-01 17:20:02,1639,514
19113,2020-06-01 17:20:02,7,NA
