zip_code,etl_timestamp,NEG,POS
19153,2020-10-21 17:20:02,2860,314
19137,2020-10-21 17:20:02,1713,132
19106,2020-10-21 17:20:02,5576,149
19125,2020-10-21 17:20:02,9627,471
19111,2020-10-21 17:20:02,13592,1913
19141,2020-10-21 17:20:02,7563,850
19144,2020-10-21 17:20:02,12706,1172
19109,2020-10-21 17:20:02,13,NA
19138,2020-10-21 17:20:02,7776,876
19146,2020-10-21 17:20:02,17565,858
19127,2020-10-21 17:20:02,2444,87
19114,2020-10-21 17:20:02,5354,746
19197,2020-10-21 17:20:02,8,NA
19192,2020-10-21 17:20:02,8,NA
19130,2020-10-21 17:20:02,12849,571
19103,2020-10-21 17:20:02,10451,360
19108,2020-10-21 17:20:02,21,NA
19120,2020-10-21 17:20:02,14165,2004
19116,2020-10-21 17:20:02,6339,1004
19134,2020-10-21 17:20:02,14456,1434
19143,2020-10-21 17:20:02,21917,1659
19101,2020-10-21 17:20:02,163,40
19104,2020-10-21 17:20:02,16115,996
19115,2020-10-21 17:20:02,7273,1172
19110,2020-10-21 17:20:02,25,NA
19126,2020-10-21 17:20:02,5024,670
19129,2020-10-21 17:20:02,4177,235
19119,2020-10-21 17:20:02,9890,651
19121,2020-10-21 17:20:02,11476,1075
19140,2020-10-21 17:20:02,14197,1710
19133,2020-10-21 17:20:02,6496,875
19152,2020-10-21 17:20:02,7374,1151
19145,2020-10-21 17:20:02,15879,1253
19150,2020-10-21 17:20:02,6046,647
19124,2020-10-21 17:20:02,13370,1930
19142,2020-10-21 17:20:02,6574,916
19131,2020-10-21 17:20:02,14774,1361
19122,2020-10-21 17:20:02,8429,753
19147,2020-10-21 17:20:02,15372,617
19148,2020-10-21 17:20:02,16214,1372
19123,2020-10-21 17:20:02,7651,473
19136,2020-10-21 17:20:02,14737,1359
19139,2020-10-21 17:20:02,15083,1232
19118,2020-10-21 17:20:02,3599,221
19155,2020-10-21 17:20:02,12,NA
19161,2020-10-21 17:20:02,7,NA
19107,2020-10-21 17:20:02,6215,353
19102,2020-10-21 17:20:02,2646,90
19151,2020-10-21 17:20:02,7853,923
19149,2020-10-21 17:20:02,9023,1466
19128,2020-10-21 17:20:02,10801,605
19132,2020-10-21 17:20:02,9365,901
19154,2020-10-21 17:20:02,7060,830
19135,2020-10-21 17:20:02,6464,830
19160,2020-10-21 17:20:02,9,NA
19113,2020-10-21 17:20:02,40,NA
19105,2020-10-21 17:20:02,72,NA
