zip_code,etl_timestamp,POS,NEG
19106,2020-08-27 17:20:02,113,3011
19125,2020-08-27 17:20:02,343,5515
19111,2020-08-27 17:20:02,1459,8638
19141,2020-08-27 17:20:02,730,5019
19144,2020-08-27 17:20:02,1008,8204
19109,2020-08-27 17:20:02,NA,10
19138,2020-08-27 17:20:02,739,5191
19146,2020-08-27 17:20:02,712,10358
19127,2020-08-27 17:20:02,48,1131
19114,2020-08-27 17:20:02,611,3308
19197,2020-08-27 17:20:02,NA,16
19192,2020-08-27 17:20:02,NA,6
19130,2020-08-27 17:20:02,409,7545
19103,2020-08-27 17:20:02,280,5666
19108,2020-08-27 17:20:02,NA,13
19120,2020-08-27 17:20:02,1682,9012
19116,2020-08-27 17:20:02,805,3704
19134,2020-08-27 17:20:02,1110,8433
19143,2020-08-27 17:20:02,1492,13822
19101,2020-08-27 17:20:02,37,106
19104,2020-08-27 17:20:02,786,8963
19115,2020-08-27 17:20:02,961,4397
19110,2020-08-27 17:20:02,NA,15
19126,2020-08-27 17:20:02,606,3139
19129,2020-08-27 17:20:02,151,2504
19119,2020-08-27 17:20:02,593,6041
19121,2020-08-27 17:20:02,641,6223
19140,2020-08-27 17:20:02,1377,9394
19133,2020-08-27 17:20:02,679,4294
19152,2020-08-27 17:20:02,872,4349
19145,2020-08-27 17:20:02,935,9832
19150,2020-08-27 17:20:02,552,4152
19124,2020-08-27 17:20:02,1517,8431
19142,2020-08-27 17:20:02,800,4261
19131,2020-08-27 17:20:02,1170,8687
19122,2020-08-27 17:20:02,404,4402
19147,2020-08-27 17:20:02,481,8870
19148,2020-08-27 17:20:02,1071,10027
19123,2020-08-27 17:20:02,408,4323
19136,2020-08-27 17:20:02,1162,10435
19139,2020-08-27 17:20:02,1099,9362
19118,2020-08-27 17:20:02,190,2163
19155,2020-08-27 17:20:02,NA,6
19137,2020-08-27 17:20:02,101,1114
19153,2020-08-27 17:20:02,275,1841
19161,2020-08-27 17:20:02,NA,6
19107,2020-08-27 17:20:02,283,3758
19102,2020-08-27 17:20:02,71,1413
19151,2020-08-27 17:20:02,802,4857
19149,2020-08-27 17:20:02,1152,5603
19128,2020-08-27 17:20:02,475,6042
19132,2020-08-27 17:20:02,812,6195
19154,2020-08-27 17:20:02,670,4618
19135,2020-08-27 17:20:02,656,4069
19160,2020-08-27 17:20:02,NA,7
19113,2020-08-27 17:20:02,NA,27
19105,2020-08-27 17:20:02,NA,45
