zip_code,etl_timestamp,NEG,POS
19182,2021-02-05 18:20:03,13,NA
19132,2021-02-05 18:20:03,22567,2116
19154,2021-02-05 18:20:03,26570,3008
19121,2021-02-05 18:20:03,26712,2370
19102,2021-02-05 18:20:03,7167,293
19134,2021-02-05 18:20:03,37334,4085
19172,2021-02-05 18:20:03,11,NA
19119,2021-02-05 18:20:03,25792,1582
19135,2021-02-05 18:20:03,18231,2498
19107,2021-02-05 18:20:03,15632,863
19116,2021-02-05 18:20:03,23496,3396
19126,2021-02-05 18:20:03,13881,1431
19160,2021-02-05 18:20:03,55,8
19113,2021-02-05 18:20:03,69,NA
19104,2021-02-05 18:20:03,74779,2710
19101,2021-02-05 18:20:03,358,78
19128,2021-02-05 18:20:03,32889,2127
19114,2021-02-05 18:20:03,18616,2551
19118,2021-02-05 18:20:03,8600,446
19149,2021-02-05 18:20:03,26388,4053
19103,2021-02-05 18:20:03,31447,1056
19194,2021-02-05 18:20:03,18,NA
19179,2021-02-05 18:20:03,6,NA
19191,2021-02-05 18:20:03,27,NA
19151,2021-02-05 18:20:03,21881,2169
19105,2021-02-05 18:20:03,169,15
19183,2021-02-05 18:20:03,14,NA
19111,2021-02-05 18:20:03,42835,5412
19156,2021-02-05 18:20:03,6,NA
19122,2021-02-05 18:20:03,18546,1863
19153,2021-02-05 18:20:03,7564,860
19170,2021-02-05 18:20:03,10,NA
19137,2021-02-05 18:20:03,4743,609
19171,2021-02-05 18:20:03,14,NA
19106,2021-02-05 18:20:03,13535,735
19125,2021-02-05 18:20:03,24562,1533
19178,2021-02-05 18:20:03,10,NA
19141,2021-02-05 18:20:03,20228,2148
19144,2021-02-05 18:20:03,34845,2753
19109,2021-02-05 18:20:03,37,NA
19138,2021-02-05 18:20:03,21461,2157
19146,2021-02-05 18:20:03,42627,2176
19127,2021-02-05 18:20:03,6615,349
19193,2021-02-05 18:20:03,11,NA
19197,2021-02-05 18:20:03,11,NA
19192,2021-02-05 18:20:03,12,NA
19162,2021-02-05 18:20:03,7,NA
19130,2021-02-05 18:20:03,33032,1549
19108,2021-02-05 18:20:03,56,NA
19120,2021-02-05 18:20:03,39195,5344
19143,2021-02-05 18:20:03,55669,3850
19196,2021-02-05 18:20:03,9,NA
19115,2021-02-05 18:20:03,26013,3346
19110,2021-02-05 18:20:03,57,NA
19129,2021-02-05 18:20:03,10811,655
19181,2021-02-05 18:20:03,11,NA
19157,2021-02-05 18:20:03,6,NA
19140,2021-02-05 18:20:03,32896,3994
19195,2021-02-05 18:20:03,6,NA
19133,2021-02-05 18:20:03,14611,2069
19152,2021-02-05 18:20:03,31830,3380
19188,2021-02-05 18:20:03,7,NA
19145,2021-02-05 18:20:03,35900,3848
19150,2021-02-05 18:20:03,18466,1683
19124,2021-02-05 18:20:03,38295,5409
19190,2021-02-05 18:20:03,15,NA
19142,2021-02-05 18:20:03,16756,2082
19131,2021-02-05 18:20:03,46042,3019
19176,2021-02-05 18:20:03,20,NA
19147,2021-02-05 18:20:03,35964,1973
19148,2021-02-05 18:20:03,36750,4181
19123,2021-02-05 18:20:03,19448,1172
19136,2021-02-05 18:20:03,39330,3776
19139,2021-02-05 18:20:03,37896,2936
19155,2021-02-05 18:20:03,66,NA
19161,2021-02-05 18:20:03,22,NA
