zip_code,etl_timestamp,NEG,POS
19149,2021-05-01 17:20:02,38289,5372
19129,2021-05-01 17:20:02,15243,872
19128,2021-05-01 17:20:02,44828,2745
19140,2021-05-01 17:20:02,46759,5134
19182,2021-05-01 17:20:02,21,NA
19132,2021-05-01 17:20:02,31725,2749
19154,2021-05-01 17:20:02,41618,4050
19121,2021-05-01 17:20:02,37027,3117
19102,2021-05-01 17:20:02,10455,379
19134,2021-05-01 17:20:02,51871,5553
19172,2021-05-01 17:20:02,15,NA
19119,2021-05-01 17:20:02,34854,1999
19135,2021-05-01 17:20:02,26796,3430
19107,2021-05-01 17:20:02,21257,1087
19116,2021-05-01 17:20:02,35259,4345
19126,2021-05-01 17:20:02,18892,1751
19160,2021-05-01 17:20:02,82,10
19113,2021-05-01 17:20:02,86,NA
19100,2021-05-01 17:20:02,8,NA
19104,2021-05-01 17:20:02,204966,4258
19101,2021-05-01 17:20:02,476,93
19114,2021-05-01 17:20:02,27376,3407
19118,2021-05-01 17:20:02,11584,572
19103,2021-05-01 17:20:02,52968,1448
19194,2021-05-01 17:20:02,29,NA
19179,2021-05-01 17:20:02,9,NA
19191,2021-05-01 17:20:02,31,NA
19151,2021-05-01 17:20:02,30927,2761
19105,2021-05-01 17:20:02,276,18
19183,2021-05-01 17:20:02,14,NA
19111,2021-05-01 17:20:02,61662,7106
19156,2021-05-01 17:20:02,9,NA
19122,2021-05-01 17:20:02,24760,2406
19153,2021-05-01 17:20:02,10993,1128
19170,2021-05-01 17:20:02,13,NA
19137,2021-05-01 17:20:02,6711,825
19171,2021-05-01 17:20:02,25,NA
19106,2021-05-01 17:20:02,18547,885
19125,2021-05-01 17:20:02,33316,1973
19178,2021-05-01 17:20:02,11,NA
19141,2021-05-01 17:20:02,28592,2821
19144,2021-05-01 17:20:02,48809,3684
19109,2021-05-01 17:20:02,43,NA
19138,2021-05-01 17:20:02,30179,2845
19146,2021-05-01 17:20:02,61242,2842
19127,2021-05-01 17:20:02,8980,498
19193,2021-05-01 17:20:02,16,NA
19197,2021-05-01 17:20:02,13,NA
19192,2021-05-01 17:20:02,15,NA
19162,2021-05-01 17:20:02,9,NA
19184,2021-05-01 17:20:02,9,NA
19130,2021-05-01 17:20:02,45732,1952
19108,2021-05-01 17:20:02,93,NA
19120,2021-05-01 17:20:02,56351,6836
19143,2021-05-01 17:20:02,79231,5160
19196,2021-05-01 17:20:02,12,NA
19115,2021-05-01 17:20:02,37896,4352
19110,2021-05-01 17:20:02,71,NA
19181,2021-05-01 17:20:02,17,NA
19157,2021-05-01 17:20:02,6,NA
19195,2021-05-01 17:20:02,9,NA
19133,2021-05-01 17:20:02,21262,2749
19158,2021-05-01 17:20:02,6,NA
19152,2021-05-01 17:20:02,41837,4363
19188,2021-05-01 17:20:02,9,NA
19145,2021-05-01 17:20:02,49498,5091
19150,2021-05-01 17:20:02,25677,2178
19124,2021-05-01 17:20:02,54836,7124
19190,2021-05-01 17:20:02,20,NA
19142,2021-05-01 17:20:02,24495,2682
19131,2021-05-01 17:20:02,62175,3935
19176,2021-05-01 17:20:02,34,NA
19147,2021-05-01 17:20:02,48927,2559
19148,2021-05-01 17:20:02,53557,5547
19123,2021-05-01 17:20:02,25652,1452
19136,2021-05-01 17:20:02,60352,5091
19139,2021-05-01 17:20:02,53072,3860
19155,2021-05-01 17:20:02,79,NA
19161,2021-05-01 17:20:02,33,NA
