zip_code,etl_timestamp,NEG,POS
19140,2020-08-29 17:20:02,9634,1405
19127,2020-08-29 17:20:02,1150,51
19133,2020-08-29 17:20:02,4361,686
19146,2020-08-29 17:20:02,10558,716
19138,2020-08-29 17:20:02,5284,744
19152,2020-08-29 17:20:02,4421,876
19115,2020-08-29 17:20:02,4458,967
19144,2020-08-29 17:20:02,8377,1012
19141,2020-08-29 17:20:02,5118,733
19145,2020-08-29 17:20:02,10014,940
19150,2020-08-29 17:20:02,4223,556
19125,2020-08-29 17:20:02,5647,344
19124,2020-08-29 17:20:02,8603,1534
19142,2020-08-29 17:20:02,4340,803
19131,2020-08-29 17:20:02,8860,1173
19122,2020-08-29 17:20:02,4593,416
19130,2020-08-29 17:20:02,7669,417
19147,2020-08-29 17:20:02,9047,482
19148,2020-08-29 17:20:02,10223,1076
19123,2020-08-29 17:20:02,4405,411
19136,2020-08-29 17:20:02,10569,1167
19139,2020-08-29 17:20:02,9528,1103
19118,2020-08-29 17:20:02,2208,190
19155,2020-08-29 17:20:02,7,NA
19137,2020-08-29 17:20:02,1129,103
19153,2020-08-29 17:20:02,1870,275
19161,2020-08-29 17:20:02,6,NA
19107,2020-08-29 17:20:02,3841,283
19102,2020-08-29 17:20:02,1445,71
19151,2020-08-29 17:20:02,4946,808
19149,2020-08-29 17:20:02,5704,1165
19129,2020-08-29 17:20:02,2558,151
19128,2020-08-29 17:20:02,6173,482
19132,2020-08-29 17:20:02,6324,814
19154,2020-08-29 17:20:02,4674,677
19121,2020-08-29 17:20:02,6388,653
19134,2020-08-29 17:20:02,8610,1119
19119,2020-08-29 17:20:02,6182,594
19135,2020-08-29 17:20:02,4153,660
19116,2020-08-29 17:20:02,3764,815
19126,2020-08-29 17:20:02,3187,608
19160,2020-08-29 17:20:02,7,NA
19113,2020-08-29 17:20:02,28,NA
19104,2020-08-29 17:20:02,9211,792
19101,2020-08-29 17:20:02,107,38
19114,2020-08-29 17:20:02,3354,614
19103,2020-08-29 17:20:02,5792,282
19105,2020-08-29 17:20:02,46,NA
19111,2020-08-29 17:20:02,8792,1480
19106,2020-08-29 17:20:02,3090,115
19109,2020-08-29 17:20:02,10,NA
19197,2020-08-29 17:20:02,16,NA
19192,2020-08-29 17:20:02,6,NA
19108,2020-08-29 17:20:02,13,NA
19120,2020-08-29 17:20:02,9214,1695
19143,2020-08-29 17:20:02,14081,1498
19110,2020-08-29 17:20:02,15,NA
