zip_code,etl_timestamp,POS,NEG
19145,2021-08-10 15:00:02,5433,62030
19151,2021-08-10 15:00:02,3045,39735
19149,2021-08-10 15:00:02,5792,49542
19129,2021-08-10 15:00:02,932,18531
19128,2021-08-10 15:00:02,2941,53817
19140,2021-08-10 15:00:02,5591,61040
19182,2021-08-10 15:00:02,NA,22
19132,2021-08-10 15:00:02,3069,42015
19154,2021-08-10 15:00:02,4248,51396
19121,2021-08-10 15:00:02,3423,46604
19102,2021-08-10 15:00:02,420,13120
19134,2021-08-10 15:00:02,6021,65875
19172,2021-08-10 15:00:02,NA,15
19119,2021-08-10 15:00:02,2156,43432
19135,2021-08-10 15:00:02,3750,34658
19107,2021-08-10 15:00:02,1202,24966
19116,2021-08-10 15:00:02,4624,45481
19126,2021-08-10 15:00:02,1929,23550
19160,2021-08-10 15:00:02,10,112
19113,2021-08-10 15:00:02,NA,99
19100,2021-08-10 15:00:02,NA,15
19104,2021-08-10 15:00:02,4541,244366
19101,2021-08-10 15:00:02,97,596
19114,2021-08-10 15:00:02,3566,34598
19118,2021-08-10 15:00:02,622,13690
19103,2021-08-10 15:00:02,1527,62038
19194,2021-08-10 15:00:02,NA,38
19179,2021-08-10 15:00:02,NA,9
19191,2021-08-10 15:00:02,NA,33
19105,2021-08-10 15:00:02,19,325
19183,2021-08-10 15:00:02,NA,16
19111,2021-08-10 15:00:02,7589,78230
19156,2021-08-10 15:00:02,NA,11
19122,2021-08-10 15:00:02,2561,30070
19153,2021-08-10 15:00:02,1228,14433
19170,2021-08-10 15:00:02,NA,16
19137,2021-08-10 15:00:02,878,8505
19171,2021-08-10 15:00:02,NA,25
19106,2021-08-10 15:00:02,967,22422
19125,2021-08-10 15:00:02,2134,40286
19178,2021-08-10 15:00:02,NA,13
19141,2021-08-10 15:00:02,3070,37417
19144,2021-08-10 15:00:02,4062,62065
19109,2021-08-10 15:00:02,NA,45
19138,2021-08-10 15:00:02,3112,39375
19146,2021-08-10 15:00:02,3137,75785
19127,2021-08-10 15:00:02,523,10355
19193,2021-08-10 15:00:02,NA,21
19197,2021-08-10 15:00:02,NA,13
19192,2021-08-10 15:00:02,NA,18
19162,2021-08-10 15:00:02,NA,10
19184,2021-08-10 15:00:02,NA,10
19130,2021-08-10 15:00:02,2096,56096
19108,2021-08-10 15:00:02,6,120
19120,2021-08-10 15:00:02,7415,72986
19143,2021-08-10 15:00:02,5674,99847
19196,2021-08-10 15:00:02,NA,14
19115,2021-08-10 15:00:02,4616,46845
19110,2021-08-10 15:00:02,NA,82
19181,2021-08-10 15:00:02,NA,19
19157,2021-08-10 15:00:02,NA,6
19195,2021-08-10 15:00:02,NA,11
19133,2021-08-10 15:00:02,2952,27669
19158,2021-08-10 15:00:02,NA,9
19152,2021-08-10 15:00:02,4669,49678
19188,2021-08-10 15:00:02,NA,10
19150,2021-08-10 15:00:02,2350,32804
19124,2021-08-10 15:00:02,7729,71308
19190,2021-08-10 15:00:02,NA,26
19142,2021-08-10 15:00:02,2904,31930
19131,2021-08-10 15:00:02,4271,76707
19176,2021-08-10 15:00:02,NA,51
19147,2021-08-10 15:00:02,2759,60146
19148,2021-08-10 15:00:02,5847,68345
19123,2021-08-10 15:00:02,1579,30338
19136,2021-08-10 15:00:02,5501,77824
19139,2021-08-10 15:00:02,4261,66962
19155,2021-08-10 15:00:02,NA,84
19161,2021-08-10 15:00:02,NA,35
