zip_code,etl_timestamp,POS,NEG
19142,2020-06-02 17:20:02,608,1409
19140,2020-06-02 17:20:02,895,2475
19113,2020-06-02 17:20:02,NA,7
19102,2020-06-02 17:20:02,53,328
19151,2020-06-02 17:20:02,564,1570
19135,2020-06-02 17:20:02,412,1246
19120,2020-06-02 17:20:02,1166,2724
19127,2020-06-02 17:20:02,29,222
19144,2020-06-02 17:20:02,732,2249
19104,2020-06-02 17:20:02,587,2250
19147,2020-06-02 17:20:02,315,1940
19141,2020-06-02 17:20:02,521,1534
19134,2020-06-02 17:20:02,696,2268
19116,2020-06-02 17:20:02,582,1157
19126,2020-06-02 17:20:02,483,913
19132,2020-06-02 17:20:02,581,1755
19122,2020-06-02 17:20:02,246,1032
19137,2020-06-02 17:20:02,45,324
19133,2020-06-02 17:20:02,444,1106
19146,2020-06-02 17:20:02,443,2550
19125,2020-06-02 17:20:02,204,1138
19119,2020-06-02 17:20:02,446,1484
19145,2020-06-02 17:20:02,563,2687
19123,2020-06-02 17:20:02,303,1121
19106,2020-06-02 17:20:02,57,594
19136,2020-06-02 17:20:02,896,4555
19131,2020-06-02 17:20:02,874,2436
19115,2020-06-02 17:20:02,735,1355
19129,2020-06-02 17:20:02,106,636
19101,2020-06-02 17:20:02,27,37
19103,2020-06-02 17:20:02,209,1136
19154,2020-06-02 17:20:02,421,1315
19152,2020-06-02 17:20:02,603,1495
19124,2020-06-02 17:20:02,943,2312
19150,2020-06-02 17:20:02,407,1334
19148,2020-06-02 17:20:02,712,2672
19143,2020-06-02 17:20:02,1022,3848
19114,2020-06-02 17:20:02,422,1122
19138,2020-06-02 17:20:02,517,1657
19128,2020-06-02 17:20:02,318,1502
19118,2020-06-02 17:20:02,155,441
19107,2020-06-02 17:20:02,211,1129
19105,2020-06-02 17:20:02,7,17
19153,2020-06-02 17:20:02,197,620
19108,2020-06-02 17:20:02,NA,7
19139,2020-06-02 17:20:02,819,3144
19121,2020-06-02 17:20:02,408,1608
19111,2020-06-02 17:20:02,1008,2536
19149,2020-06-02 17:20:02,751,1689
19197,2020-06-02 17:20:02,NA,8
19130,2020-06-02 17:20:02,282,1620
