zip_code,etl_timestamp,NEG,POS
19140,2021-05-31 17:20:03,52617,5380
19127,2021-05-31 17:20:03,9548,509
19195,2021-05-31 17:20:03,10,NA
19133,2021-05-31 17:20:03,23809,2846
19158,2021-05-31 17:20:03,8,NA
19146,2021-05-31 17:20:03,66615,2935
19138,2021-05-31 17:20:03,33790,2976
19152,2021-05-31 17:20:03,44842,4499
19188,2021-05-31 17:20:03,10,NA
19115,2021-05-31 17:20:03,41694,4481
19144,2021-05-31 17:20:03,53985,3900
19141,2021-05-31 17:20:03,32092,2961
19145,2021-05-31 17:20:03,54123,5238
19150,2021-05-31 17:20:03,28354,2252
19125,2021-05-31 17:20:03,35844,2026
19124,2021-05-31 17:20:03,61356,7458
19190,2021-05-31 17:20:03,20,NA
19142,2021-05-31 17:20:03,27477,2801
19131,2021-05-31 17:20:03,68620,4104
19176,2021-05-31 17:20:03,36,NA
19122,2021-05-31 17:20:03,26840,2471
19130,2021-05-31 17:20:03,49198,1985
19147,2021-05-31 17:20:03,53000,2629
19148,2021-05-31 17:20:03,59545,5670
19123,2021-05-31 17:20:03,27480,1511
19136,2021-05-31 17:20:03,68292,5339
19139,2021-05-31 17:20:03,58327,4048
19105,2021-05-31 17:20:03,301,18
19118,2021-05-31 17:20:03,12484,585
19155,2021-05-31 17:20:03,82,NA
19137,2021-05-31 17:20:03,7443,861
19153,2021-05-31 17:20:03,12317,1175
19161,2021-05-31 17:20:03,35,NA
19107,2021-05-31 17:20:03,22451,1117
19102,2021-05-31 17:20:03,11192,390
19151,2021-05-31 17:20:03,34377,2894
19149,2021-05-31 17:20:03,42928,5615
19129,2021-05-31 17:20:03,16511,898
19128,2021-05-31 17:20:03,48543,2821
19182,2021-05-31 17:20:03,21,NA
19132,2021-05-31 17:20:03,35797,2915
19154,2021-05-31 17:20:03,46357,4178
19121,2021-05-31 17:20:03,40876,3249
19134,2021-05-31 17:20:03,57569,5803
19172,2021-05-31 17:20:03,15,NA
19119,2021-05-31 17:20:03,38040,2081
19135,2021-05-31 17:20:03,30033,3622
19116,2021-05-31 17:20:03,39143,4515
19126,2021-05-31 17:20:03,20647,1870
19160,2021-05-31 17:20:03,93,10
19113,2021-05-31 17:20:03,93,NA
19100,2021-05-31 17:20:03,8,NA
19104,2021-05-31 17:20:03,229644,4384
19101,2021-05-31 17:20:03,515,94
19114,2021-05-31 17:20:03,30398,3489
19103,2021-05-31 17:20:03,57003,1462
19194,2021-05-31 17:20:03,35,NA
19179,2021-05-31 17:20:03,9,NA
19191,2021-05-31 17:20:03,32,NA
19183,2021-05-31 17:20:03,14,NA
19111,2021-05-31 17:20:03,68354,7385
19156,2021-05-31 17:20:03,10,NA
19170,2021-05-31 17:20:03,13,NA
19171,2021-05-31 17:20:03,25,NA
19106,2021-05-31 17:20:03,20145,924
19178,2021-05-31 17:20:03,12,NA
19109,2021-05-31 17:20:03,44,NA
19193,2021-05-31 17:20:03,18,NA
19197,2021-05-31 17:20:03,13,NA
19192,2021-05-31 17:20:03,15,NA
19162,2021-05-31 17:20:03,9,NA
19184,2021-05-31 17:20:03,9,NA
19108,2021-05-31 17:20:03,103,NA
19120,2021-05-31 17:20:03,62944,7155
19143,2021-05-31 17:20:03,87089,5397
19196,2021-05-31 17:20:03,12,NA
19110,2021-05-31 17:20:03,73,NA
19181,2021-05-31 17:20:03,19,NA
19157,2021-05-31 17:20:03,6,NA
