zip_code,etl_timestamp,NEG,POS
19149,2021-04-29 17:20:02,38191,5349
19129,2021-04-29 17:20:02,15183,861
19128,2021-04-29 17:20:02,44736,2776
19140,2021-04-29 17:20:02,46605,5114
19182,2021-04-29 17:20:02,21,NA
19132,2021-04-29 17:20:02,31622,2739
19154,2021-04-29 17:20:02,41512,4036
19121,2021-04-29 17:20:02,36927,3102
19102,2021-04-29 17:20:02,10418,378
19134,2021-04-29 17:20:02,51804,5530
19172,2021-04-29 17:20:02,15,NA
19119,2021-04-29 17:20:02,34772,1999
19135,2021-04-29 17:20:02,26716,3410
19107,2021-04-29 17:20:02,21198,1085
19116,2021-04-29 17:20:02,35130,4340
19126,2021-04-29 17:20:02,18839,1745
19160,2021-04-29 17:20:02,82,10
19113,2021-04-29 17:20:02,86,NA
19100,2021-04-29 17:20:02,8,NA
19104,2021-04-29 17:20:02,203118,4251
19101,2021-04-29 17:20:02,476,93
19114,2021-04-29 17:20:02,27316,3402
19118,2021-04-29 17:20:02,11557,569
19103,2021-04-29 17:20:02,52694,1448
19194,2021-04-29 17:20:02,28,NA
19179,2021-04-29 17:20:02,9,NA
19191,2021-04-29 17:20:02,31,NA
19151,2021-04-29 17:20:02,30853,2753
19105,2021-04-29 17:20:02,274,18
19183,2021-04-29 17:20:02,14,NA
19111,2021-04-29 17:20:02,61472,7090
19156,2021-04-29 17:20:02,9,NA
19122,2021-04-29 17:20:02,24685,2398
19153,2021-04-29 17:20:02,10951,1120
19170,2021-04-29 17:20:02,13,NA
19137,2021-04-29 17:20:02,6692,824
19171,2021-04-29 17:20:02,25,NA
19106,2021-04-29 17:20:02,18404,884
19125,2021-04-29 17:20:02,33224,1964
19178,2021-04-29 17:20:02,11,NA
19141,2021-04-29 17:20:02,28516,2810
19144,2021-04-29 17:20:02,48635,3674
19109,2021-04-29 17:20:02,42,NA
19138,2021-04-29 17:20:02,30071,2836
19146,2021-04-29 17:20:02,61026,2838
19127,2021-04-29 17:20:02,8963,495
19193,2021-04-29 17:20:02,16,NA
19197,2021-04-29 17:20:02,13,NA
19192,2021-04-29 17:20:02,15,NA
19162,2021-04-29 17:20:02,9,NA
19184,2021-04-29 17:20:02,9,NA
19130,2021-04-29 17:20:02,45617,1950
19108,2021-04-29 17:20:02,93,NA
19120,2021-04-29 17:20:02,56162,6817
19143,2021-04-29 17:20:02,78975,5136
19196,2021-04-29 17:20:02,12,NA
19115,2021-04-29 17:20:02,37773,4349
19110,2021-04-29 17:20:02,71,NA
19181,2021-04-29 17:20:02,17,NA
19157,2021-04-29 17:20:02,6,NA
19195,2021-04-29 17:20:02,9,NA
19133,2021-04-29 17:20:02,21177,2745
19158,2021-04-29 17:20:02,6,NA
19152,2021-04-29 17:20:02,41776,4357
19188,2021-04-29 17:20:02,9,NA
19145,2021-04-29 17:20:02,49373,5079
19150,2021-04-29 17:20:02,25596,2203
19124,2021-04-29 17:20:02,54672,7097
19190,2021-04-29 17:20:02,20,NA
19142,2021-04-29 17:20:02,24390,2672
19131,2021-04-29 17:20:02,61939,3920
19176,2021-04-29 17:20:02,34,NA
19147,2021-04-29 17:20:02,48828,2555
19148,2021-04-29 17:20:02,53409,5536
19123,2021-04-29 17:20:02,25613,1452
19136,2021-04-29 17:20:02,60192,5077
19139,2021-04-29 17:20:02,52900,3845
19155,2021-04-29 17:20:02,79,NA
19161,2021-04-29 17:20:02,33,NA
