zip_code,etl_timestamp,POS,NEG
19131,2020-12-17 18:20:02,2461,34298
19135,2020-12-17 18:20:02,1885,14099
19133,2020-12-17 18:20:02,1631,11413
19128,2020-12-17 18:20:02,1504,25196
19127,2020-12-17 18:20:02,239,4952
19178,2020-12-17 18:20:02,NA,9
19123,2020-12-17 18:20:02,897,14355
19122,2020-12-17 18:20:02,1519,14632
19121,2020-12-17 18:20:02,1933,20980
19140,2020-12-17 18:20:02,3195,25806
19124,2020-12-17 18:20:02,4215,29438
19130,2020-12-17 18:20:02,1192,24723
19103,2020-12-17 18:20:02,728,21640
19106,2020-12-17 18:20:02,529,10203
19193,2020-12-17 18:20:02,NA,9
19126,2020-12-17 18:20:02,1169,11171
19145,2020-12-17 18:20:02,2789,27799
19153,2020-12-17 18:20:02,637,5783
19154,2020-12-17 18:20:02,2167,17854
19152,2020-12-17 18:20:02,2393,23717
19125,2020-12-17 18:20:02,1123,18375
19139,2020-12-17 18:20:02,2404,29717
19102,2020-12-17 18:20:02,215,5262
19119,2020-12-17 18:20:02,1226,19335
19129,2020-12-17 18:20:02,475,8022
19116,2020-12-17 18:20:02,2338,16277
19149,2020-12-17 18:20:02,3041,20177
19138,2020-12-17 18:20:02,1753,16640
19109,2020-12-17 18:20:02,NA,30
19142,2020-12-17 18:20:02,1646,12948
19114,2020-12-17 18:20:02,1825,13885
19170,2020-12-17 18:20:02,NA,10
19143,2020-12-17 18:20:02,3105,42627
19104,2020-12-17 18:20:02,1800,37385
19172,2020-12-17 18:20:02,NA,6
19160,2020-12-17 18:20:02,6,44
19108,2020-12-17 18:20:02,NA,48
19151,2020-12-17 18:20:02,1757,16963
19111,2020-12-17 18:20:02,4122,32169
19188,2020-12-17 18:20:02,NA,7
19144,2020-12-17 18:20:02,2181,26574
19120,2020-12-17 18:20:02,4210,29921
19101,2020-12-17 18:20:02,62,271
19190,2020-12-17 18:20:02,NA,13
19136,2020-12-17 18:20:02,2851,27986
19194,2020-12-17 18:20:02,NA,13
19115,2020-12-17 18:20:02,2488,19233
19105,2020-12-17 18:20:02,12,126
19147,2020-12-17 18:20:02,1388,27470
19192,2020-12-17 18:20:02,NA,11
19141,2020-12-17 18:20:02,1709,15817
19132,2020-12-17 18:20:02,1734,17456
19196,2020-12-17 18:20:02,NA,6
19134,2020-12-17 18:20:02,3104,29546
19118,2020-12-17 18:20:02,342,6849
19107,2020-12-17 18:20:02,650,11650
19182,2020-12-17 18:20:02,NA,7
19148,2020-12-17 18:20:02,2909,27556
19146,2020-12-17 18:20:02,1693,31827
19183,2020-12-17 18:20:02,NA,12
19150,2020-12-17 18:20:02,1330,14089
19110,2020-12-17 18:20:02,NA,50
19161,2020-12-17 18:20:02,NA,20
19197,2020-12-17 18:20:02,NA,9
19137,2020-12-17 18:20:02,429,3669
19155,2020-12-17 18:20:02,NA,49
19191,2020-12-17 18:20:02,NA,25
19171,2020-12-17 18:20:02,NA,8
19176,2020-12-17 18:20:02,NA,11
19181,2020-12-17 18:20:02,NA,10
19113,2020-12-17 18:20:02,NA,64
