zip_code,etl_timestamp,NEG,POS
19118,2020-06-16 17:20:02,650,160
19134,2020-06-16 17:20:02,2863,764
19106,2020-06-16 17:20:02,797,68
19127,2020-06-16 17:20:02,309,30
19133,2020-06-16 17:20:02,1437,494
19101,2020-06-16 17:20:02,44,28
19105,2020-06-16 17:20:02,19,7
19129,2020-06-16 17:20:02,808,113
19115,2020-06-16 17:20:02,1729,783
19119,2020-06-16 17:20:02,2052,477
19148,2020-06-16 17:20:02,3529,773
19102,2020-06-16 17:20:02,424,55
19150,2020-06-16 17:20:02,1630,411
19104,2020-06-16 17:20:02,3063,625
19123,2020-06-16 17:20:02,1427,312
19152,2020-06-16 17:20:02,1839,641
19136,2020-06-16 17:20:02,5429,929
19107,2020-06-16 17:20:02,1439,221
19124,2020-06-16 17:20:02,2966,1062
19140,2020-06-16 17:20:02,3228,977
19145,2020-06-16 17:20:02,3494,604
19151,2020-06-16 17:20:02,1931,597
19122,2020-06-16 17:20:02,1320,270
19146,2020-06-16 17:20:02,3425,485
19153,2020-06-16 17:20:02,776,205
19143,2020-06-16 17:20:02,5184,1101
19125,2020-06-16 17:20:02,1580,216
19132,2020-06-16 17:20:02,2328,626
19103,2020-06-16 17:20:02,1538,214
19144,2020-06-16 17:20:02,2949,770
19128,2020-06-16 17:20:02,1958,329
19141,2020-06-16 17:20:02,1922,547
19120,2020-06-16 17:20:02,3432,1261
19135,2020-06-16 17:20:02,1569,447
19108,2020-06-16 17:20:02,8,NA
19139,2020-06-16 17:20:02,3930,879
19147,2020-06-16 17:20:02,2656,339
19126,2020-06-16 17:20:02,1275,506
19131,2020-06-16 17:20:02,3106,916
19121,2020-06-16 17:20:02,2135,437
19116,2020-06-16 17:20:02,1430,611
19142,2020-06-16 17:20:02,1739,636
19197,2020-06-16 17:20:02,8,NA
19114,2020-06-16 17:20:02,1365,441
19111,2020-06-16 17:20:02,3152,1060
19154,2020-06-16 17:20:02,1549,447
19130,2020-06-16 17:20:02,2260,298
19149,2020-06-16 17:20:02,2095,823
19137,2020-06-16 17:20:02,403,49
19138,2020-06-16 17:20:02,2006,537
19113,2020-06-16 17:20:02,9,NA
