zip_code,etl_timestamp,NEG,POS
19140,2020-10-07 17:20:02,12778,1597
19127,2020-10-07 17:20:02,2075,74
19133,2020-10-07 17:20:02,5788,791
19146,2020-10-07 17:20:02,15361,780
19138,2020-10-07 17:20:02,6956,837
19152,2020-10-07 17:20:02,6152,1062
19115,2020-10-07 17:20:02,6209,1096
19144,2020-10-07 17:20:02,11272,1103
19141,2020-10-07 17:20:02,6745,799
19145,2020-10-07 17:20:02,13857,1064
19150,2020-10-07 17:20:02,5359,600
19125,2020-10-07 17:20:02,8270,423
19124,2020-10-07 17:20:02,11882,1752
19142,2020-10-07 17:20:02,5885,873
19131,2020-10-07 17:20:02,13001,1286
19122,2020-10-07 17:20:02,7345,643
19130,2020-10-07 17:20:02,11138,526
19147,2020-10-07 17:20:02,13185,553
19148,2020-10-07 17:20:02,14037,1204
19123,2020-10-07 17:20:02,6629,452
19136,2020-10-07 17:20:02,13503,1301
19139,2020-10-07 17:20:02,13482,1170
19118,2020-10-07 17:20:02,3101,218
19155,2020-10-07 17:20:02,9,NA
19153,2020-10-07 17:20:02,2542,298
19137,2020-10-07 17:20:02,1508,123
19106,2020-10-07 17:20:02,4762,134
19111,2020-10-07 17:20:02,11945,1726
19109,2020-10-07 17:20:02,11,NA
19114,2020-10-07 17:20:02,4665,704
19197,2020-10-07 17:20:02,8,NA
19192,2020-10-07 17:20:02,8,NA
19103,2020-10-07 17:20:02,8932,333
19108,2020-10-07 17:20:02,19,NA
19120,2020-10-07 17:20:02,12571,1866
19116,2020-10-07 17:20:02,5553,954
19134,2020-10-07 17:20:02,12519,1304
19143,2020-10-07 17:20:02,19392,1601
19101,2020-10-07 17:20:02,151,39
19104,2020-10-07 17:20:02,13921,905
19110,2020-10-07 17:20:02,22,NA
19126,2020-10-07 17:20:02,4299,646
19129,2020-10-07 17:20:02,3625,192
19119,2020-10-07 17:20:02,8701,626
19121,2020-10-07 17:20:02,9955,971
19161,2020-10-07 17:20:02,7,NA
19107,2020-10-07 17:20:02,5502,318
19102,2020-10-07 17:20:02,2269,84
19151,2020-10-07 17:20:02,6901,868
19149,2020-10-07 17:20:02,7870,1360
19128,2020-10-07 17:20:02,9298,567
19132,2020-10-07 17:20:02,8381,863
19154,2020-10-07 17:20:02,6324,790
19135,2020-10-07 17:20:02,5705,773
19160,2020-10-07 17:20:02,9,NA
19113,2020-10-07 17:20:02,37,NA
19105,2020-10-07 17:20:02,58,NA
