zip_code,etl_timestamp,POS,NEG
19128,2020-12-19 18:20:02,1518,25302
19127,2020-12-19 18:20:02,241,4978
19178,2020-12-19 18:20:02,NA,9
19123,2020-12-19 18:20:02,904,14455
19122,2020-12-19 18:20:02,1523,14706
19121,2020-12-19 18:20:02,1944,21073
19140,2020-12-19 18:20:02,3221,25923
19124,2020-12-19 18:20:02,4254,29562
19130,2020-12-19 18:20:02,1205,24948
19103,2020-12-19 18:20:02,735,21801
19106,2020-12-19 18:20:02,543,10267
19193,2020-12-19 18:20:02,NA,9
19126,2020-12-19 18:20:02,1174,11202
19145,2020-12-19 18:20:02,2809,27926
19153,2020-12-19 18:20:02,641,5804
19154,2020-12-19 18:20:02,2177,17909
19152,2020-12-19 18:20:02,2419,23760
19125,2020-12-19 18:20:02,1130,18490
19133,2020-12-19 18:20:02,1642,11468
19139,2020-12-19 18:20:02,2414,29817
19102,2020-12-19 18:20:02,218,5306
19119,2020-12-19 18:20:02,1240,19414
19135,2020-12-19 18:20:02,1899,14159
19129,2020-12-19 18:20:02,481,8069
19116,2020-12-19 18:20:02,2370,16353
19149,2020-12-19 18:20:02,3065,20269
19138,2020-12-19 18:20:02,1770,16699
19109,2020-12-19 18:20:02,NA,30
19142,2020-12-19 18:20:02,1654,13001
19114,2020-12-19 18:20:02,1844,13965
19170,2020-12-19 18:20:02,NA,10
19143,2020-12-19 18:20:02,3134,42803
19104,2020-12-19 18:20:02,1814,37766
19172,2020-12-19 18:20:02,NA,6
19160,2020-12-19 18:20:02,6,44
19108,2020-12-19 18:20:02,NA,48
19151,2020-12-19 18:20:02,1776,17010
19111,2020-12-19 18:20:02,4156,32306
19188,2020-12-19 18:20:02,NA,7
19144,2020-12-19 18:20:02,2198,26721
19197,2020-12-19 18:20:02,NA,9
19131,2020-12-19 18:20:02,2475,34416
19148,2020-12-19 18:20:02,2933,27694
19113,2020-12-19 18:20:02,NA,64
19120,2020-12-19 18:20:02,4236,30071
19101,2020-12-19 18:20:02,62,271
19190,2020-12-19 18:20:02,NA,13
19136,2020-12-19 18:20:02,2901,28154
19194,2020-12-19 18:20:02,NA,13
19115,2020-12-19 18:20:02,2509,19309
19105,2020-12-19 18:20:02,12,127
19147,2020-12-19 18:20:02,1396,27614
19192,2020-12-19 18:20:02,NA,11
19141,2020-12-19 18:20:02,1724,15888
19132,2020-12-19 18:20:02,1738,17554
19196,2020-12-19 18:20:02,NA,6
19134,2020-12-19 18:20:02,3127,29694
19118,2020-12-19 18:20:02,343,6879
19107,2020-12-19 18:20:02,656,11748
19182,2020-12-19 18:20:02,NA,7
19146,2020-12-19 18:20:02,1711,32039
19183,2020-12-19 18:20:02,NA,12
19150,2020-12-19 18:20:02,1335,14142
19110,2020-12-19 18:20:02,NA,50
19161,2020-12-19 18:20:02,NA,20
19137,2020-12-19 18:20:02,434,3683
19155,2020-12-19 18:20:02,NA,49
19191,2020-12-19 18:20:02,NA,25
19171,2020-12-19 18:20:02,NA,8
19176,2020-12-19 18:20:02,NA,11
19181,2020-12-19 18:20:02,NA,10
