zip_code,etl_timestamp,NEG,POS
19118,2020-07-17 17:20:02,1263,177
19134,2020-07-17 17:20:02,4753,886
19106,2020-07-17 17:20:02,1540,89
19127,2020-07-17 17:20:02,539,38
19133,2020-07-17 17:20:02,2381,557
19101,2020-07-17 17:20:02,64,29
19105,2020-07-17 17:20:02,30,NA
19129,2020-07-17 17:20:02,1374,125
19115,2020-07-17 17:20:02,2995,850
19119,2020-07-17 17:20:02,3745,527
19148,2020-07-17 17:20:02,6007,912
19102,2020-07-17 17:20:02,745,64
19150,2020-07-17 17:20:02,2643,475
19104,2020-07-17 17:20:02,5212,694
19123,2020-07-17 17:20:02,2506,357
19152,2020-07-17 17:20:02,2884,715
19136,2020-07-17 17:20:02,7501,1043
19107,2020-07-17 17:20:02,2320,250
19124,2020-07-17 17:20:02,4753,1229
19110,2020-07-17 17:20:02,8,NA
19154,2020-07-17 17:20:02,2655,585
19151,2020-07-17 17:20:02,2995,692
19122,2020-07-17 17:20:02,2396,326
19146,2020-07-17 17:20:02,5846,600
19153,2020-07-17 17:20:02,1146,232
19143,2020-07-17 17:20:02,8312,1260
19125,2020-07-17 17:20:02,2892,263
19132,2020-07-17 17:20:02,3721,710
19103,2020-07-17 17:20:02,2989,237
19144,2020-07-17 17:20:02,4811,889
19128,2020-07-17 17:20:02,3304,371
19141,2020-07-17 17:20:02,3053,611
19120,2020-07-17 17:20:02,5428,1420
19140,2020-07-17 17:20:02,5439,1107
19145,2020-07-17 17:20:02,5847,729
19108,2020-07-17 17:20:02,9,NA
19139,2020-07-17 17:20:02,5892,983
19147,2020-07-17 17:20:02,4765,408
19126,2020-07-17 17:20:02,2131,547
19131,2020-07-17 17:20:02,5089,1024
19109,2020-07-17 17:20:02,6,NA
19121,2020-07-17 17:20:02,3577,516
19116,2020-07-17 17:20:02,2207,699
19135,2020-07-17 17:20:02,2378,515
19142,2020-07-17 17:20:02,2665,706
19197,2020-07-17 17:20:02,8,NA
19114,2020-07-17 17:20:02,2113,520
19111,2020-07-17 17:20:02,5219,1215
19130,2020-07-17 17:20:02,4026,351
19149,2020-07-17 17:20:02,3305,920
19137,2020-07-17 17:20:02,663,70
19138,2020-07-17 17:20:02,3203,623
19113,2020-07-17 17:20:02,16,NA
