zip_code,etl_timestamp,NEG,POS
19149,2021-05-20 17:20:02,41929,5561
19129,2021-05-20 17:20:02,16237,894
19128,2021-05-20 17:20:02,47749,2799
19140,2021-05-20 17:20:02,51201,5349
19182,2021-05-20 17:20:02,21,NA
19132,2021-05-20 17:20:02,34872,2887
19154,2021-05-20 17:20:02,45362,4135
19121,2021-05-20 17:20:02,40002,3225
19102,2021-05-20 17:20:02,11043,388
19134,2021-05-20 17:20:02,56260,5754
19172,2021-05-20 17:20:02,15,NA
19119,2021-05-20 17:20:02,37290,2061
19135,2021-05-20 17:20:02,29273,3608
19107,2021-05-20 17:20:02,22091,1108
19116,2021-05-20 17:20:02,38180,4472
19126,2021-05-20 17:20:02,20226,1858
19160,2021-05-20 17:20:02,90,10
19113,2021-05-20 17:20:02,92,NA
19100,2021-05-20 17:20:02,8,NA
19104,2021-05-20 17:20:02,226995,4373
19101,2021-05-20 17:20:02,508,94
19114,2021-05-20 17:20:02,29746,3472
19118,2021-05-20 17:20:02,12316,584
19103,2021-05-20 17:20:02,56258,1459
19194,2021-05-20 17:20:02,34,NA
19179,2021-05-20 17:20:02,9,NA
19191,2021-05-20 17:20:02,32,NA
19151,2021-05-20 17:20:02,33621,2871
19105,2021-05-20 17:20:02,298,18
19183,2021-05-20 17:20:02,14,NA
19111,2021-05-20 17:20:02,66871,7348
19156,2021-05-20 17:20:02,10,NA
19122,2021-05-20 17:20:02,26361,2465
19153,2021-05-20 17:20:02,12016,1169
19170,2021-05-20 17:20:02,13,NA
19137,2021-05-20 17:20:02,7261,855
19171,2021-05-20 17:20:02,25,NA
19106,2021-05-20 17:20:02,19801,889
19125,2021-05-20 17:20:02,35240,2016
19178,2021-05-20 17:20:02,11,NA
19141,2021-05-20 17:20:02,31283,2931
19144,2021-05-20 17:20:02,52841,3881
19109,2021-05-20 17:20:02,44,NA
19138,2021-05-20 17:20:02,32971,2951
19146,2021-05-20 17:20:02,65339,2917
19127,2021-05-20 17:20:02,9430,507
19193,2021-05-20 17:20:02,18,NA
19197,2021-05-20 17:20:02,13,NA
19192,2021-05-20 17:20:02,15,NA
19162,2021-05-20 17:20:02,9,NA
19184,2021-05-20 17:20:02,9,NA
19130,2021-05-20 17:20:02,48420,1976
19108,2021-05-20 17:20:02,98,NA
19120,2021-05-20 17:20:02,61498,7099
19143,2021-05-20 17:20:02,85373,5370
19196,2021-05-20 17:20:02,12,NA
19115,2021-05-20 17:20:02,40940,4456
19110,2021-05-20 17:20:02,73,NA
19181,2021-05-20 17:20:02,18,NA
19157,2021-05-20 17:20:02,6,NA
19195,2021-05-20 17:20:02,9,NA
19133,2021-05-20 17:20:02,23237,2832
19158,2021-05-20 17:20:02,8,NA
19152,2021-05-20 17:20:02,44202,4469
19188,2021-05-20 17:20:02,10,NA
19145,2021-05-20 17:20:02,53062,5209
19150,2021-05-20 17:20:02,27774,2239
19124,2021-05-20 17:20:02,59891,7425
19190,2021-05-20 17:20:02,20,NA
19142,2021-05-20 17:20:02,26824,2778
19131,2021-05-20 17:20:02,67059,4079
19176,2021-05-20 17:20:02,36,NA
19147,2021-05-20 17:20:02,52121,2619
19148,2021-05-20 17:20:02,58224,5661
19123,2021-05-20 17:20:02,27097,1500
19136,2021-05-20 17:20:02,66649,5285
19139,2021-05-20 17:20:02,57161,4015
19155,2021-05-20 17:20:02,82,NA
19161,2021-05-20 17:20:02,35,NA
