zip_code,etl_timestamp,POS,NEG
19145,2021-08-12 15:00:02,5446,62284
19151,2021-08-12 15:00:02,3050,39826
19149,2021-08-12 15:00:02,5803,49691
19129,2021-08-12 15:00:02,933,18581
19128,2021-08-12 15:00:02,2949,53963
19140,2021-08-12 15:00:02,5606,61241
19182,2021-08-12 15:00:02,NA,22
19132,2021-08-12 15:00:02,3080,42142
19154,2021-08-12 15:00:02,4256,51559
19121,2021-08-12 15:00:02,3532,46715
19102,2021-08-12 15:00:02,422,13186
19134,2021-08-12 15:00:02,6027,66041
19172,2021-08-12 15:00:02,NA,15
19119,2021-08-12 15:00:02,2160,43592
19135,2021-08-12 15:00:02,3759,34761
19107,2021-08-12 15:00:02,1208,25063
19116,2021-08-12 15:00:02,4637,45631
19126,2021-08-12 15:00:02,1932,23621
19160,2021-08-12 15:00:02,9,112
19113,2021-08-12 15:00:02,NA,101
19100,2021-08-12 15:00:02,NA,15
19104,2021-08-12 15:00:02,4542,244831
19101,2021-08-12 15:00:02,97,597
19114,2021-08-12 15:00:02,3568,34693
19118,2021-08-12 15:00:02,626,13735
19103,2021-08-12 15:00:02,1534,62321
19194,2021-08-12 15:00:02,NA,39
19179,2021-08-12 15:00:02,NA,9
19191,2021-08-12 15:00:02,NA,33
19105,2021-08-12 15:00:02,19,325
19183,2021-08-12 15:00:02,NA,16
19111,2021-08-12 15:00:02,7600,78472
19156,2021-08-12 15:00:02,NA,11
19122,2021-08-12 15:00:02,2653,30155
19153,2021-08-12 15:00:02,1232,14465
19170,2021-08-12 15:00:02,NA,16
19137,2021-08-12 15:00:02,881,8533
19171,2021-08-12 15:00:02,NA,25
19106,2021-08-12 15:00:02,968,22539
19125,2021-08-12 15:00:02,2138,40423
19178,2021-08-12 15:00:02,NA,13
19141,2021-08-12 15:00:02,3079,37538
19144,2021-08-12 15:00:02,4074,62257
19109,2021-08-12 15:00:02,NA,45
19138,2021-08-12 15:00:02,3123,39518
19146,2021-08-12 15:00:02,3153,76085
19127,2021-08-12 15:00:02,525,10372
19193,2021-08-12 15:00:02,NA,21
19197,2021-08-12 15:00:02,NA,13
19192,2021-08-12 15:00:02,NA,18
19162,2021-08-12 15:00:02,NA,10
19184,2021-08-12 15:00:02,NA,10
19130,2021-08-12 15:00:02,2106,56495
19108,2021-08-12 15:00:02,6,121
19120,2021-08-12 15:00:02,7431,73223
19143,2021-08-12 15:00:02,5689,100187
19196,2021-08-12 15:00:02,NA,14
19115,2021-08-12 15:00:02,4623,47041
19110,2021-08-12 15:00:02,NA,82
19181,2021-08-12 15:00:02,NA,19
19157,2021-08-12 15:00:02,NA,6
19195,2021-08-12 15:00:02,NA,11
19133,2021-08-12 15:00:02,2957,27750
19158,2021-08-12 15:00:02,NA,9
19152,2021-08-12 15:00:02,4672,49780
19188,2021-08-12 15:00:02,NA,10
19150,2021-08-12 15:00:02,2352,32886
19124,2021-08-12 15:00:02,7750,71522
19190,2021-08-12 15:00:02,NA,26
19142,2021-08-12 15:00:02,2911,32028
19131,2021-08-12 15:00:02,4281,76879
19176,2021-08-12 15:00:02,NA,51
19147,2021-08-12 15:00:02,2770,60385
19148,2021-08-12 15:00:02,5867,68610
19123,2021-08-12 15:00:02,1582,30424
19136,2021-08-12 15:00:02,5507,77911
19139,2021-08-12 15:00:02,4280,67176
19155,2021-08-12 15:00:02,NA,84
19161,2021-08-12 15:00:02,NA,35
