zip_code,etl_timestamp,NEG,POS
19149,2021-04-09 17:20:02,34291,4899
19129,2021-04-09 17:20:02,13886,795
19128,2021-04-09 17:20:02,41534,2601
19140,2021-04-09 17:20:02,42066,4748
19182,2021-04-09 17:20:02,17,NA
19132,2021-04-09 17:20:02,28681,2470
19154,2021-04-09 17:20:02,37200,3751
19121,2021-04-09 17:20:02,33681,2832
19102,2021-04-09 17:20:02,9677,360
19134,2021-04-09 17:20:02,47035,5036
19172,2021-04-09 17:20:02,14,NA
19119,2021-04-09 17:20:02,32249,1871
19135,2021-04-09 17:20:02,23980,3142
19107,2021-04-09 17:20:02,19594,1030
19116,2021-04-09 17:20:02,31958,4063
19126,2021-04-09 17:20:02,17382,1643
19160,2021-04-09 17:20:02,69,10
19113,2021-04-09 17:20:02,80,NA
19100,2021-04-09 17:20:02,8,NA
19104,2021-04-09 17:20:02,171987,3791
19101,2021-04-09 17:20:02,445,88
19114,2021-04-09 17:20:02,24790,3216
19118,2021-04-09 17:20:02,10865,540
19103,2021-04-09 17:20:02,47712,1373
19194,2021-04-09 17:20:02,25,NA
19179,2021-04-09 17:20:02,8,NA
19191,2021-04-09 17:20:02,31,NA
19151,2021-04-09 17:20:02,27860,2525
19105,2021-04-09 17:20:02,250,17
19183,2021-04-09 17:20:02,14,NA
19111,2021-04-09 17:20:02,55348,6607
19156,2021-04-09 17:20:02,9,NA
19122,2021-04-09 17:20:02,22962,2271
19153,2021-04-09 17:20:02,9944,1028
19170,2021-04-09 17:20:02,13,NA
19137,2021-04-09 17:20:02,6077,757
19171,2021-04-09 17:20:02,24,NA
19106,2021-04-09 17:20:02,17192,858
19125,2021-04-09 17:20:02,30782,1835
19178,2021-04-09 17:20:02,10,NA
19141,2021-04-09 17:20:02,25780,2497
19144,2021-04-09 17:20:02,44226,3301
19109,2021-04-09 17:20:02,40,NA
19138,2021-04-09 17:20:02,27099,2573
19146,2021-04-09 17:20:02,56195,2626
19127,2021-04-09 17:20:02,8372,463
19193,2021-04-09 17:20:02,15,NA
19197,2021-04-09 17:20:02,12,NA
19192,2021-04-09 17:20:02,14,NA
19162,2021-04-09 17:20:02,8,NA
19184,2021-04-09 17:20:02,9,NA
19130,2021-04-09 17:20:02,42088,1865
19108,2021-04-09 17:20:02,83,NA
19120,2021-04-09 17:20:02,50692,6261
19143,2021-04-09 17:20:02,72235,4628
19196,2021-04-09 17:20:02,12,NA
19115,2021-04-09 17:20:02,34175,4123
19110,2021-04-09 17:20:02,66,NA
19181,2021-04-09 17:20:02,16,NA
19157,2021-04-09 17:20:02,6,NA
19195,2021-04-09 17:20:02,9,NA
19133,2021-04-09 17:20:02,18994,2496
19158,2021-04-09 17:20:02,6,NA
19152,2021-04-09 17:20:02,39060,4063
19188,2021-04-09 17:20:02,9,NA
19145,2021-04-09 17:20:02,45547,4746
19150,2021-04-09 17:20:02,23376,1999
19124,2021-04-09 17:20:02,49567,6547
19190,2021-04-09 17:20:02,19,NA
19142,2021-04-09 17:20:02,22058,2423
19131,2021-04-09 17:20:02,57759,3541
19176,2021-04-09 17:20:02,33,NA
19147,2021-04-09 17:20:02,45467,2441
19148,2021-04-09 17:20:02,48806,5237
19123,2021-04-09 17:20:02,24063,1425
19136,2021-04-09 17:20:02,54531,4695
19139,2021-04-09 17:20:02,48394,3498
19155,2021-04-09 17:20:02,75,NA
19161,2021-04-09 17:20:02,31,NA
