zip_code,etl_timestamp,NEG,POS
19149,2021-06-01 17:28:00,43386,5628
19129,2021-06-01 17:28:00,16660,899
19128,2021-06-01 17:28:00,48959,2825
19140,2021-06-01 17:28:00,53200,5392
19182,2021-06-01 17:28:00,22,NA
19132,2021-06-01 17:28:00,36269,2934
19154,2021-06-01 17:28:00,46723,4184
19121,2021-06-01 17:28:00,41328,3257
19102,2021-06-01 17:28:00,11260,390
19134,2021-06-01 17:28:00,58248,5817
19172,2021-06-01 17:28:00,15,NA
19119,2021-06-01 17:28:00,38385,2088
19135,2021-06-01 17:28:00,30320,3631
19107,2021-06-01 17:28:00,22617,1118
19116,2021-06-01 17:28:00,39525,4522
19126,2021-06-01 17:28:00,20829,1875
19160,2021-06-01 17:28:00,94,10
19113,2021-06-01 17:28:00,94,NA
19100,2021-06-01 17:28:00,8,NA
19104,2021-06-01 17:28:00,230987,4392
19101,2021-06-01 17:28:00,523,94
19114,2021-06-01 17:28:00,30696,3498
19118,2021-06-01 17:28:00,12564,584
19103,2021-06-01 17:28:00,57366,1462
19194,2021-06-01 17:28:00,35,NA
19179,2021-06-01 17:28:00,9,NA
19191,2021-06-01 17:28:00,32,NA
19151,2021-06-01 17:28:00,34699,2905
19105,2021-06-01 17:28:00,303,18
19183,2021-06-01 17:28:00,14,NA
19111,2021-06-01 17:28:00,69032,7401
19156,2021-06-01 17:28:00,10,NA
19122,2021-06-01 17:28:00,27060,2471
19153,2021-06-01 17:28:00,12479,1180
19170,2021-06-01 17:28:00,13,NA
19137,2021-06-01 17:28:00,7518,862
19171,2021-06-01 17:28:00,25,NA
19106,2021-06-01 17:28:00,20304,924
19125,2021-06-01 17:28:00,36144,2029
19178,2021-06-01 17:28:00,12,NA
19141,2021-06-01 17:28:00,32466,2968
19144,2021-06-01 17:28:00,54507,3907
19109,2021-06-01 17:28:00,44,NA
19138,2021-06-01 17:28:00,34175,2986
19146,2021-06-01 17:28:00,67194,2940
19127,2021-06-01 17:28:00,9608,509
19193,2021-06-01 17:28:00,18,NA
19197,2021-06-01 17:28:00,13,NA
19192,2021-06-01 17:28:00,15,NA
19162,2021-06-01 17:28:00,9,NA
19184,2021-06-01 17:28:00,9,NA
19130,2021-06-01 17:28:00,49577,1987
19108,2021-06-01 17:28:00,104,NA
19120,2021-06-01 17:28:00,63552,7189
19143,2021-06-01 17:28:00,87906,5419
19196,2021-06-01 17:28:00,12,NA
19115,2021-06-01 17:28:00,41991,4486
19110,2021-06-01 17:28:00,73,NA
19181,2021-06-01 17:28:00,19,NA
19157,2021-06-01 17:28:00,6,NA
19195,2021-06-01 17:28:00,10,NA
19133,2021-06-01 17:28:00,24113,2852
19158,2021-06-01 17:28:00,8,NA
19152,2021-06-01 17:28:00,45156,4510
19188,2021-06-01 17:28:00,10,NA
19145,2021-06-01 17:28:00,54679,5251
19150,2021-06-01 17:28:00,28658,2256
19124,2021-06-01 17:28:00,62029,7473
19190,2021-06-01 17:28:00,20,NA
19142,2021-06-01 17:28:00,27769,2810
19131,2021-06-01 17:28:00,69170,4113
19176,2021-06-01 17:28:00,36,NA
19147,2021-06-01 17:28:00,53481,2633
19148,2021-06-01 17:28:00,60236,5678
19123,2021-06-01 17:28:00,27674,1513
19136,2021-06-01 17:28:00,69128,5353
19139,2021-06-01 17:28:00,58886,4055
19155,2021-06-01 17:28:00,82,NA
19161,2021-06-01 17:28:00,35,NA
