zip_code,etl_timestamp,POS,NEG
19133,2021-04-06 17:20:02,2448,18748
19102,2021-04-06 17:20:02,354,9536
19145,2021-04-06 17:20:02,4679,44995
19151,2021-04-06 17:20:02,2480,27407
19149,2021-04-06 17:20:02,4794,33749
19129,2021-04-06 17:20:02,775,13627
19128,2021-04-06 17:20:02,2564,41083
19140,2021-04-06 17:20:02,4658,41372
19182,2021-04-06 17:20:02,NA,17
19132,2021-04-06 17:20:02,2426,28268
19154,2021-04-06 17:20:02,3698,36307
19121,2021-04-06 17:20:02,2782,33223
19134,2021-04-06 17:20:02,4950,46404
19172,2021-04-06 17:20:02,NA,14
19119,2021-04-06 17:20:02,1827,31875
19135,2021-04-06 17:20:02,3082,23570
19107,2021-04-06 17:20:02,1021,19621
19116,2021-04-06 17:20:02,4030,31525
19126,2021-04-06 17:20:02,1613,17171
19160,2021-04-06 17:20:02,10,67
19113,2021-04-06 17:20:02,NA,80
19100,2021-04-06 17:20:02,NA,7
19104,2021-04-06 17:20:02,3721,167259
19101,2021-04-06 17:20:02,88,439
19114,2021-04-06 17:20:02,3167,24422
19118,2021-04-06 17:20:02,532,10739
19103,2021-04-06 17:20:02,1359,46771
19194,2021-04-06 17:20:02,NA,25
19179,2021-04-06 17:20:02,NA,8
19191,2021-04-06 17:20:02,NA,31
19105,2021-04-06 17:20:02,16,247
19183,2021-04-06 17:20:02,NA,14
19111,2021-04-06 17:20:02,6506,54550
19156,2021-04-06 17:20:02,NA,9
19122,2021-04-06 17:20:02,2243,22699
19153,2021-04-06 17:20:02,1008,9799
19170,2021-04-06 17:20:02,NA,12
19137,2021-04-06 17:20:02,749,5997
19171,2021-04-06 17:20:02,NA,23
19106,2021-04-06 17:20:02,850,16953
19125,2021-04-06 17:20:02,1811,30403
19178,2021-04-06 17:20:02,NA,10
19141,2021-04-06 17:20:02,2459,25349
19144,2021-04-06 17:20:02,3247,43560
19109,2021-04-06 17:20:02,NA,40
19138,2021-04-06 17:20:02,2514,26715
19146,2021-04-06 17:20:02,2581,55385
19127,2021-04-06 17:20:02,453,8290
19193,2021-04-06 17:20:02,NA,15
19197,2021-04-06 17:20:02,NA,12
19192,2021-04-06 17:20:02,NA,14
19162,2021-04-06 17:20:02,NA,8
19184,2021-04-06 17:20:02,NA,9
19130,2021-04-06 17:20:02,1841,41592
19108,2021-04-06 17:20:02,NA,78
19120,2021-04-06 17:20:02,6169,49880
19143,2021-04-06 17:20:02,4543,71211
19196,2021-04-06 17:20:02,NA,12
19115,2021-04-06 17:20:02,4076,33743
19110,2021-04-06 17:20:02,NA,65
19181,2021-04-06 17:20:02,NA,16
19157,2021-04-06 17:20:02,NA,6
19195,2021-04-06 17:20:02,NA,9
19158,2021-04-06 17:20:02,NA,6
19152,2021-04-06 17:20:02,4023,38665
19188,2021-04-06 17:20:02,NA,9
19150,2021-04-06 17:20:02,1970,23082
19124,2021-04-06 17:20:02,6439,48821
19190,2021-04-06 17:20:02,NA,19
19142,2021-04-06 17:20:02,2392,21752
19131,2021-04-06 17:20:02,3485,56964
19176,2021-04-06 17:20:02,NA,32
19147,2021-04-06 17:20:02,2408,44883
19148,2021-04-06 17:20:02,5162,48142
19123,2021-04-06 17:20:02,1402,23809
19136,2021-04-06 17:20:02,4624,53643
19139,2021-04-06 17:20:02,3429,47750
19155,2021-04-06 17:20:02,NA,75
19161,2021-04-06 17:20:02,NA,30
