zip_code,etl_timestamp,NEG,POS
19149,2021-06-03 17:20:01,43648,5633
19129,2021-06-03 17:20:01,16736,902
19128,2021-06-03 17:20:01,49130,2833
19140,2021-06-03 17:20:01,53604,5404
19182,2021-06-03 17:20:01,22,NA
19132,2021-06-03 17:20:01,36550,2939
19154,2021-06-03 17:20:01,46924,4189
19121,2021-06-03 17:20:01,41534,3269
19102,2021-06-03 17:20:01,11292,390
19134,2021-06-03 17:20:01,58547,5832
19172,2021-06-03 17:20:01,15,NA
19119,2021-06-03 17:20:01,38588,2088
19135,2021-06-03 17:20:01,30506,3637
19107,2021-06-03 17:20:01,22704,1119
19116,2021-06-03 17:20:01,39709,4527
19126,2021-06-03 17:20:01,20946,1871
19160,2021-06-03 17:20:01,97,10
19113,2021-06-03 17:20:01,95,NA
19100,2021-06-03 17:20:01,8,NA
19104,2021-06-03 17:20:01,231599,4393
19101,2021-06-03 17:20:01,525,95
19114,2021-06-03 17:20:01,30874,3503
19118,2021-06-03 17:20:01,12599,584
19103,2021-06-03 17:20:01,57518,1461
19194,2021-06-03 17:20:01,35,NA
19179,2021-06-03 17:20:01,9,NA
19191,2021-06-03 17:20:01,32,NA
19151,2021-06-03 17:20:01,34906,2910
19105,2021-06-03 17:20:01,303,18
19183,2021-06-03 17:20:01,14,NA
19111,2021-06-03 17:20:01,69418,7416
19156,2021-06-03 17:20:01,10,NA
19122,2021-06-03 17:20:01,27176,2475
19153,2021-06-03 17:20:01,12542,1184
19170,2021-06-03 17:20:01,13,NA
19137,2021-06-03 17:20:01,7573,866
19171,2021-06-03 17:20:01,25,NA
19106,2021-06-03 17:20:01,20364,924
19125,2021-06-03 17:20:01,36287,2031
19178,2021-06-03 17:20:01,12,NA
19141,2021-06-03 17:20:01,32706,2970
19144,2021-06-03 17:20:01,54786,3908
19109,2021-06-03 17:20:01,44,NA
19138,2021-06-03 17:20:01,34389,2990
19146,2021-06-03 17:20:01,67482,2944
19127,2021-06-03 17:20:01,9628,509
19193,2021-06-03 17:20:01,18,NA
19197,2021-06-03 17:20:01,13,NA
19192,2021-06-03 17:20:01,15,NA
19162,2021-06-03 17:20:01,9,NA
19184,2021-06-03 17:20:01,9,NA
19130,2021-06-03 17:20:01,49784,1988
19108,2021-06-03 17:20:01,105,NA
19120,2021-06-03 17:20:01,63985,7198
19143,2021-06-03 17:20:01,88365,5427
19196,2021-06-03 17:20:01,12,NA
19115,2021-06-03 17:20:01,42167,4490
19110,2021-06-03 17:20:01,73,NA
19181,2021-06-03 17:20:01,19,NA
19157,2021-06-03 17:20:01,6,NA
19195,2021-06-03 17:20:01,10,NA
19133,2021-06-03 17:20:01,24271,2859
19158,2021-06-03 17:20:01,8,NA
19152,2021-06-03 17:20:01,45332,4518
19188,2021-06-03 17:20:01,10,NA
19145,2021-06-03 17:20:01,54943,5256
19150,2021-06-03 17:20:01,28830,2260
19124,2021-06-03 17:20:01,62409,7486
19190,2021-06-03 17:20:01,20,NA
19142,2021-06-03 17:20:01,27948,2811
19131,2021-06-03 17:20:01,69821,4121
19176,2021-06-03 17:20:01,36,NA
19147,2021-06-03 17:20:01,53760,2636
19148,2021-06-03 17:20:01,60602,5680
19123,2021-06-03 17:20:01,27795,1515
19136,2021-06-03 17:20:01,69490,5362
19139,2021-06-03 17:20:01,59193,4060
19155,2021-06-03 17:20:01,82,NA
19161,2021-06-03 17:20:01,35,NA
