zip_code,etl_timestamp,POS,NEG
19132,2020-11-06 18:20:03,1010,11682
19104,2020-11-06 18:20:03,1121,21599
19101,2020-11-06 18:20:03,40,200
19128,2020-11-06 18:20:03,719,16445
19114,2020-11-06 18:20:03,849,8564
19118,2020-11-06 18:20:03,242,4577
19149,2020-11-06 18:20:03,1716,13027
19103,2020-11-06 18:20:03,406,13355
19194,2020-11-06 18:20:03,NA,9
19191,2020-11-06 18:20:03,NA,7
19151,2020-11-06 18:20:03,1043,10663
19105,2020-11-06 18:20:03,6,87
19183,2020-11-06 18:20:03,NA,10
19111,2020-11-06 18:20:03,2216,19764
19122,2020-11-06 18:20:03,902,10133
19153,2020-11-06 18:20:03,381,3722
19170,2020-11-06 18:20:03,NA,9
19137,2020-11-06 18:20:03,159,2386
19106,2020-11-06 18:20:03,240,6762
19125,2020-11-06 18:20:03,554,11704
19141,2020-11-06 18:20:03,945,10211
19144,2020-11-06 18:20:03,1326,16755
19109,2020-11-06 18:20:03,NA,18
19138,2020-11-06 18:20:03,999,10570
19146,2020-11-06 18:20:03,981,21186
19127,2020-11-06 18:20:03,105,3151
19193,2020-11-06 18:20:03,NA,7
19197,2020-11-06 18:20:03,NA,8
19192,2020-11-06 18:20:03,NA,10
19130,2020-11-06 18:20:03,661,15488
19108,2020-11-06 18:20:03,NA,31
19120,2020-11-06 18:20:03,2322,18889
19116,2020-11-06 18:20:03,1096,9646
19134,2020-11-06 18:20:03,1699,19570
19143,2020-11-06 18:20:03,1876,27681
19140,2020-11-06 18:20:03,1934,17731
19133,2020-11-06 18:20:03,1025,7858
19152,2020-11-06 18:20:03,1327,14364
19188,2020-11-06 18:20:03,NA,6
19115,2020-11-06 18:20:03,1312,11450
19145,2020-11-06 18:20:03,1540,18694
19150,2020-11-06 18:20:03,744,8502
19124,2020-11-06 18:20:03,2249,18860
19190,2020-11-06 18:20:03,NA,8
19142,2020-11-06 18:20:03,1031,8588
19131,2020-11-06 18:20:03,1525,21134
19176,2020-11-06 18:20:03,NA,6
19147,2020-11-06 18:20:03,755,18256
19148,2020-11-06 18:20:03,1657,18899
19123,2020-11-06 18:20:03,566,9187
19136,2020-11-06 18:20:03,1518,19464
19139,2020-11-06 18:20:03,1482,19255
19155,2020-11-06 18:20:03,NA,33
19161,2020-11-06 18:20:03,NA,10
19107,2020-11-06 18:20:03,408,7693
19102,2020-11-06 18:20:03,111,3300
19129,2020-11-06 18:20:03,275,5126
19154,2020-11-06 18:20:03,948,10558
19121,2020-11-06 18:20:03,1237,14163
19119,2020-11-06 18:20:03,701,12567
19135,2020-11-06 18:20:03,958,9189
19126,2020-11-06 18:20:03,744,6927
19160,2020-11-06 18:20:03,NA,28
19113,2020-11-06 18:20:03,NA,44
19110,2020-11-06 18:20:03,NA,36
19181,2020-11-06 18:20:03,NA,9
