zip_code,etl_timestamp,NEG,POS
19120,2021-01-16 18:20:02,35816,4921
19101,2021-01-16 18:20:02,313,69
19190,2021-01-16 18:20:02,14,NA
19136,2021-01-16 18:20:02,35778,3475
19111,2021-01-16 18:20:02,39226,4960
19194,2021-01-16 18:20:02,17,NA
19115,2021-01-16 18:20:02,23530,3082
19105,2021-01-16 18:20:02,151,13
19147,2021-01-16 18:20:02,32827,1774
19192,2021-01-16 18:20:02,12,NA
19141,2021-01-16 18:20:02,18615,1985
19132,2021-01-16 18:20:02,20586,1997
19130,2021-01-16 18:20:02,30310,1447
19143,2021-01-16 18:20:02,50495,3624
19156,2021-01-16 18:20:02,6,NA
19196,2021-01-16 18:20:02,8,NA
19140,2021-01-16 18:20:02,30119,3752
19134,2021-01-16 18:20:02,34298,3764
19118,2021-01-16 18:20:02,7943,400
19104,2021-01-16 18:20:02,48434,2203
19107,2021-01-16 18:20:02,14062,782
19182,2021-01-16 18:20:02,12,NA
19154,2021-01-16 18:20:02,23452,2777
19148,2021-01-16 18:20:02,32962,3831
19146,2021-01-16 18:20:02,38414,2015
19183,2021-01-16 18:20:02,14,NA
19153,2021-01-16 18:20:02,6906,795
19150,2021-01-16 18:20:02,17012,1573
19144,2021-01-16 18:20:02,32024,2547
19110,2021-01-16 18:20:02,54,NA
19161,2021-01-16 18:20:02,23,NA
19125,2021-01-16 18:20:02,22393,1392
19151,2021-01-16 18:20:02,20009,2062
19137,2021-01-16 18:20:02,4325,551
19114,2021-01-16 18:20:02,16939,2311
19138,2021-01-16 18:20:02,19755,2016
19103,2021-01-16 18:20:02,27244,936
19155,2021-01-16 18:20:02,59,NA
19191,2021-01-16 18:20:02,26,NA
19122,2021-01-16 18:20:02,17161,1728
19171,2021-01-16 18:20:02,11,NA
19176,2021-01-16 18:20:02,18,NA
19181,2021-01-16 18:20:02,11,NA
19131,2021-01-16 18:20:02,41851,2847
19135,2021-01-16 18:20:02,16741,2287
19133,2021-01-16 18:20:02,13381,1904
19128,2021-01-16 18:20:02,30312,1954
19127,2021-01-16 18:20:02,6004,319
19157,2021-01-16 18:20:02,6,NA
19178,2021-01-16 18:20:02,10,NA
19123,2021-01-16 18:20:02,17563,1083
19121,2021-01-16 18:20:02,24587,2232
19124,2021-01-16 18:20:02,35179,5025
19106,2021-01-16 18:20:02,12320,640
19193,2021-01-16 18:20:02,11,NA
19126,2021-01-16 18:20:02,12813,1351
19145,2021-01-16 18:20:02,32745,3547
19152,2021-01-16 18:20:02,29417,3054
19139,2021-01-16 18:20:02,34783,2756
19102,2021-01-16 18:20:02,6438,262
19119,2021-01-16 18:20:02,23421,1466
19129,2021-01-16 18:20:02,9778,606
19162,2021-01-16 18:20:02,6,NA
19116,2021-01-16 18:20:02,20803,3051
19149,2021-01-16 18:20:02,24165,3724
19109,2021-01-16 18:20:02,32,NA
19142,2021-01-16 18:20:02,15312,1906
19170,2021-01-16 18:20:02,10,NA
19172,2021-01-16 18:20:02,10,NA
19160,2021-01-16 18:20:02,52,8
19108,2021-01-16 18:20:02,51,NA
19188,2021-01-16 18:20:02,7,NA
19197,2021-01-16 18:20:02,11,NA
19113,2021-01-16 18:20:02,66,NA
