zip_code,etl_timestamp,POS,NEG
19106,2020-08-11 17:20:02,108,2351
19125,2020-08-11 17:20:02,320,4434
19111,2020-08-11 17:20:02,1369,7095
19141,2020-08-11 17:20:02,699,4221
19144,2020-08-11 17:20:02,979,6862
19109,2020-08-11 17:20:02,NA,8
19138,2020-08-11 17:20:02,708,4367
19146,2020-08-11 17:20:02,686,8545
19127,2020-08-11 17:20:02,46,908
19114,2020-08-11 17:20:02,575,2791
19197,2020-08-11 17:20:02,NA,17
19130,2020-08-11 17:20:02,387,6163
19103,2020-08-11 17:20:02,268,4518
19108,2020-08-11 17:20:02,NA,11
19120,2020-08-11 17:20:02,1577,7501
19116,2020-08-11 17:20:02,752,2977
19134,2020-08-11 17:20:02,1027,6817
19143,2020-08-11 17:20:02,1420,11559
19101,2020-08-11 17:20:02,33,84
19104,2020-08-11 17:20:02,761,7205
19115,2020-08-11 17:20:02,906,3653
19110,2020-08-11 17:20:02,NA,12
19126,2020-08-11 17:20:02,593,2642
19129,2020-08-11 17:20:02,141,2012
19119,2020-08-11 17:20:02,575,4997
19121,2020-08-11 17:20:02,613,5122
19140,2020-08-11 17:20:02,1279,7631
19133,2020-08-11 17:20:02,622,3408
19152,2020-08-11 17:20:02,807,3719
19145,2020-08-11 17:20:02,873,8276
19150,2020-08-11 17:20:02,542,3608
19124,2020-08-11 17:20:02,1401,6822
19142,2020-08-11 17:20:02,771,3537
19131,2020-08-11 17:20:02,1124,7228
19122,2020-08-11 17:20:02,389,3480
19147,2020-08-11 17:20:02,461,7190
19148,2020-08-11 17:20:02,1029,8389
19123,2020-08-11 17:20:02,397,3565
19136,2020-08-11 17:20:02,1117,9013
19139,2020-08-11 17:20:02,1068,7914
19118,2020-08-11 17:20:02,185,1803
19155,2020-08-11 17:20:02,NA,6
19137,2020-08-11 17:20:02,95,926
19153,2020-08-11 17:20:02,264,1586
19161,2020-08-11 17:20:02,NA,6
19107,2020-08-11 17:20:02,273,3157
19102,2020-08-11 17:20:02,69,1110
19151,2020-08-11 17:20:02,766,4108
19149,2020-08-11 17:20:02,1049,4616
19128,2020-08-11 17:20:02,426,4959
19132,2020-08-11 17:20:02,786,5167
19154,2020-08-11 17:20:02,635,3843
19135,2020-08-11 17:20:02,597,3317
19160,2020-08-11 17:20:02,NA,6
19113,2020-08-11 17:20:02,NA,22
19105,2020-08-11 17:20:02,NA,40
